  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     61   3.19  2474.73    1456.14    1127.94  0.9874     0.9874  0.0126     0.0126     0.2120         0.2114
     62   3.19  2472.91    1456.04    1140.20  0.9873     0.9873  0.0127     0.0127     0.2120         0.2125
     63   3.18  2470.23    1454.05    1149.69  0.9872     0.9871  0.0128     0.0129     0.2068         0.2077
     64   3.18  2466.38    1449.56    1156.04  0.9870     0.9871  0.0130     0.0129     0.2006         0.1996
     65   3.18  2461.26    1442.60    1158.52  0.9873     0.9873  0.0127     0.0127     0.1981         0.1982
     66   3.18  2454.37    1431.73    1154.53  0.9872     0.9871  0.0128     0.0129     0.1947         0.1942
     67   3.18  2445.75    1417.75    1145.28  0.9873     0.9873  0.0127     0.0127     0.1892         0.1894
     68   3.17  2434.92    1399.10    1127.90  0.9871     0.9871  0.0129     0.0129     0.1902         0.1897
     69   3.17  2422.09    1376.32    1101.91  0.9870     0.9869  0.0130     0.0131     0.1856         0.1858
     70   3.17  2407.03    1348.23    1066.04  0.9871     0.9871  0.0129     0.0129     0.1785         0.1788
     71   3.17  2390.05    1316.41    1022.32  0.9870     0.9869  0.0130     0.0131     0.1756         0.1768
     72   3.17  2370.88    1280.24     970.87  0.9870     0.9870  0.0130     0.0130     0.1778         0.1774
     73   3.17  2350.28    1241.80     917.14  0.9869     0.9870  0.0131     0.0130     0.1757         0.1759
     74   3.17  2327.41    1200.40     860.62  0.9869     0.9869  0.0131     0.0131     0.1725         0.1726
     75   3.17  2303.31    1157.79     804.22  0.9873     0.9872  0.0127     0.0128     0.1805         0.1802
     76   3.17  2276.27    1113.69     751.49  0.9872     0.9873  0.0128     0.0127     0.1879         0.1876
     77   3.17  2247.18    1068.81     700.57  0.9874     0.9872  0.0126     0.0128     0.1957         0.1962
     78   3.17  2213.65    1021.92     651.01  0.9871     0.9871  0.0129     0.0129     0.1968         0.1975
     79   3.17  2174.72     973.67     606.16  0.9870     0.9869  0.0130     0.0131     0.1979         0.1991
     80   3.17  2126.21     920.41     564.82  0.9872     0.9871  0.0128     0.0129     0.2056         0.2047
     81   3.17  2065.35     859.73     523.63  0.9869     0.9869  0.0131     0.0131     0.2069         0.2070
     82   3.17  1982.14     782.37     494.43  0.9873     0.9872  0.0127     0.0128     0.2225         0.2239
     83   3.18  1996.36     811.51     413.52  0.9848     0.9848  0.0152     0.0152     0.1933         0.1942
     84   3.19  1996.90     810.53     415.27  0.9852     0.9851  0.0148     0.0149     0.1868         0.1870
     85   3.19  1997.77     808.99     421.08  0.9851     0.9850  0.0149     0.0150     0.2001         0.2007
     86   3.19  1997.48     808.37     423.47  0.9854     0.9857  0.0146     0.0143     0.1975         0.1977
     87   3.19  1996.99     807.54     426.17  0.9853     0.9854  0.0147     0.0146     0.1979         0.1976
     88   3.19  1996.21     806.52     428.94  0.9855     0.9854  0.0145     0.0146     0.2038         0.2044
     89   3.19  1995.32     805.63     432.67  0.9858     0.9857  0.0142     0.0143     0.2075         0.2072
     90   3.19  1994.25     804.64     437.12  0.9857     0.9857  0.0143     0.0143     0.2126         0.2119
     91   3.19  1993.05     803.55     441.61  0.9860     0.9859  0.0140     0.0141     0.2144         0.2153
     92   3.18  1991.62     802.42     447.06  0.9857     0.9858  0.0143     0.0142     0.2117         0.2127
