t,IZY,IXZ_1,IZ_1Z_2,IZ_2Z_3,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,3.1282670497894287,2511.269287109375,1352.728515625,673.7987060546875,0.9580000042915344,0.9580000042915344,0.041999995708465576,0.041999995708465576,0.0210999995470047,0.0210999995470047
2,3.1628830432891846,2466.023193359375,1308.3206787109375,675.47607421875,0.963100016117096,0.9631999731063843,0.03689998388290405,0.03680002689361572,0.0210999995470047,0.0210999995470047
3,3.205195665359497,2453.56201171875,1304.665283203125,693.9905395507812,0.9735999703407288,0.9735000133514404,0.02640002965927124,0.02649998664855957,0.014299999922513962,0.014299999922513962
4,3.2053630352020264,2449.52734375,1303.05517578125,711.0421142578125,0.9750999808311462,0.9750999808311462,0.02490001916885376,0.02490001916885376,0.0142000000923872,0.014100000262260437
5,3.2307703495025635,2439.27587890625,1300.396240234375,715.5817260742188,0.9818000197410583,0.9818000197410583,0.01819998025894165,0.01819998025894165,0.013899999670684338,0.013799999840557575
6,3.2108335494995117,2429.528076171875,1296.14453125,721.99365234375,0.977400004863739,0.977400004863739,0.022599995136260986,0.022599995136260986,0.01720000058412552,0.01720000058412552
7,3.2022018432617188,2435.937744140625,1307.955322265625,757.78662109375,0.9767000079154968,0.9768000245094299,0.023299992084503174,0.02319997549057007,0.049300000071525574,0.04919999837875366
8,3.2204012870788574,2413.72314453125,1278.2310791015625,715.0621337890625,0.9782999753952026,0.9785000085830688,0.021700024604797363,0.021499991416931152,0.03779999911785126,0.037700001150369644
9,3.2291159629821777,2422.8212890625,1287.6295166015625,730.263671875,0.9818000197410583,0.9818000197410583,0.01819998025894165,0.01819998025894165,0.04580000042915344,0.04610000178217888
10,3.2092533111572266,2419.498046875,1288.6927490234375,735.90576171875,0.9790999889373779,0.9787999987602234,0.02090001106262207,0.02120000123977661,0.049800001084804535,0.049400001764297485
11,3.210505723953247,2427.927978515625,1304.569580078125,768.83935546875,0.9797999858856201,0.9796000123023987,0.020200014114379883,0.02039998769760132,0.06759999692440033,0.06759999692440033
12,3.2044737339019775,2421.01318359375,1294.0858154296875,758.3128051757812,0.9789999723434448,0.9786999821662903,0.021000027656555176,0.021300017833709717,0.04230000078678131,0.0421999990940094
