  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     77   3.18    14.54  0.9852     0.9859  0.0148     0.0141     0.4138         0.4207
     78   3.18    13.51  0.9863     0.9862  0.0137     0.0138     0.4241         0.4326
     79   3.18    13.59  0.9852     0.9855  0.0148     0.0145     0.4464         0.4549
     80   3.18    14.40  0.9855     0.9861  0.0145     0.0139     0.4064         0.4138
     81   3.15    14.23  0.9823     0.9823  0.0177     0.0177     0.3548         0.3628
     82   3.17    14.95  0.9852     0.9858  0.0148     0.0142     0.4462         0.4509
     83   3.18    15.53  0.9848     0.9852  0.0152     0.0148     0.4873         0.4924
     84   3.18    13.69  0.9857     0.9857  0.0143     0.0143     0.4653         0.4690
     85   3.18    13.94  0.9844     0.9856  0.0156     0.0144     0.4164         0.4229
     86   3.19    15.27  0.9859     0.9862  0.0141     0.0138     0.4026         0.4062
     87   3.18    14.86  0.9850     0.9853  0.0150     0.0147     0.4127         0.4160
     88   3.19    16.31  0.9857     0.9856  0.0143     0.0144     0.4810         0.4830
     89   3.19    14.04  0.9851     0.9861  0.0149     0.0139     0.4945         0.5025
     90   3.14    14.46  0.9820     0.9835  0.0180     0.0165     0.4215         0.4268
     91   3.17    13.69  0.9845     0.9856  0.0155     0.0144     0.4776         0.4815
     92   3.17    15.60  0.9847     0.9849  0.0153     0.0151     0.5004         0.5038
     93   3.17    13.41  0.9857     0.9858  0.0143     0.0142     0.4948         0.5000
     94   3.17    14.33  0.9848     0.9857  0.0152     0.0143     0.4755         0.4794
     95   3.15    14.36  0.9835     0.9831  0.0165     0.0169     0.3978         0.4026
     96   3.17    13.59  0.9856     0.9856  0.0144     0.0144     0.4804         0.4850
     97   3.17    15.06  0.9849     0.9860  0.0151     0.0140     0.4733         0.4786
     98   3.16    13.74  0.9843     0.9859  0.0157     0.0141     0.4571         0.4626
     99   3.17    13.18  0.9849     0.9856  0.0151     0.0144     0.4918         0.4965
    100   3.15    13.19  0.9850     0.9846  0.0150     0.0154     0.4427         0.4478
    101   3.16    13.37  0.9850     0.9851  0.0150     0.0149     0.4759         0.4790
    102   3.17    14.48  0.9854     0.9862  0.0146     0.0138     0.4453         0.4513
    103   3.18    13.28  0.9850     0.9860  0.0150     0.0140     0.4662         0.4721
    104   3.17    13.17  0.9852     0.9860  0.0148     0.0140     0.4351         0.4357
    105   3.17    13.47  0.9854     0.9862  0.0146     0.0138     0.4110         0.4144
    106   3.18    13.18  0.9859     0.9866  0.0141     0.0134     0.4588         0.4610
    107   3.18    13.55  0.9854     0.9857  0.0146     0.0143     0.4432         0.4469
    108   3.18    13.03  0.9855     0.9869  0.0145     0.0131     0.4680         0.4730
    109   3.18    12.74  0.9845     0.9862  0.0155     0.0138     0.4959         0.5005
    110   3.16    13.12  0.9850     0.9861  0.0150     0.0139     0.4855         0.4923
    111   3.15    13.21  0.9839     0.9850  0.0161     0.0150     0.5004         0.5060
    112   3.15    12.96  0.9840     0.9851  0.0160     0.0149     0.4543         0.4581
    113   3.16    12.91  0.9848     0.9858  0.0152     0.0142     0.5220         0.5290
    114   3.16    13.67  0.9844     0.9869  0.0156     0.0131     0.4910         0.4969
    115   3.17    13.07  0.9850     0.9865  0.0150     0.0135     0.5186         0.5231
    116   3.17    12.99  0.9858     0.9866  0.0142     0.0134     0.5134         0.5187
    117   3.16    13.55  0.9848     0.9851  0.0152     0.0149     0.4914         0.4949
    118   3.16    13.08  0.9841     0.9851  0.0159     0.0149     0.5273         0.5318
    119   3.16    13.35  0.9844     0.9850  0.0156     0.0150     0.5023         0.5055
    120   3.18    13.00  0.9853     0.9860  0.0147     0.0140     0.4519         0.4577
    121   3.17    13.00  0.9853     0.9857  0.0147     0.0143     0.4964         0.4999
    122   3.17    13.47  0.9846     0.9854  0.0154     0.0146     0.4649         0.4700
    123   3.15    13.40  0.9836     0.9855  0.0164     0.0145     0.4300         0.4314
    124   3.16    13.25  0.9860     0.9859  0.0140     0.0141     0.4376         0.4440
    125   3.17    12.97  0.9865     0.9862  0.0135     0.0138     0.4918         0.4962
    126   3.17    12.97  0.9849     0.9857  0.0151     0.0143     0.5211         0.5238
    127   3.17    12.85  0.9853     0.9863  0.0147     0.0137     0.5085         0.5114
    128   3.17    13.11  0.9861     0.9864  0.0139     0.0136     0.4852         0.4854
    129   3.18    13.27  0.9864     0.9866  0.0136     0.0134     0.4804         0.4859
    130   3.17    12.83  0.9861     0.9867  0.0139     0.0133     0.4386         0.4396
    131   3.17    12.79  0.9857     0.9862  0.0143     0.0138     0.4458         0.4499
    132   3.16    13.04  0.9856     0.9868  0.0144     0.0132     0.4273         0.4357
    133   3.16    12.41  0.9855     0.9873  0.0145     0.0127     0.4756         0.4789
    134   3.16    12.95  0.9857     0.9867  0.0143     0.0133     0.4188         0.4230
    135   3.18    13.83  0.9854     0.9859  0.0146     0.0141     0.4365         0.4407
    136   3.17    12.86  0.9852     0.9863  0.0148     0.0137     0.4978         0.5003
    137   3.17    12.70  0.9857     0.9866  0.0143     0.0134     0.4659         0.4718
    138   3.17    13.21  0.9852     0.9859  0.0148     0.0141     0.4526         0.4567
    139   3.17    14.03  0.9852     0.9862  0.0148     0.0138     0.4454         0.4473
    140   3.17    12.64  0.9852     0.9850  0.0148     0.0150     0.4526         0.4579
    141   3.16    12.57  0.9851     0.9867  0.0149     0.0133     0.4580         0.4615
    142   3.16    12.67  0.9854     0.9871  0.0146     0.0129     0.4910         0.4927
    143   3.17    12.52  0.9852     0.9862  0.0148     0.0138     0.5019         0.5085
    144   3.17    12.91  0.9859     0.9863  0.0141     0.0137     0.5390         0.5452
    145   3.16    12.76  0.9853     0.9862  0.0147     0.0138     0.5319         0.5363
    146   3.17    13.00  0.9849     0.9867  0.0151     0.0133     0.5117         0.5155
    147   3.16    12.46  0.9844     0.9863  0.0156     0.0137     0.5011         0.5060
    148   3.17    12.87  0.9859     0.9866  0.0141     0.0134     0.5016         0.5052
    149   3.17    12.78  0.9850     0.9870  0.0150     0.0130     0.5414         0.5468
    150   3.17    12.67  0.9850     0.9858  0.0150     0.0142     0.5042         0.5072
    151   3.16    12.57  0.9852     0.9867  0.0148     0.0133     0.5054         0.5100
    152   3.16    12.47  0.9848     0.9864  0.0152     0.0136     0.5034         0.5072
    153   3.17    12.62  0.9859     0.9865  0.0141     0.0135     0.5163         0.5210
    154   3.18    13.18  0.9869     0.9872  0.0131     0.0128     0.4681         0.4751
    155   3.18    12.62  0.9862     0.9869  0.0138     0.0131     0.5040         0.5058
    156   3.18    12.45  0.9865     0.9873  0.0135     0.0127     0.5101         0.5161
    157   3.17    12.98  0.9846     0.9861  0.0154     0.0139     0.5096         0.5116
    158   3.19    12.70  0.9868     0.9872  0.0132     0.0128     0.5049         0.5079
    159   3.16    12.68  0.9851     0.9861  0.0149     0.0139     0.5301         0.5351
    160   3.18    12.57  0.9860     0.9871  0.0140     0.0129     0.5501         0.5565
    161   3.18    12.81  0.9865     0.9873  0.0135     0.0127     0.5395         0.5463
    162   3.19    14.02  0.9861     0.9873  0.0139     0.0127     0.5443         0.5468
    163   3.16    13.09  0.9862     0.9869  0.0138     0.0131     0.5368         0.5422
    164   3.18    12.79  0.9873     0.9873  0.0127     0.0127     0.5304         0.5370
    165   3.18    12.56  0.9862     0.9874  0.0138     0.0126     0.5492         0.5540
    166   3.18    12.51  0.9855     0.9870  0.0145     0.0130     0.5476         0.5500
    167   3.18    12.55  0.9851     0.9862  0.0149     0.0138     0.5274         0.5313
    168   3.17    12.58  0.9859     0.9868  0.0141     0.0132     0.5279         0.5322
    169   3.17    12.51  0.9851     0.9861  0.0149     0.0139     0.5393         0.5427
    170   3.18    12.82  0.9866     0.9869  0.0134     0.0131     0.5509         0.5551
    171   3.17    12.27  0.9864     0.9878  0.0136     0.0122     0.5565         0.5609
    172   3.16    12.88  0.9853     0.9865  0.0147     0.0135     0.5318         0.5373
    173   3.18    12.54  0.9854     0.9859  0.0146     0.0141     0.5492         0.5542
    174   3.17    12.50  0.9858     0.9873  0.0142     0.0127     0.5387         0.5453
    175   3.17    12.61  0.9845     0.9865  0.0155     0.0135     0.5520         0.5585
    176   3.17    12.41  0.9853     0.9863  0.0147     0.0137     0.5568         0.5628
    177   3.18    12.39  0.9856     0.9871  0.0144     0.0129     0.5430         0.5492
    178   3.17    12.37  0.9855     0.9866  0.0145     0.0134     0.5818         0.5862
    179   3.17    12.73  0.9856     0.9860  0.0144     0.0140     0.5482         0.5526
    180   3.17    12.63  0.9856     0.9857  0.0144     0.0143     0.5538         0.5594
    181   3.16    12.74  0.9852     0.9858  0.0148     0.0142     0.5543         0.5579
    182   3.18    12.37  0.9855     0.9869  0.0145     0.0131     0.5586         0.5626
    183   3.18    12.46  0.9858     0.9869  0.0142     0.0131     0.5603         0.5636
    184   3.17    12.58  0.9851     0.9860  0.0149     0.0140     0.5616         0.5667
    185   3.16    12.47  0.9850     0.9871  0.0150     0.0129     0.5548         0.5604
    186   3.16    12.60  0.9850     0.9858  0.0150     0.0142     0.5329         0.5355
    187   3.17    12.51  0.9857     0.9859  0.0143     0.0141     0.5355         0.5436
    188   3.17    12.61  0.9854     0.9859  0.0146     0.0141     0.5441         0.5490
    189   3.18    12.45  0.9860     0.9861  0.0140     0.0139     0.5544         0.5609
    190   3.17    12.36  0.9863     0.9861  0.0137     0.0139     0.5535         0.5575
    191   3.16    12.52  0.9855     0.9865  0.0145     0.0135     0.5109         0.5142
    192   3.15    12.43  0.9850     0.9860  0.0150     0.0140     0.5171         0.5214
    193   3.16    12.35  0.9854     0.9861  0.0146     0.0139     0.5241         0.5297
    194   3.17    12.37  0.9849     0.9864  0.0151     0.0136     0.5408         0.5465
    195   3.17    12.44  0.9855     0.9868  0.0145     0.0132     0.5242         0.5266
    196   3.16    12.40  0.9847     0.9855  0.0153     0.0145     0.5140         0.5217
    197   3.16    12.42  0.9844     0.9854  0.0156     0.0146     0.5039         0.5100
    198   3.16    12.43  0.9853     0.9850  0.0147     0.0150     0.5088         0.5138
    199   3.17    12.39  0.9855     0.9855  0.0145     0.0145     0.5217         0.5286
    200   3.17    12.57  0.9854     0.9865  0.0146     0.0135     0.5356         0.5392
The log/output/model have been saved to: ./logs/new_train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [False, False, True], 'betas': None}-kmt-04-03-23:56 + .csv/.out/.cpt
