  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     77   3.17    14.05  0.9842     0.9860  0.0158     0.0140     0.3656         0.3697
     78   3.18    14.05  0.9854     0.9857  0.0146     0.0143     0.4109         0.4150
     79   3.18    13.85  0.9861     0.9864  0.0139     0.0136     0.4653         0.4699
     80   3.18    13.46  0.9868     0.9863  0.0132     0.0137     0.5217         0.5268
     81   3.19    13.77  0.9868     0.9876  0.0132     0.0124     0.4702         0.4759
     82   3.18    14.30  0.9860     0.9866  0.0140     0.0134     0.4319         0.4356
     83   3.09    14.44  0.9758     0.9777  0.0242     0.0223     0.3515         0.3562
     84   3.18    14.32  0.9863     0.9845  0.0137     0.0155     0.3468         0.3507
     85   3.18    13.66  0.9853     0.9860  0.0147     0.0140     0.4401         0.4417
     86   3.18    14.27  0.9852     0.9867  0.0148     0.0133     0.3812         0.3829
     87   3.16    14.41  0.9846     0.9846  0.0154     0.0154     0.3911         0.3947
     88   3.17    14.14  0.9865     0.9873  0.0135     0.0127     0.4055         0.4085
     89   3.18    13.65  0.9868     0.9875  0.0132     0.0125     0.4024         0.4101
     90   3.19    14.19  0.9868     0.9871  0.0132     0.0129     0.4150         0.4173
     91   3.18    13.61  0.9859     0.9866  0.0141     0.0134     0.4159         0.4181
     92   3.15    13.98  0.9838     0.9844  0.0162     0.0156     0.4526         0.4566
     93   3.17    14.35  0.9839     0.9850  0.0161     0.0150     0.4099         0.4110
     94   3.17    13.72  0.9847     0.9850  0.0153     0.0150     0.4232         0.4256
     95   3.16    13.07  0.9854     0.9858  0.0146     0.0142     0.4723         0.4757
     96   3.17    13.77  0.9854     0.9860  0.0146     0.0140     0.4348         0.4393
     97   3.16    13.06  0.9844     0.9850  0.0156     0.0150     0.4752         0.4820
     98   3.16    13.25  0.9849     0.9855  0.0151     0.0145     0.4541         0.4598
     99   3.17    13.28  0.9856     0.9858  0.0144     0.0142     0.4570         0.4622
