  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     77   3.20   102.04  0.9873     0.9871  0.0127     0.0129     0.2847         0.2877
     78   3.20    97.12  0.9871     0.9873  0.0129     0.0127     0.2709         0.2717
     79   3.21   144.92  0.9861     0.9860  0.0139     0.0140     0.1063         0.1065
     80   3.22   132.56  0.9867     0.9865  0.0133     0.0135     0.1597         0.1601
     81   3.21   126.93  0.9873     0.9873  0.0127     0.0127     0.1804         0.1804
     82   3.21   124.29  0.9875     0.9875  0.0125     0.0125     0.2613         0.2621
     83   3.21   124.22  0.9876     0.9877  0.0124     0.0123     0.3181         0.3203
     84   3.20   125.44  0.9876     0.9876  0.0124     0.0124     0.3735         0.3752
     85   3.20   125.80  0.9877     0.9876  0.0123     0.0124     0.3959         0.3976
     86   3.20   125.49  0.9875     0.9876  0.0125     0.0124     0.4095         0.4115
     87   3.20   124.39  0.9877     0.9876  0.0123     0.0124     0.4157         0.4173
     88   3.20   122.54  0.9878     0.9879  0.0122     0.0121     0.4253         0.4272
     89   3.20   120.14  0.9879     0.9878  0.0121     0.0122     0.4103         0.4117
     90   3.20   117.30  0.9881     0.9879  0.0119     0.0121     0.4070         0.4094
     91   3.20   113.99  0.9880     0.9879  0.0120     0.0121     0.3829         0.3843
     92   3.20   110.50  0.9879     0.9881  0.0121     0.0119     0.3766         0.3794
     93   3.20   107.08  0.9880     0.9882  0.0120     0.0118     0.3546         0.3560
     94   3.20   103.84  0.9880     0.9882  0.0120     0.0118     0.3487         0.3484
     95   3.20    99.74  0.9882     0.9882  0.0118     0.0118     0.3159         0.3177
     96   3.20    96.32  0.9878     0.9883  0.0122     0.0117     0.3013         0.3037
     97   3.20    94.90  0.9880     0.9880  0.0120     0.0120     0.2917         0.2939
     98   3.20    89.94  0.9878     0.9881  0.0122     0.0119     0.2676         0.2687
     99   3.20    87.09  0.9881     0.9882  0.0119     0.0118     0.2669         0.2666
    100   3.20    83.31  0.9880     0.9881  0.0120     0.0119     0.2405         0.2422
    101   3.19    80.20  0.9879     0.9880  0.0121     0.0120     0.2391         0.2413
    102   3.20    76.43  0.9885     0.9881  0.0115     0.0119     0.2257         0.2266
    103   3.19   135.29  0.9853     0.9854  0.0147     0.0146     0.0696         0.0697
    104   3.20   117.29  0.9861     0.9862  0.0139     0.0138     0.1507         0.1514
    105   3.19   110.42  0.9861     0.9862  0.0139     0.0138     0.2272         0.2277
    106   3.19   106.13  0.9863     0.9863  0.0137     0.0137     0.2893         0.2903
    107   3.19   103.39  0.9858     0.9866  0.0142     0.0134     0.3297         0.3324
    108   3.19   101.67  0.9864     0.9864  0.0136     0.0136     0.3557         0.3587
    109   3.18   100.15  0.9867     0.9865  0.0133     0.0135     0.3705         0.3724
    110   3.18    98.54  0.9868     0.9863  0.0132     0.0137     0.3730         0.3753
    111   3.18    96.70  0.9861     0.9863  0.0139     0.0137     0.3689         0.3684
    112   3.18    94.83  0.9865     0.9865  0.0135     0.0135     0.3626         0.3636
    113   3.18    92.90  0.9866     0.9864  0.0134     0.0136     0.3570         0.3585
    114   3.18    90.50  0.9864     0.9863  0.0136     0.0137     0.3405         0.3426
    115   3.18    88.08  0.9863     0.9864  0.0137     0.0136     0.3206         0.3216
    116   3.18    85.95  0.9867     0.9865  0.0133     0.0135     0.3168         0.3189
    117   3.18    83.51  0.9863     0.9866  0.0137     0.0134     0.2941         0.2954
    118   3.18    81.20  0.9867     0.9867  0.0133     0.0133     0.2743         0.2752
    119   3.19   121.72  0.9847     0.9846  0.0153     0.0154     0.0842         0.0843
    120   3.20   107.28  0.9867     0.9868  0.0133     0.0132     0.1249         0.1257
