  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     77   3.18    15.32  0.9853     0.9862  0.0147     0.0138     0.4257         0.4304
     78   3.18    15.66  0.9855     0.9857  0.0145     0.0143     0.4102         0.4123
     79   3.14    15.06  0.9818     0.9824  0.0182     0.0176     0.3269         0.3307
     80   3.17    14.79  0.9842     0.9852  0.0158     0.0148     0.3304         0.3327
     81   3.14    14.82  0.9832     0.9833  0.0168     0.0167     0.3218         0.3261
     82   3.16    13.69  0.9849     0.9843  0.0151     0.0157     0.3545         0.3604
     83   3.15    14.75  0.9832     0.9841  0.0168     0.0159     0.3511         0.3537
     84   3.17    13.70  0.9848     0.9855  0.0152     0.0145     0.3549         0.3621
     85   3.18    13.46  0.9849     0.9856  0.0151     0.0144     0.3712         0.3753
     86   3.18    13.43  0.9852     0.9859  0.0148     0.0141     0.4101         0.4135
     87   3.17    13.18  0.9843     0.9845  0.0157     0.0155     0.4253         0.4314
     88   3.18    14.34  0.9852     0.9860  0.0148     0.0140     0.4570         0.4606
     89   3.14    13.99  0.9831     0.9832  0.0169     0.0168     0.4349         0.4389
     90   3.14    13.83  0.9825     0.9831  0.0175     0.0169     0.4266         0.4317
     91   3.17    13.53  0.9847     0.9861  0.0153     0.0139     0.4505         0.4548
     92   3.17    13.57  0.9854     0.9863  0.0146     0.0137     0.4232         0.4282
     93   3.18    13.45  0.9852     0.9868  0.0148     0.0132     0.4387         0.4425
     94   3.18    15.55  0.9857     0.9859  0.0143     0.0141     0.4216         0.4252
     95   3.18    13.33  0.9856     0.9856  0.0144     0.0144     0.4046         0.4095
     96   3.17    13.50  0.9838     0.9854  0.0162     0.0146     0.3813         0.3843
     97   3.11    13.78  0.9806     0.9810  0.0194     0.0190     0.3355         0.3414
     98   3.16    15.02  0.9843     0.9861  0.0157     0.0139     0.3858         0.3902
     99   3.16    14.38  0.9856     0.9859  0.0144     0.0141     0.4185         0.4241
    100   3.17    15.82  0.9866     0.9867  0.0134     0.0133     0.4032         0.4054
    101   3.17    13.29  0.9859     0.9867  0.0141     0.0133     0.3888         0.3969
    102   3.18    14.91  0.9862     0.9866  0.0138     0.0134     0.3965         0.3970
    103   3.18    13.00  0.9853     0.9862  0.0147     0.0138     0.4239         0.4286
    104   3.15    13.65  0.9834     0.9848  0.0166     0.0152     0.4082         0.4112
    105   3.17    13.39  0.9842     0.9849  0.0158     0.0151     0.4029         0.4086
    106   3.15    13.81  0.9838     0.9840  0.0162     0.0160     0.3787         0.3844
    107   3.16    13.30  0.9846     0.9846  0.0154     0.0154     0.4187         0.4221
    108   3.16    13.13  0.9856     0.9855  0.0144     0.0145     0.4312         0.4347
    109   3.16    13.01  0.9847     0.9851  0.0153     0.0149     0.4408         0.4475
    110   3.17    13.44  0.9853     0.9858  0.0147     0.0142     0.4137         0.4178
    111   3.18    13.17  0.9848     0.9858  0.0152     0.0142     0.4265         0.4324
    112   3.17    13.14  0.9855     0.9861  0.0145     0.0139     0.4146         0.4212
    113   3.18    13.09  0.9855     0.9852  0.0145     0.0148     0.4197         0.4251
    114   3.16    13.18  0.9840     0.9858  0.0160     0.0142     0.4414         0.4459
    115   3.17    13.95  0.9860     0.9869  0.0140     0.0131     0.4581         0.4627
    116   3.18    13.42  0.9874     0.9871  0.0126     0.0129     0.4514         0.4572
    117   3.16    12.92  0.9847     0.9854  0.0153     0.0146     0.4712         0.4769
    118   3.16    13.27  0.9855     0.9860  0.0145     0.0140     0.4463         0.4505
    119   3.17    13.71  0.9854     0.9866  0.0146     0.0134     0.4624         0.4660
    120   3.17    12.74  0.9864     0.9877  0.0136     0.0123     0.4760         0.4797
    121   3.17    13.62  0.9864     0.9862  0.0136     0.0138     0.4519         0.4590
    122   3.18    13.65  0.9863     0.9869  0.0137     0.0131     0.4662         0.4687
    123   3.18    13.32  0.9860     0.9861  0.0140     0.0139     0.4531         0.4569
    124   3.17    13.08  0.9864     0.9868  0.0136     0.0132     0.4712         0.4775
    125   3.17    13.17  0.9853     0.9864  0.0147     0.0136     0.4414         0.4477
    126   3.18    13.71  0.9867     0.9865  0.0133     0.0135     0.4231         0.4276
    127   3.17    12.76  0.9855     0.9864  0.0145     0.0136     0.4717         0.4770
    128   3.17    13.07  0.9845     0.9849  0.0155     0.0151     0.4314         0.4361
    129   3.17    13.69  0.9854     0.9859  0.0146     0.0141     0.4205         0.4237
    130   3.16    12.82  0.9854     0.9859  0.0146     0.0141     0.4437         0.4493
    131   3.18    13.14  0.9854     0.9872  0.0146     0.0128     0.4243         0.4290
    132   3.17    13.27  0.9855     0.9864  0.0145     0.0136     0.4505         0.4553
    133   3.17    12.86  0.9845     0.9866  0.0155     0.0134     0.4111         0.4177
    134   3.17    12.77  0.9852     0.9864  0.0148     0.0136     0.4457         0.4494
    135   3.18    12.97  0.9870     0.9863  0.0130     0.0137     0.4603         0.4679
    136   3.18    12.52  0.9859     0.9860  0.0141     0.0140     0.4870         0.4927
    137   3.18    12.57  0.9855     0.9864  0.0145     0.0136     0.4698         0.4715
    138   3.18    12.77  0.9857     0.9863  0.0143     0.0137     0.4745         0.4786
    139   3.18    12.80  0.9850     0.9867  0.0150     0.0133     0.4892         0.4913
    140   3.17    13.11  0.9856     0.9869  0.0144     0.0131     0.4629         0.4674
    141   3.17    12.77  0.9858     0.9868  0.0142     0.0132     0.4716         0.4767
    142   3.16    12.63  0.9857     0.9866  0.0143     0.0134     0.4578         0.4617
    143   3.17    12.26  0.9857     0.9870  0.0143     0.0130     0.4903         0.4994
    144   3.17    13.02  0.9853     0.9870  0.0147     0.0130     0.4975         0.5021
    145   3.17    12.55  0.9854     0.9862  0.0146     0.0138     0.5098         0.5166
    146   3.17    12.91  0.9862     0.9865  0.0138     0.0135     0.5026         0.5067
    147   3.17    12.80  0.9858     0.9866  0.0142     0.0134     0.4993         0.5029
    148   3.17    12.78  0.9869     0.9864  0.0131     0.0136     0.5165         0.5244
    149   3.17    13.16  0.9858     0.9871  0.0142     0.0129     0.4986         0.5057
    150   3.17    12.33  0.9847     0.9870  0.0153     0.0130     0.5136         0.5186
    151   3.17    12.47  0.9858     0.9868  0.0142     0.0132     0.5084         0.5122
    152   3.16    12.62  0.9849     0.9864  0.0151     0.0136     0.4993         0.5035
    153   3.17    12.98  0.9865     0.9861  0.0135     0.0139     0.4912         0.4957
    154   3.17    12.65  0.9860     0.9854  0.0140     0.0146     0.4912         0.4919
    155   3.17    12.63  0.9869     0.9870  0.0131     0.0130     0.4979         0.5024
    156   3.17    12.96  0.9861     0.9869  0.0139     0.0131     0.5221         0.5272
    157   3.18    12.52  0.9858     0.9867  0.0142     0.0133     0.5192         0.5233
    158   3.17    12.61  0.9847     0.9873  0.0153     0.0127     0.5437         0.5496
    159   3.18    12.99  0.9859     0.9860  0.0141     0.0140     0.5478         0.5554
    160   3.17    12.93  0.9863     0.9871  0.0137     0.0129     0.5371         0.5447
    161   3.17    12.68  0.9859     0.9863  0.0141     0.0137     0.5587         0.5666
    162   3.16    12.57  0.9850     0.9858  0.0150     0.0142     0.5548         0.5587
    163   3.17    12.56  0.9855     0.9867  0.0145     0.0133     0.5497         0.5549
    164   3.17    12.22  0.9855     0.9867  0.0145     0.0133     0.5688         0.5740
    165   3.15    12.78  0.9857     0.9859  0.0143     0.0141     0.5344         0.5394
    166   3.17    12.96  0.9845     0.9864  0.0155     0.0136     0.5138         0.5182
    167   3.16    12.58  0.9851     0.9857  0.0149     0.0143     0.5112         0.5153
    168   3.16    12.75  0.9846     0.9863  0.0154     0.0137     0.5413         0.5462
    169   3.17    12.50  0.9854     0.9862  0.0146     0.0138     0.5358         0.5423
    170   3.17    12.72  0.9844     0.9851  0.0156     0.0149     0.5305         0.5361
    171   3.17    12.65  0.9851     0.9852  0.0149     0.0148     0.5249         0.5290
    172   3.16    12.42  0.9852     0.9856  0.0148     0.0144     0.5262         0.5329
    173   3.16    12.51  0.9840     0.9851  0.0160     0.0149     0.5184         0.5219
    174   3.17    12.39  0.9864     0.9861  0.0136     0.0139     0.5353         0.5403
    175   3.17    12.38  0.9857     0.9860  0.0143     0.0140     0.5360         0.5399
    176   3.17    12.58  0.9862     0.9862  0.0138     0.0138     0.5199         0.5231
    177   3.17    12.62  0.9847     0.9855  0.0153     0.0145     0.5031         0.5095
    178   3.16    12.66  0.9847     0.9849  0.0153     0.0151     0.4913         0.4966
    179   3.17    12.26  0.9854     0.9862  0.0146     0.0138     0.5084         0.5126
    180   3.17    13.17  0.9847     0.9863  0.0153     0.0137     0.4985         0.5079
    181   3.17    12.89  0.9851     0.9866  0.0149     0.0134     0.4914         0.4958
    182   3.17    12.25  0.9847     0.9864  0.0153     0.0136     0.5088         0.5138
    183   3.18    13.14  0.9854     0.9862  0.0146     0.0138     0.5148         0.5206
    184   3.18    12.42  0.9860     0.9875  0.0140     0.0125     0.5276         0.5333
    185   3.17    12.84  0.9860     0.9866  0.0140     0.0134     0.5285         0.5360
    186   3.16    12.27  0.9857     0.9873  0.0143     0.0127     0.5170         0.5232
    187   3.16    12.32  0.9867     0.9865  0.0133     0.0135     0.5323         0.5375
    188   3.17    12.20  0.9852     0.9871  0.0148     0.0129     0.5401         0.5477
    189   3.17    12.69  0.9852     0.9863  0.0148     0.0137     0.5371         0.5429
    190   3.16    12.37  0.9851     0.9861  0.0149     0.0139     0.5452         0.5528
    191   3.16    12.34  0.9848     0.9860  0.0152     0.0140     0.5278         0.5329
    192   3.16    12.75  0.9846     0.9863  0.0154     0.0137     0.5238         0.5295
    193   3.16    12.52  0.9854     0.9854  0.0146     0.0146     0.5247         0.5298
    194   3.16    12.53  0.9854     0.9859  0.0146     0.0141     0.5193         0.5245
    195   3.17    12.80  0.9861     0.9864  0.0139     0.0136     0.5265         0.5319
    196   3.17    12.46  0.9857     0.9872  0.0143     0.0128     0.5143         0.5189
    197   3.17    12.74  0.9847     0.9865  0.0153     0.0135     0.5094         0.5148
    198   3.17    12.30  0.9858     0.9867  0.0142     0.0133     0.5258         0.5320
    199   3.16    12.31  0.9847     0.9868  0.0153     0.0132     0.5164         0.5249
    200   3.17    12.56  0.9843     0.9862  0.0157     0.0138     0.4899         0.4992
The log/output/model have been saved to: ./logs/new_train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [False, False, True], 'betas': None}-jsw-04-04-04:19 + .csv/.out/.cpt
