t,IZY,IXZ_1,IZ_1Z_2,IZ_2Z_3,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,3.1015782356262207,2465.403564453125,1361.25537109375,703.0803833007812,0.9508000016212463,0.9503999948501587,0.04919999837875366,0.04960000514984131,0.022299999371170998,0.02239999920129776
2,3.1661524772644043,2429.177978515625,1333.08984375,710.6591796875,0.9648000001907349,0.964900016784668,0.03519999980926514,0.03509998321533203,0.018200000748038292,0.018200000748038292
3,3.208540916442871,2418.474365234375,1322.3375244140625,725.9779052734375,0.9750000238418579,0.9747999906539917,0.02499997615814209,0.0252000093460083,0.01510000042617321,0.015200000256299973
4,3.1818630695343018,2401.860107421875,1282.6044921875,710.4488525390625,0.9689000248908997,0.9688000082969666,0.031099975109100342,0.031199991703033447,0.01769999973475933,0.01769999973475933
5,3.200730562210083,2406.728271484375,1301.28125,743.169921875,0.9742000102996826,0.974399983882904,0.025799989700317383,0.025600016117095947,0.023499999195337296,0.023600000888109207
6,3.2089638710021973,2401.31494140625,1281.2584228515625,737.50634765625,0.9747999906539917,0.9746999740600586,0.0252000093460083,0.025300025939941406,0.025699999183416367,0.025800000876188278
7,3.2084124088287354,2408.38818359375,1291.2823486328125,749.3597412109375,0.9776999950408936,0.9775000214576721,0.022300004959106445,0.02249997854232788,0.026000000536441803,0.025800000876188278
8,3.2014291286468506,2398.07080078125,1292.9603271484375,753.024169921875,0.9771000146865845,0.9769999980926514,0.022899985313415527,0.023000001907348633,0.05050000175833702,0.05040000006556511
9,3.2038190364837646,2404.785400390625,1306.0499267578125,789.6808471679688,0.9789000153541565,0.9789000153541565,0.021099984645843506,0.021099984645843506,0.06400000303983688,0.0640999972820282
10,3.2151718139648438,2395.890869140625,1288.9278564453125,763.277587890625,0.9800000190734863,0.9800000190734863,0.019999980926513672,0.019999980926513672,0.054999999701976776,0.054999999701976776
11,3.2202205657958984,2397.556396484375,1307.056640625,797.2032470703125,0.9821000099182129,0.9824000000953674,0.01789999008178711,0.01759999990463257,0.08389999717473984,0.08380000293254852
12,3.2089076042175293,2403.173828125,1295.8575439453125,775.742919921875,0.9790999889373779,0.979200005531311,0.02090001106262207,0.020799994468688965,0.06499999761581421,0.06469999998807907
13,3.208587408065796,2400.2060546875,1295.799560546875,777.5050048828125,0.9793999791145325,0.9794999957084656,0.02060002088546753,0.020500004291534424,0.059300001710653305,0.059700001031160355
