t,IZY,IXZ_1,IZ_1Z_2,IZ_2Z_3,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,2.9612176418304443,150.38540649414062,157.0067596435547,123.24665832519531,0.9230999946594238,0.9337999820709229,0.07690000534057617,0.06620001792907715,0.06920000165700912,0.0714000016450882
2,3.080580711364746,123.61328887939453,145.66383361816406,118.80580139160156,0.947700023651123,0.9524999856948853,0.05229997634887695,0.047500014305114746,0.05869999900460243,0.0632999986410141
3,3.0683963298797607,116.61894989013672,137.99732971191406,114.9815673828125,0.9448999762535095,0.9487000107765198,0.05510002374649048,0.051299989223480225,0.0706000030040741,0.07639999687671661
4,3.1056504249572754,97.87374877929688,112.99307250976562,101.10932922363281,0.9578999876976013,0.9606000185012817,0.04210001230239868,0.03939998149871826,0.08049999922513962,0.09359999746084213
5,3.151893377304077,95.43599700927734,105.1697998046875,89.54566192626953,0.965399980545044,0.9695000052452087,0.034600019454956055,0.03049999475479126,0.07079999893903732,0.08299999684095383
6,3.169376850128174,107.34690856933594,120.57488250732422,92.45726013183594,0.9696999788284302,0.9702000021934509,0.030300021171569824,0.029799997806549072,0.050700001418590546,0.056699998676776886
7,3.140641689300537,87.66838836669922,100.63404846191406,85.56092834472656,0.9648000001907349,0.967199981212616,0.03519999980926514,0.03280001878738403,0.07819999754428864,0.09080000221729279
8,3.136695384979248,80.57843017578125,96.34172058105469,77.8310317993164,0.9635999798774719,0.9649999737739563,0.036400020122528076,0.0350000262260437,0.06459999829530716,0.07840000092983246
9,3.159491539001465,75.98583984375,90.1139144897461,76.95098876953125,0.9657999873161316,0.9699000120162964,0.03420001268386841,0.030099987983703613,0.07940000295639038,0.09570000320672989
10,3.1381208896636963,75.71116638183594,90.04615020751953,74.74624633789062,0.964900016784668,0.9668999910354614,0.03509998321533203,0.033100008964538574,0.07649999856948853,0.09179999679327011
11,3.148125171661377,79.79704284667969,94.46730041503906,74.48046875,0.9664000272750854,0.9670000076293945,0.03359997272491455,0.03299999237060547,0.07609999924898148,0.09070000052452087
12,3.1848416328430176,73.97697448730469,85.71826171875,67.39835357666016,0.9747999906539917,0.9760000109672546,0.0252000093460083,0.02399998903274536,0.08429999649524689,0.09640000015497208
13,3.1543846130371094,74.7996826171875,85.89945983886719,65.70771026611328,0.970300018787384,0.97079998254776,0.029699981212615967,0.02920001745223999,0.08169999718666077,0.09449999779462814
14,3.1409881114959717,75.29252624511719,83.85420989990234,70.49848937988281,0.9692000150680542,0.9690999984741211,0.0307999849319458,0.030900001525878906,0.10019999742507935,0.11670000106096268
15,3.155877113342285,67.63977813720703,82.16108703613281,62.821441650390625,0.9696000218391418,0.9715999960899353,0.030399978160858154,0.028400003910064697,0.08500000089406967,0.0940999984741211
16,3.1753830909729004,63.579612731933594,75.02922821044922,59.66685104370117,0.9732999801635742,0.974399983882904,0.02670001983642578,0.025600016117095947,0.09589999914169312,0.11209999769926071
17,3.162036418914795,66.6802978515625,73.41993713378906,64.92706298828125,0.9717000126838684,0.9731000065803528,0.028299987316131592,0.026899993419647217,0.1251000016927719,0.15029999613761902
18,3.1822991371154785,62.26802062988281,74.15544128417969,57.960365295410156,0.9760000109672546,0.9768999814987183,0.02399998903274536,0.02310001850128174,0.10830000042915344,0.12380000203847885
19,3.203770637512207,66.03890228271484,75.01947021484375,55.89835739135742,0.9800999760627747,0.9811999797821045,0.019900023937225342,0.018800020217895508,0.10570000112056732,0.11900000274181366
20,3.1802978515625,71.90779113769531,82.42293548583984,59.48280715942383,0.9761999845504761,0.9769999980926514,0.023800015449523926,0.023000001907348633,0.11410000175237656,0.12970000505447388
21,3.1926167011260986,55.74469757080078,64.43926239013672,54.46916961669922,0.9779999852180481,0.979200005531311,0.022000014781951904,0.020799994468688965,0.14159999787807465,0.15970000624656677
22,3.1591527462005615,61.78302764892578,67.07317352294922,54.08433532714844,0.9750000238418579,0.975600004196167,0.02499997615814209,0.024399995803833008,0.14259999990463257,0.1665000021457672
23,3.188993215560913,53.63006591796875,63.460296630859375,52.22080993652344,0.9771999716758728,0.9786999821662903,0.022800028324127197,0.021300017833709717,0.14489999413490295,0.1671999990940094
24,3.185743570327759,52.366241455078125,61.79716491699219,53.787784576416016,0.9779000282287598,0.9794999957084656,0.022099971771240234,0.020500004291534424,0.16509999334812164,0.1979999989271164
25,3.1890952587127686,57.53363800048828,68.8799057006836,51.23845291137695,0.9787999987602234,0.9789000153541565,0.02120000123977661,0.021099984645843506,0.14329999685287476,0.16339999437332153
26,3.1809399127960205,52.4137077331543,59.43951416015625,49.24982452392578,0.9761999845504761,0.9781000018119812,0.023800015449523926,0.0218999981880188,0.1639000028371811,0.19030000269412994
27,3.1716792583465576,57.63035202026367,68.49555206298828,48.637428283691406,0.9782999753952026,0.9785000085830688,0.021700024604797363,0.021499991416931152,0.19290000200271606,0.21480000019073486
28,3.183976173400879,50.501625061035156,60.175968170166016,49.155982971191406,0.9776999950408936,0.9783999919891357,0.022300004959106445,0.021600008010864258,0.16519999504089355,0.18400000035762787
29,3.171016216278076,51.91648864746094,57.17774963378906,47.27067565917969,0.9776999950408936,0.979200005531311,0.022300004959106445,0.020799994468688965,0.1907999962568283,0.21870000660419464
30,3.1599574089050293,53.02022171020508,61.37633514404297,45.850276947021484,0.9765999913215637,0.9764999747276306,0.02340000867843628,0.023500025272369385,0.19110000133514404,0.21150000393390656
31,3.173283576965332,45.114681243896484,52.25970458984375,47.31474685668945,0.9769999980926514,0.9782999753952026,0.023000001907348633,0.021700024604797363,0.2257000058889389,0.2632000148296356
32,3.1814136505126953,47.91359329223633,56.059844970703125,43.58518981933594,0.9786999821662903,0.9789999723434448,0.021300017833709717,0.021000027656555176,0.21979999542236328,0.24230000376701355
33,3.188497304916382,61.590457916259766,64.44664001464844,47.07111358642578,0.9804999828338623,0.9811000227928162,0.019500017166137695,0.018899977207183838,0.21529999375343323,0.24089999496936798
34,3.189049482345581,47.617408752441406,53.64605712890625,44.3419189453125,0.9814000129699707,0.9824000000953674,0.018599987030029297,0.01759999990463257,0.22130000591278076,0.24959999322891235
35,3.189291477203369,44.43482208251953,49.95267105102539,42.43794250488281,0.9793999791145325,0.9807999730110168,0.02060002088546753,0.019200026988983154,0.25850000977516174,0.2874000072479248
36,3.198554039001465,53.121498107910156,65.67817687988281,46.574134826660156,0.9817000031471252,0.9825000166893005,0.018299996852874756,0.017499983310699463,0.225600004196167,0.23810000717639923
37,3.1710357666015625,47.46727752685547,51.162715911865234,42.4755744934082,0.9789999723434448,0.9793000221252441,0.021000027656555176,0.02069997787475586,0.27390000224113464,0.2937999963760376
38,3.138847827911377,40.42678451538086,49.33686828613281,42.696800231933594,0.9767000079154968,0.9767000079154968,0.023299992084503174,0.023299992084503174,0.25519999861717224,0.2750000059604645
39,3.1723783016204834,45.001094818115234,48.655296325683594,40.52448272705078,0.9779000282287598,0.9785000085830688,0.022099971771240234,0.021499991416931152,0.2651999890804291,0.29170000553131104
40,3.1624627113342285,46.812618255615234,52.72108840942383,39.99153518676758,0.9781000018119812,0.9786999821662903,0.0218999981880188,0.021300017833709717,0.2565000057220459,0.28040000796318054
41,3.1716861724853516,41.20756530761719,44.24974060058594,40.040061950683594,0.979200005531311,0.9799000024795532,0.020799994468688965,0.020099997520446777,0.3319000005722046,0.3668000102043152
42,3.140139579772949,41.92536926269531,46.855751037597656,38.78901672363281,0.9757999777793884,0.9757000207901001,0.024200022220611572,0.024299979209899902,0.27790001034736633,0.30079999566078186
43,3.1715149879455566,38.81888961791992,42.580257415771484,38.322853088378906,0.9797000288963318,0.9811000227928162,0.020299971103668213,0.018899977207183838,0.3222000002861023,0.3619000017642975
44,3.178637981414795,46.25025177001953,48.51830291748047,37.79125213623047,0.980400025844574,0.9811000227928162,0.019599974155426025,0.018899977207183838,0.323199987411499,0.3452000021934509
45,3.151622772216797,38.843177795410156,43.058902740478516,37.42644500732422,0.9761000275611877,0.9782000184059143,0.023899972438812256,0.021799981594085693,0.3149000108242035,0.34290000796318054
46,3.1572351455688477,43.250614166259766,44.939903259277344,37.656368255615234,0.9790999889373779,0.980400025844574,0.02090001106262207,0.019599974155426025,0.3262999951839447,0.35269999504089355
47,3.184539318084717,39.956573486328125,42.84335708618164,36.084815979003906,0.9825000166893005,0.9830999970436096,0.017499983310699463,0.01690000295639038,0.3179999887943268,0.34700000286102295
48,3.190490245819092,43.646461486816406,48.21744918823242,36.6856575012207,0.9821000099182129,0.9825000166893005,0.01789999008178711,0.017499983310699463,0.28940001130104065,0.3037000000476837
49,3.188115119934082,40.797691345214844,39.926300048828125,35.07389450073242,0.9839000105857849,0.9839000105857849,0.016099989414215088,0.016099989414215088,0.3255999982357025,0.3506999909877777
50,3.1641287803649902,38.094398498535156,38.33903121948242,35.5859375,0.9812999963760376,0.9825999736785889,0.018700003623962402,0.017400026321411133,0.3531999886035919,0.38499999046325684
51,3.1722452640533447,37.29724884033203,39.52600860595703,35.26430892944336,0.980400025844574,0.9818999767303467,0.019599974155426025,0.01810002326965332,0.3077999949455261,0.33329999446868896
52,3.152384042739868,38.452335357666016,39.28062057495117,34.792842864990234,0.9787999987602234,0.9796000123023987,0.02120000123977661,0.02039998769760132,0.30469998717308044,0.33009999990463257
53,3.1554617881774902,36.23442459106445,37.86547088623047,34.94131088256836,0.9793999791145325,0.9799000024795532,0.02060002088546753,0.020099997520446777,0.33719998598098755,0.3662000000476837
54,3.1632118225097656,42.006431579589844,43.080928802490234,34.175872802734375,0.9807000160217285,0.9810000061988831,0.019299983978271484,0.018999993801116943,0.3321000039577484,0.35040000081062317
55,3.162330389022827,41.58747100830078,44.96513366699219,34.19635009765625,0.9790999889373779,0.9803000092506409,0.02090001106262207,0.01969999074935913,0.30250000953674316,0.31619998812675476
56,3.1670053005218506,33.98057556152344,37.118736267089844,33.75371170043945,0.9810000061988831,0.9818000197410583,0.018999993801116943,0.01819998025894165,0.33410000801086426,0.358599990606308
57,3.1700756549835205,37.11155319213867,36.243003845214844,33.35186004638672,0.9819999933242798,0.9829999804496765,0.018000006675720215,0.017000019550323486,0.35519999265670776,0.38100001215934753
58,3.1531310081481934,38.628013610839844,37.18421173095703,32.45123291015625,0.9796000123023987,0.98089998960495,0.02039998769760132,0.01910001039505005,0.33410000801086426,0.36309999227523804
59,3.1553704738616943,34.74842834472656,35.964111328125,32.94746017456055,0.9789000153541565,0.9800000190734863,0.021099984645843506,0.019999980926513672,0.34950000047683716,0.37040001153945923
60,3.140104293823242,37.03599166870117,36.80976104736328,32.4701042175293,0.9781000018119812,0.9794999957084656,0.0218999981880188,0.020500004291534424,0.3522999882698059,0.3801000118255615
61,3.1514360904693604,33.494598388671875,35.37479782104492,32.03242111206055,0.979200005531311,0.9805999994277954,0.020799994468688965,0.01940000057220459,0.33739998936653137,0.3562000095844269
62,3.166609287261963,38.081809997558594,42.276695251464844,31.298830032348633,0.9810000061988831,0.9817000031471252,0.018999993801116943,0.018299996852874756,0.34310001134872437,0.35280001163482666
63,3.1444053649902344,35.462242126464844,34.81398010253906,31.529193878173828,0.9789000153541565,0.9796000123023987,0.021099984645843506,0.02039998769760132,0.3190000057220459,0.3366999924182892
64,3.162576675415039,34.14585876464844,34.31137466430664,30.461135864257812,0.98089998960495,0.9814000129699707,0.01910001039505005,0.018599987030029297,0.32670000195503235,0.34940001368522644
65,3.168672800064087,33.74681091308594,34.401580810546875,32.00518035888672,0.9833999872207642,0.9843000173568726,0.01660001277923584,0.01569998264312744,0.3549000024795532,0.3732999861240387
66,3.1463000774383545,35.7343635559082,33.3060417175293,30.382247924804688,0.9790999889373779,0.9799000024795532,0.02090001106262207,0.020099997520446777,0.3601999878883362,0.3785000145435333
67,3.1788687705993652,31.84040069580078,32.902374267578125,30.125328063964844,0.9829000234603882,0.984000027179718,0.017099976539611816,0.015999972820281982,0.34700000286102295,0.36800000071525574
68,3.161296844482422,32.614139556884766,35.54014205932617,29.410511016845703,0.9812999963760376,0.9815000295639038,0.018700003623962402,0.01849997043609619,0.32659998536109924,0.33889999985694885
69,3.1587026119232178,32.36958312988281,31.553190231323242,30.055593490600586,0.9812999963760376,0.9828000068664551,0.018700003623962402,0.017199993133544922,0.37049999833106995,0.38589999079704285
70,3.1610782146453857,32.1077880859375,31.513851165771484,29.96540069580078,0.9832000136375427,0.9839000105857849,0.016799986362457275,0.016099989414215088,0.33090001344680786,0.3506999909877777
71,3.1590747833251953,33.61146545410156,32.45122146606445,28.752361297607422,0.9799000024795532,0.9807999730110168,0.020099997520446777,0.019200026988983154,0.33550000190734863,0.35199999809265137
72,3.1637122631073,31.449190139770508,31.815025329589844,28.9117431640625,0.9815000295639038,0.9819999933242798,0.01849997043609619,0.018000006675720215,0.33889999985694885,0.3531000018119812
73,3.1552350521087646,32.51569366455078,31.291866302490234,28.97946548461914,0.9805999994277954,0.9817000031471252,0.01940000057220459,0.018299996852874756,0.3546000123023987,0.3700999915599823
74,3.164588212966919,30.902318954467773,30.3140869140625,29.726802825927734,0.9817000031471252,0.9830999970436096,0.018299996852874756,0.01690000295639038,0.34869998693466187,0.36730000376701355
75,3.1725456714630127,29.867538452148438,31.569416046142578,28.85519027709961,0.9822999835014343,0.9825000166893005,0.017700016498565674,0.017499983310699463,0.3163999915122986,0.3239000141620636
76,3.164743185043335,30.706262588500977,30.674705505371094,28.511043548583984,0.9822999835014343,0.9821000099182129,0.017700016498565674,0.01789999008178711,0.336899995803833,0.34700000286102295
77,3.133561134338379,30.346603393554688,31.403270721435547,28.61285400390625,0.9796000123023987,0.9812999963760376,0.02039998769760132,0.018700003623962402,0.3127000033855438,0.32749998569488525
78,3.1466994285583496,29.56346893310547,30.72049331665039,28.88055992126465,0.9801999926567078,0.9811999797821045,0.019800007343292236,0.018800020217895508,0.3190000057220459,0.33180001378059387
79,3.1474924087524414,32.63823318481445,32.73628616333008,28.380203247070312,0.98089998960495,0.9815999865531921,0.01910001039505005,0.01840001344680786,0.3149000108242035,0.326200008392334
80,3.1666414737701416,30.394073486328125,29.708072662353516,28.19366455078125,0.9812999963760376,0.9837999939918518,0.018700003623962402,0.016200006008148193,0.3264000117778778,0.33889999985694885
81,3.1648612022399902,30.07408905029297,30.609697341918945,27.574636459350586,0.9817000031471252,0.9830999970436096,0.018299996852874756,0.01690000295639038,0.3100999891757965,0.32109999656677246
82,3.1542065143585205,29.620134353637695,30.021099090576172,27.579341888427734,0.9812999963760376,0.982200026512146,0.018700003623962402,0.017799973487854004,0.31679999828338623,0.32989999651908875
83,3.1522939205169678,29.67588996887207,29.736648559570312,27.79446029663086,0.9825999736785889,0.983299970626831,0.017400026321411133,0.016700029373168945,0.3255000114440918,0.3384000062942505
84,3.155945301055908,29.14950180053711,29.05117416381836,27.417781829833984,0.9810000061988831,0.9822999835014343,0.018999993801116943,0.017700016498565674,0.31520000100135803,0.32519999146461487
85,3.1557815074920654,29.352840423583984,30.602134704589844,27.131406784057617,0.9807000160217285,0.9815000295639038,0.019299983978271484,0.01849997043609619,0.2808000147342682,0.2913999855518341
86,3.1451706886291504,28.293224334716797,28.58403205871582,27.12287712097168,0.980400025844574,0.982699990272522,0.019599974155426025,0.017300009727478027,0.3059999942779541,0.31779998540878296
87,3.145591974258423,30.913143157958984,29.7054443359375,26.866634368896484,0.9811000227928162,0.9825999736785889,0.018899977207183838,0.017400026321411133,0.30559998750686646,0.3158000111579895
88,3.124295234680176,29.930564880371094,29.4057674407959,26.737293243408203,0.9797000288963318,0.9810000061988831,0.020299971103668213,0.018999993801116943,0.30630001425743103,0.31779998540878296
89,3.172804355621338,29.443681716918945,30.01913833618164,26.098735809326172,0.9837999939918518,0.984499990940094,0.016200006008148193,0.015500009059906006,0.3057999908924103,0.31439998745918274
90,3.143921136856079,27.243511199951172,27.57236099243164,26.368019104003906,0.9807000160217285,0.9818000197410583,0.019299983978271484,0.01819998025894165,0.3057999908924103,0.31700000166893005
91,3.1633830070495605,27.95713233947754,28.67824363708496,26.184003829956055,0.9821000099182129,0.9818000197410583,0.01789999008178711,0.01819998025894165,0.2985999882221222,0.31049999594688416
92,3.1505234241485596,30.248584747314453,28.27997398376465,25.959487915039062,0.9815000295639038,0.9821000099182129,0.01849997043609619,0.01789999008178711,0.319599986076355,0.3278999924659729
93,3.1510257720947266,29.05767059326172,28.979747772216797,26.007827758789062,0.982200026512146,0.9824000000953674,0.017799973487854004,0.01759999990463257,0.2870999872684479,0.29179999232292175
94,3.1604270935058594,28.05321502685547,27.750408172607422,25.18171501159668,0.9807999730110168,0.9818000197410583,0.019200026988983154,0.01819998025894165,0.2919999957084656,0.30309998989105225
95,3.144258737564087,27.68931770324707,27.493816375732422,25.461471557617188,0.9812999963760376,0.9819999933242798,0.018700003623962402,0.018000006675720215,0.29919999837875366,0.3133000135421753
96,3.16169810295105,28.176546096801758,27.009721755981445,25.7188777923584,0.9835000038146973,0.9839000105857849,0.016499996185302734,0.016099989414215088,0.31520000100135803,0.32190001010894775
97,3.1549746990203857,29.59592628479004,28.250690460205078,25.20624351501465,0.9833999872207642,0.9833999872207642,0.01660001277923584,0.01660001277923584,0.2930000126361847,0.299699991941452
98,3.1519033908843994,29.562231063842773,30.32818031311035,24.592615127563477,0.9818000197410583,0.9829000234603882,0.01819998025894165,0.017099976539611816,0.28690001368522644,0.2915000021457672
99,3.1832382678985596,28.07726287841797,28.380390167236328,25.178943634033203,0.9832000136375427,0.9842000007629395,0.016799986362457275,0.015799999237060547,0.28619998693466187,0.29330000281333923
100,3.1573400497436523,26.375699996948242,27.798126220703125,25.017372131347656,0.9805999994277954,0.9819999933242798,0.01940000057220459,0.018000006675720215,0.2903999984264374,0.29670000076293945
101,3.148402452468872,27.872560501098633,28.5008487701416,24.397541046142578,0.9815999865531921,0.9817000031471252,0.01840001344680786,0.018299996852874756,0.2802000045776367,0.2888000011444092
102,3.1699163913726807,27.335058212280273,27.12554359436035,24.83285140991211,0.9821000099182129,0.9830999970436096,0.01789999008178711,0.01690000295639038,0.3052000105381012,0.31349998712539673
103,3.14567232131958,27.768085479736328,26.06523895263672,25.090591430664062,0.9805999994277954,0.9818000197410583,0.01940000057220459,0.01819998025894165,0.3052000105381012,0.31520000100135803
104,3.138030529022217,27.477802276611328,26.387821197509766,25.011240005493164,0.9800999760627747,0.9814000129699707,0.019900023937225342,0.018599987030029297,0.29330000281333923,0.30399999022483826
105,3.1790854930877686,27.172136306762695,26.015804290771484,24.571392059326172,0.9833999872207642,0.9846000075340271,0.01660001277923584,0.0153999924659729,0.2955999970436096,0.3059000074863434
106,3.1524460315704346,26.76253890991211,25.886472702026367,24.868913650512695,0.9821000099182129,0.9822999835014343,0.01789999008178711,0.017700016498565674,0.30869999527931213,0.31619998812675476
107,3.1713616847991943,27.626319885253906,28.165124893188477,24.15607452392578,0.9837999939918518,0.9843000173568726,0.016200006008148193,0.01569998264312744,0.29319998621940613,0.29660001397132874
108,3.1459293365478516,26.117223739624023,25.746423721313477,24.805278778076172,0.9818999767303467,0.9828000068664551,0.01810002326965332,0.017199993133544922,0.2971000075340271,0.30329999327659607
109,3.1705877780914307,26.14889907836914,25.468595504760742,24.748764038085938,0.9839000105857849,0.9854000210762024,0.016099989414215088,0.014599978923797607,0.3125999867916107,0.32120001316070557
110,3.159822702407837,24.79416275024414,25.511276245117188,24.722511291503906,0.9833999872207642,0.9835000038146973,0.01660001277923584,0.016499996185302734,0.29429998993873596,0.30149999260902405
111,3.1702938079833984,26.508642196655273,25.37104034423828,24.588558197021484,0.9829999804496765,0.9840999841690063,0.017000019550323486,0.015900015830993652,0.2994999885559082,0.30489999055862427
112,3.1619672775268555,25.015836715698242,25.7309627532959,24.048473358154297,0.9819999933242798,0.9830999970436096,0.018000006675720215,0.01690000295639038,0.26989999413490295,0.2754000127315521
