  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     70   3.21    35.42      55.29  0.9851     0.9846  0.0149     0.0154     0.4240         0.5165
     71   3.21    41.19      55.29  0.9848     0.9852  0.0152     0.0148     0.4208         0.4826
     72   3.21    35.52      55.33  0.9851     0.9846  0.0149     0.0154     0.3992         0.4727
     73   3.19    48.69      63.42  0.9829     0.9833  0.0171     0.0167     0.3631         0.4375
     74   3.21    41.00      58.91  0.9843     0.9849  0.0157     0.0151     0.3612         0.4376
     75   3.21    37.36      54.97  0.9847     0.9843  0.0153     0.0157     0.4120         0.4961
     76   3.20    43.10      58.56  0.9846     0.9846  0.0154     0.0154     0.4051         0.4792
     77   3.19    41.94      58.19  0.9832     0.9838  0.0168     0.0162     0.3888         0.4700
     78   3.21    39.74      54.69  0.9863     0.9864  0.0137     0.0136     0.4211         0.4913
     79   3.22    36.56      55.73  0.9865     0.9866  0.0135     0.0134     0.4329         0.5057
     80   3.21    38.85      53.53  0.9863     0.9863  0.0137     0.0137     0.4316         0.5024
     81   3.21    33.81      52.87  0.9858     0.9858  0.0142     0.0142     0.4289         0.5089
     82   3.21    42.24      55.61  0.9856     0.9855  0.0144     0.0145     0.3595         0.4438
     83   3.22    41.88      54.74  0.9870     0.9872  0.0130     0.0128     0.4087         0.4765
     84   3.22    37.94      54.67  0.9872     0.9875  0.0128     0.0125     0.4116         0.4940
     85   3.20    34.33      53.79  0.9856     0.9851  0.0144     0.0149     0.4449         0.5312
     86   3.21    33.95      52.94  0.9863     0.9866  0.0137     0.0134     0.4303         0.5159
     87   3.20    46.90      58.93  0.9851     0.9854  0.0149     0.0146     0.4561         0.5019
     88   3.20    38.80      55.44  0.9845     0.9846  0.0155     0.0154     0.4163         0.4994
     89   3.20    41.15      54.04  0.9859     0.9864  0.0141     0.0136     0.3375         0.4152
     90   3.22    34.97      52.49  0.9869     0.9867  0.0131     0.0133     0.4052         0.5014
     91   3.21    37.34      54.16  0.9876     0.9875  0.0124     0.0125     0.4494         0.5351
     92   3.21    34.03      51.87  0.9879     0.9876  0.0121     0.0124     0.4282         0.5148
     93   3.21    33.56      53.26  0.9866     0.9868  0.0134     0.0132     0.4696         0.5637
     94   3.21    32.52      50.39  0.9873     0.9868  0.0127     0.0132     0.4557         0.5425
     95   3.18    38.93      54.79  0.9851     0.9851  0.0149     0.0149     0.3933         0.4840
     96   3.19    39.16      52.84  0.9846     0.9842  0.0154     0.0158     0.4280         0.5127
     97   3.18    38.94      51.99  0.9841     0.9843  0.0159     0.0157     0.4074         0.4929
     98   3.19    35.72      52.09  0.9843     0.9846  0.0157     0.0154     0.4462         0.5386
     99   3.19    38.33      51.93  0.9845     0.9845  0.0155     0.0155     0.4252         0.5073
    100   3.20    33.63      49.84  0.9862     0.9861  0.0138     0.0139     0.4658         0.5660
    101   3.21    37.42      55.33  0.9868     0.9869  0.0132     0.0131     0.4725         0.5574
    102   3.18    35.37      51.39  0.9848     0.9842  0.0152     0.0158     0.4630         0.5523
    103   3.19    36.88      51.48  0.9847     0.9844  0.0153     0.0156     0.4332         0.5158
    104   3.19    37.50      50.70  0.9842     0.9843  0.0158     0.0157     0.4366         0.5315
    105   3.20    31.59      48.89  0.9859     0.9857  0.0141     0.0143     0.4798         0.5827
    106   3.20    39.98      52.93  0.9853     0.9855  0.0147     0.0145     0.4638         0.5281
    107   3.20    30.83      48.33  0.9855     0.9859  0.0145     0.0141     0.4868         0.5914
    108   3.20    31.77      49.07  0.9849     0.9854  0.0151     0.0146     0.4893         0.5772
    109   3.18    32.87      48.71  0.9842     0.9850  0.0158     0.0150     0.4878         0.5811
    110   3.20    34.55      48.84  0.9852     0.9853  0.0148     0.0147     0.4104         0.5101
    111   3.20    31.74      48.29  0.9863     0.9863  0.0137     0.0137     0.4573         0.5620
    112   3.21    30.09      47.43  0.9861     0.9863  0.0139     0.0137     0.4685         0.5800
    113   3.21    30.43      47.12  0.9856     0.9859  0.0144     0.0141     0.4611         0.5632
    114   3.19    31.23      48.25  0.9850     0.9856  0.0150     0.0144     0.4557         0.5584
    115   3.20    29.98      47.46  0.9863     0.9863  0.0137     0.0137     0.4680         0.5772
    116   3.19    34.91      52.64  0.9849     0.9853  0.0151     0.0147     0.4842         0.5927
