  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     91   3.15    12.94      15.09  0.9836     0.9859  0.0164     0.0141     0.3936         0.4028
     92   3.15    13.26      14.92  0.9843     0.9850  0.0157     0.0150     0.3797         0.3862
     93   3.16    13.57      15.44  0.9844     0.9865  0.0156     0.0135     0.3356         0.3434
     94   3.16    13.93      15.21  0.9840     0.9855  0.0160     0.0145     0.3794         0.3868
     95   3.14    14.21      15.59  0.9833     0.9845  0.0167     0.0155     0.4108         0.4178
     96   3.14    12.81      14.42  0.9822     0.9850  0.0178     0.0150     0.4174         0.4301
     97   3.14    13.27      15.02  0.9833     0.9855  0.0167     0.0145     0.3947         0.4018
     98   3.15    12.99      14.62  0.9843     0.9859  0.0157     0.0141     0.3939         0.4048
     99   3.15    12.56      14.24  0.9831     0.9860  0.0169     0.0140     0.3796         0.3874
    100   3.15    13.21      14.89  0.9844     0.9861  0.0156     0.0139     0.3153         0.3222
    101   3.16    13.08      14.81  0.9857     0.9865  0.0143     0.0135     0.3016         0.3092
    102   3.14    13.05      14.85  0.9840     0.9851  0.0160     0.0149     0.3452         0.3495
    103   3.15    12.12      14.31  0.9838     0.9853  0.0162     0.0147     0.3954         0.4054
    104   3.15    13.65      15.13  0.9845     0.9861  0.0155     0.0139     0.3422         0.3486
    105   3.13    13.20      14.95  0.9832     0.9844  0.0168     0.0156     0.3586         0.3683
    106   3.15    13.64      14.73  0.9835     0.9853  0.0165     0.0147     0.3395         0.3433
    107   3.16    12.13      13.98  0.9838     0.9873  0.0162     0.0127     0.4066         0.4144
    108   3.17    12.64      14.40  0.9842     0.9857  0.0158     0.0143     0.3685         0.3759
    109   3.15    12.08      13.96  0.9846     0.9869  0.0154     0.0131     0.3982         0.4058
    110   3.18    12.96      14.54  0.9851     0.9871  0.0149     0.0129     0.3204         0.3257
    111   3.17    12.19      13.92  0.9846     0.9867  0.0154     0.0133     0.3477         0.3571
    112   3.15    12.43      14.12  0.9841     0.9859  0.0159     0.0141     0.3252         0.3304
    113   3.15    12.68      14.76  0.9833     0.9853  0.0167     0.0147     0.3232         0.3319
    114   3.14    12.15      13.97  0.9843     0.9853  0.0157     0.0147     0.3170         0.3225
    115   3.15    12.11      14.19  0.9850     0.9862  0.0150     0.0138     0.3215         0.3283
    116   3.16    12.75      14.49  0.9851     0.9865  0.0149     0.0135     0.3046         0.3110
    117   3.15    12.12      14.26  0.9838     0.9859  0.0162     0.0141     0.3349         0.3433
    118   3.16    12.02      14.24  0.9851     0.9867  0.0149     0.0133     0.3108         0.3166
    119   3.15    12.12      13.80  0.9838     0.9853  0.0162     0.0147     0.2972         0.3041
    120   3.13    11.82      13.68  0.9827     0.9854  0.0173     0.0146     0.3283         0.3358
    121   3.14    11.53      13.84  0.9823     0.9869  0.0177     0.0131     0.3445         0.3521
    122   3.15    12.77      14.48  0.9848     0.9857  0.0152     0.0143     0.3283         0.3341
    123   3.16    12.15      14.34  0.9854     0.9860  0.0146     0.0140     0.3321         0.3367
    124   3.16    12.12      14.02  0.9837     0.9866  0.0163     0.0134     0.3299         0.3365
    125   3.16    12.34      14.39  0.9850     0.9858  0.0150     0.0142     0.3247         0.3309
    126   3.15    11.63      13.47  0.9842     0.9862  0.0158     0.0138     0.3311         0.3395
    127   3.14    11.64      13.78  0.9835     0.9852  0.0165     0.0148     0.3227         0.3256
    128   3.14    11.40      13.76  0.9831     0.9850  0.0169     0.0150     0.3437         0.3509
    129   3.14    12.06      13.67  0.9841     0.9858  0.0159     0.0142     0.3007         0.3089
    130   3.15    12.13      13.90  0.9847     0.9863  0.0153     0.0137     0.3247         0.3327
    131   3.15    11.56      13.52  0.9836     0.9862  0.0164     0.0138     0.3452         0.3494
    132   3.16    11.77      13.78  0.9851     0.9870  0.0149     0.0130     0.3384         0.3445
    133   3.16    11.57      13.59  0.9850     0.9863  0.0150     0.0137     0.3198         0.3276
    134   3.15    11.27      13.65  0.9837     0.9862  0.0163     0.0138     0.3350         0.3415
    135   3.16    12.13      14.01  0.9854     0.9867  0.0146     0.0133     0.2999         0.3067
    136   3.17    13.19      14.54  0.9865     0.9871  0.0135     0.0129     0.2847         0.2921
    137   3.15    11.20      13.50  0.9832     0.9855  0.0168     0.0145     0.3211         0.3314
    138   3.16    11.33      13.59  0.9853     0.9870  0.0147     0.0130     0.3056         0.3119
    139   3.16    11.98      13.99  0.9840     0.9866  0.0160     0.0134     0.2647         0.2704
    140   3.14    11.63      13.55  0.9823     0.9847  0.0177     0.0153     0.3016         0.3060
    141   3.14    11.68      13.74  0.9832     0.9855  0.0168     0.0145     0.2980         0.3028
    142   3.15    12.60      14.44  0.9845     0.9859  0.0155     0.0141     0.2893         0.2961
    143   3.14    11.60      13.66  0.9847     0.9854  0.0153     0.0146     0.3109         0.3185
    144   3.17    11.67      13.57  0.9847     0.9863  0.0153     0.0137     0.3279         0.3339
    145   3.16    11.49      13.73  0.9845     0.9862  0.0155     0.0138     0.3220         0.3274
    146   3.16    11.13      13.26  0.9854     0.9866  0.0146     0.0134     0.3299         0.3346
    147   3.15    10.95      13.35  0.9837     0.9862  0.0163     0.0138     0.3621         0.3699
    148   3.15    11.07      13.38  0.9847     0.9865  0.0153     0.0135     0.3485         0.3552
    149   3.15    11.49      13.36  0.9843     0.9862  0.0157     0.0138     0.3073         0.3146
    150   3.15    11.35      13.37  0.9844     0.9859  0.0156     0.0141     0.3353         0.3446
    151   3.17    11.12      13.26  0.9852     0.9870  0.0148     0.0130     0.3325         0.3382
    152   3.14    11.21      13.35  0.9820     0.9845  0.0180     0.0155     0.2996         0.3076
    153   3.15    11.11      13.48  0.9841     0.9858  0.0159     0.0142     0.3078         0.3160
    154   3.13    10.91      13.49  0.9830     0.9852  0.0170     0.0148     0.3391         0.3442
    155   3.16    11.18      13.71  0.9850     0.9862  0.0150     0.0138     0.3135         0.3195
    156   3.16    11.19      13.42  0.9851     0.9868  0.0149     0.0132     0.3129         0.3202
    157   3.16    11.52      13.42  0.9864     0.9868  0.0136     0.0132     0.3109         0.3180
    158   3.15    10.97      13.35  0.9843     0.9865  0.0157     0.0135     0.3388         0.3462
    159   3.15    11.07      13.29  0.9845     0.9861  0.0155     0.0139     0.3254         0.3352
    160   3.16    11.44      13.79  0.9848     0.9865  0.0152     0.0135     0.3133         0.3191
    161   3.13    10.91      13.25  0.9836     0.9854  0.0164     0.0146     0.3345         0.3429
    162   3.15    11.40      13.40  0.9842     0.9869  0.0158     0.0131     0.3245         0.3313
    163   3.15    11.18      13.21  0.9843     0.9862  0.0157     0.0138     0.3168         0.3242
    164   3.13    11.20      13.45  0.9850     0.9854  0.0150     0.0146     0.3409         0.3511
    165   3.14    10.73      13.28  0.9844     0.9854  0.0156     0.0146     0.3479         0.3539
    166   3.15    11.01      13.39  0.9849     0.9867  0.0151     0.0133     0.3380         0.3459
    167   3.16    11.16      13.79  0.9855     0.9864  0.0145     0.0136     0.3347         0.3415
    168   3.15    10.86      13.09  0.9850     0.9871  0.0150     0.0129     0.3432         0.3529
    169   3.16    10.90      12.99  0.9833     0.9860  0.0167     0.0140     0.3400         0.3496
    170   3.16    10.88      13.18  0.9846     0.9858  0.0154     0.0142     0.3248         0.3327
    171   3.15    10.89      13.36  0.9842     0.9864  0.0158     0.0136     0.3082         0.3168
    172   3.15    11.13      13.41  0.9857     0.9868  0.0143     0.0132     0.3063         0.3157
    173   3.15    10.77      13.09  0.9845     0.9864  0.0155     0.0136     0.3100         0.3158
    174   3.15    10.95      13.28  0.9847     0.9865  0.0153     0.0135     0.3042         0.3098
    175   3.16    10.70      13.48  0.9853     0.9867  0.0147     0.0133     0.3139         0.3214
    176   3.15    10.99      13.36  0.9844     0.9868  0.0156     0.0132     0.3042         0.3100
    177   3.16    10.66      13.22  0.9846     0.9867  0.0154     0.0133     0.3167         0.3268
    178   3.15    10.83      13.08  0.9846     0.9858  0.0154     0.0142     0.3046         0.3117
    179   3.16    10.91      13.07  0.9838     0.9865  0.0162     0.0135     0.3056         0.3105
    180   3.15    11.26      13.39  0.9850     0.9860  0.0150     0.0140     0.3098         0.3163
    181   3.15    10.97      13.14  0.9854     0.9866  0.0146     0.0134     0.2962         0.3048
    182   3.15    10.92      13.33  0.9849     0.9869  0.0151     0.0131     0.3181         0.3286
    183   3.15    10.77      13.13  0.9840     0.9860  0.0160     0.0140     0.3312         0.3366
    184   3.15    10.70      13.15  0.9839     0.9856  0.0161     0.0144     0.3347         0.3443
    185   3.15    10.88      13.32  0.9847     0.9868  0.0153     0.0132     0.3236         0.3316
    186   3.14    10.78      13.50  0.9840     0.9862  0.0160     0.0138     0.3303         0.3380
    187   3.14    10.89      13.15  0.9851     0.9870  0.0149     0.0130     0.3284         0.3358
    188   3.15    10.59      13.08  0.9837     0.9861  0.0163     0.0139     0.3449         0.3546
    189   3.15    10.75      13.16  0.9855     0.9859  0.0145     0.0141     0.3328         0.3435
    190   3.16    10.44      13.08  0.9845     0.9867  0.0155     0.0133     0.3454         0.3545
    191   3.16    10.81      13.14  0.9848     0.9863  0.0152     0.0137     0.3252         0.3316
    192   3.16    10.71      13.20  0.9859     0.9867  0.0141     0.0133     0.3306         0.3380
    193   3.15    10.80      13.27  0.9850     0.9866  0.0150     0.0134     0.3244         0.3325
    194   3.16    10.72      13.29  0.9855     0.9866  0.0145     0.0134     0.3237         0.3330
    195   3.15    10.69      13.34  0.9848     0.9862  0.0152     0.0138     0.3195         0.3295
    196   3.14    10.84      13.31  0.9845     0.9859  0.0155     0.0141     0.3098         0.3177
    197   3.15    10.91      13.25  0.9839     0.9857  0.0161     0.0143     0.2990         0.3100
    198   3.14    10.45      12.90  0.9846     0.9865  0.0154     0.0135     0.3250         0.3343
    199   3.15    10.68      13.34  0.9840     0.9866  0.0160     0.0134     0.3142         0.3225
    200   3.13    10.20      12.85  0.9837     0.9855  0.0163     0.0145     0.3325         0.3448
The log/output/model have been saved to: ./logs/new_train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [False, True, True], 'betas': None}-ztn-04-04-03:41 + .csv/.out/.cpt
