t,IZY,IXZ_1,IZ_1Z_2,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,2.735494613647461,40.17601776123047,61.698402404785156,0.8802000284194946,0.9150999784469604,0.11979997158050537,0.08490002155303955,0.08420000225305557,0.08820000290870667
2,3.0226008892059326,33.033058166503906,54.13676452636719,0.9469000101089478,0.9556999802589417,0.053099989891052246,0.04430001974105835,0.04490000009536743,0.046300001442432404
3,3.073014259338379,27.03054428100586,45.81888198852539,0.953499972820282,0.9617000222206116,0.04650002717971802,0.03829997777938843,0.060499999672174454,0.062300000339746475
4,3.0180954933166504,19.57630729675293,37.503204345703125,0.9469000101089478,0.9631999731063843,0.053099989891052246,0.03680002689361572,0.10400000214576721,0.1168999969959259
5,3.053152561187744,20.98634147644043,36.33306121826172,0.9527000188827515,0.9678000211715698,0.047299981117248535,0.032199978828430176,0.1014999970793724,0.11349999904632568
6,3.056542158126831,18.484962463378906,32.80244827270508,0.9550999999046326,0.97079998254776,0.04490000009536743,0.02920001745223999,0.1200999990105629,0.1307000070810318
7,3.100358247756958,18.31304931640625,31.135967254638672,0.9628999829292297,0.9739999771118164,0.037100017070770264,0.026000022888183594,0.1356000006198883,0.15080000460147858
8,3.0752220153808594,16.61589813232422,29.408748626708984,0.960099995136261,0.972000002861023,0.039900004863739014,0.02799999713897705,0.17020000517368317,0.18860000371932983
9,3.1106653213500977,17.854225158691406,28.280502319335938,0.9675999879837036,0.9761999845504761,0.03240001201629639,0.023800015449523926,0.19460000097751617,0.21289999783039093
10,3.1258859634399414,18.121488571166992,29.292682647705078,0.9688000082969666,0.9761999845504761,0.031199991703033447,0.023800015449523926,0.25060001015663147,0.2651999890804291
11,3.055087089538574,17.360355377197266,29.17171859741211,0.9560999870300293,0.973800003528595,0.0439000129699707,0.02619999647140503,0.28929999470710754,0.32089999318122864
12,3.0867156982421875,17.122777938842773,27.003623962402344,0.9629999995231628,0.972599983215332,0.03700000047683716,0.02740001678466797,0.2556000053882599,0.27469998598098755
13,3.158273935317993,19.012954711914062,29.82636070251465,0.9767000079154968,0.9797999858856201,0.023299992084503174,0.020200014114379883,0.3292999863624573,0.3416000008583069
14,3.1252849102020264,21.87776756286621,32.75615310668945,0.9708999991416931,0.9747999906539917,0.029100000858306885,0.0252000093460083,0.3174999952316284,0.33239999413490295
15,3.1180946826934814,15.565820693969727,23.828292846679688,0.9702000021934509,0.9783999919891357,0.029799997806549072,0.021600008010864258,0.39320001006126404,0.4205999970436096
16,3.041196823120117,15.072007179260254,24.428787231445312,0.9546999931335449,0.9754999876022339,0.04530000686645508,0.024500012397766113,0.4487999975681305,0.5072000026702881
17,3.1551694869995117,15.30616569519043,23.107515335083008,0.974399983882904,0.9803000092506409,0.025600016117095947,0.01969999074935913,0.41990000009536743,0.44609999656677246
18,3.1125071048736572,14.892447471618652,22.13109588623047,0.9682999849319458,0.9775999784469604,0.0317000150680542,0.02240002155303955,0.4043999910354614,0.43149998784065247
19,3.0664496421813965,15.058863639831543,21.582672119140625,0.9642000198364258,0.9746999740600586,0.03579998016357422,0.025300025939941406,0.4494999945163727,0.48510000109672546
20,3.0666427612304688,13.664467811584473,20.778337478637695,0.9620000123977661,0.9783999919891357,0.03799998760223389,0.021600008010864258,0.47290000319480896,0.5370000004768372
21,3.1026864051818848,13.530288696289062,20.306325912475586,0.9690999984741211,0.9789000153541565,0.030900001525878906,0.021099984645843506,0.5264000296592712,0.5706999897956848
22,3.168405771255493,17.657060623168945,26.272947311401367,0.9787999987602234,0.9818999767303467,0.02120000123977661,0.01810002326965332,0.5151000022888184,0.53329998254776
23,2.997840404510498,14.780180931091309,21.41253089904785,0.9602000117301941,0.96670001745224,0.03979998826980591,0.03329998254776001,0.4869999885559082,0.5113000273704529
24,3.1476399898529053,15.554186820983887,21.64310073852539,0.9785000085830688,0.9833999872207642,0.021499991416931152,0.01660001277923584,0.4952999949455261,0.5184999704360962
25,3.1116793155670166,14.092880249023438,19.212406158447266,0.9728999733924866,0.98089998960495,0.027100026607513428,0.01910001039505005,0.5055000185966492,0.5354999899864197
26,3.154801368713379,16.912126541137695,24.720172882080078,0.9789000153541565,0.9815999865531921,0.021099984645843506,0.01840001344680786,0.5465999841690063,0.5601999759674072
27,3.1384220123291016,14.805728912353516,20.311412811279297,0.9778000116348267,0.982200026512146,0.02219998836517334,0.017799973487854004,0.5088000297546387,0.5328999757766724
28,3.1182072162628174,12.58231258392334,17.9669189453125,0.9722999930381775,0.9811000227928162,0.02770000696182251,0.018899977207183838,0.5317000150680542,0.5708000063896179
29,3.131732702255249,13.866642951965332,18.83721351623535,0.9750999808311462,0.9811000227928162,0.02490001916885376,0.018899977207183838,0.5306000113487244,0.5637000203132629
30,3.1028687953948975,12.54495906829834,17.241851806640625,0.9682999849319458,0.9817000031471252,0.0317000150680542,0.018299996852874756,0.5231999754905701,0.5647000074386597
31,3.136512279510498,13.926595687866211,19.422962188720703,0.9778000116348267,0.9819999933242798,0.02219998836517334,0.018000006675720215,0.5708000063896179,0.5921000242233276
32,3.117702007293701,14.180121421813965,19.38086700439453,0.9746999740600586,0.979200005531311,0.025300025939941406,0.020799994468688965,0.5055000185966492,0.5246000289916992
33,3.05881667137146,12.555974960327148,17.67607307434082,0.9671000242233276,0.9749000072479248,0.03289997577667236,0.025099992752075195,0.48260000348091125,0.5098999738693237
34,3.1052560806274414,12.82546615600586,16.794734954833984,0.9724000096321106,0.9799000024795532,0.027599990367889404,0.020099997520446777,0.4878999888896942,0.51910001039505
35,3.158756971359253,13.939805030822754,19.14645767211914,0.980400025844574,0.9847999811172485,0.019599974155426025,0.015200018882751465,0.5109999775886536,0.5321999788284302
36,3.13629412651062,13.384942054748535,18.468177795410156,0.9790999889373779,0.9829999804496765,0.02090001106262207,0.017000019550323486,0.5157999992370605,0.5343000292778015
37,3.1324920654296875,12.52379322052002,16.81627655029297,0.9779000282287598,0.9825000166893005,0.022099971771240234,0.017499983310699463,0.47839999198913574,0.508899986743927
38,3.140342950820923,11.595995903015137,15.798697471618652,0.9775000214576721,0.984000027179718,0.02249997854232788,0.015999972820281982,0.5170000195503235,0.5472000241279602
39,3.1107187271118164,11.61739444732666,15.882362365722656,0.973800003528595,0.9828000068664551,0.02619999647140503,0.017199993133544922,0.4756999909877777,0.5041000247001648
40,3.1253111362457275,11.868059158325195,15.578995704650879,0.9746999740600586,0.9835000038146973,0.025300025939941406,0.016499996185302734,0.4731000065803528,0.5048999786376953
41,3.089778423309326,11.761066436767578,15.295214653015137,0.9713000059127808,0.9797999858856201,0.02869999408721924,0.020200014114379883,0.43320000171661377,0.46129998564720154
42,3.129533052444458,12.54853630065918,16.713642120361328,0.9794999957084656,0.9825999736785889,0.020500004291534424,0.017400026321411133,0.4101000130176544,0.4239000082015991
43,3.117100477218628,10.755512237548828,14.85034465789795,0.9757000207901001,0.984499990940094,0.024299979209899902,0.015500009059906006,0.48500001430511475,0.5120000243186951
44,3.0846710205078125,10.996162414550781,14.76681137084961,0.972100019454956,0.9811000227928162,0.027899980545043945,0.018899977207183838,0.4269999861717224,0.45579999685287476
45,3.079883575439453,10.533174514770508,14.394964218139648,0.9686999917030334,0.9803000092506409,0.03130000829696655,0.01969999074935913,0.45559999346733093,0.48919999599456787
46,3.0796964168548584,11.138448715209961,14.566144943237305,0.9729999899864197,0.9814000129699707,0.027000010013580322,0.018599987030029297,0.4018999934196472,0.42899999022483826
47,3.121281862258911,12.099508285522461,17.109272003173828,0.9778000116348267,0.9818000197410583,0.02219998836517334,0.01819998025894165,0.40790000557899475,0.4203999936580658
48,3.1507277488708496,12.369209289550781,16.82830810546875,0.9793000221252441,0.9843999743461609,0.02069997787475586,0.015600025653839111,0.4162999987602234,0.42910000681877136
49,3.106912851333618,10.67551040649414,14.200080871582031,0.9731000065803528,0.9818999767303467,0.026899993419647217,0.01810002326965332,0.44909998774528503,0.47620001435279846
50,3.1131818294525146,11.305073738098145,15.852092742919922,0.9790999889373779,0.9824000000953674,0.02090001106262207,0.01759999990463257,0.4072999954223633,0.42419999837875366
51,3.0831363201141357,10.22382926940918,14.030790328979492,0.972100019454956,0.9794999957084656,0.027899980545043945,0.020500004291534424,0.42410001158714294,0.4489000141620636
52,3.103281259536743,10.310466766357422,13.75312614440918,0.9735999703407288,0.9828000068664551,0.02640002965927124,0.017199993133544922,0.41600000858306885,0.44179999828338623
53,3.12104868888855,9.78543758392334,13.920798301696777,0.977400004863739,0.9836000204086304,0.022599995136260986,0.01639997959136963,0.4429999887943268,0.462799996137619
54,3.110175371170044,10.29377269744873,13.908955574035645,0.9763000011444092,0.9828000068664551,0.02369999885559082,0.017199993133544922,0.45579999685287476,0.48030000925064087
55,3.1155946254730225,9.71059513092041,13.697955131530762,0.9758999943733215,0.9836999773979187,0.024100005626678467,0.0163000226020813,0.45509999990463257,0.4771000146865845
56,3.142090082168579,10.327581405639648,14.272161483764648,0.9794999957084656,0.9836999773979187,0.020500004291534424,0.0163000226020813,0.38359999656677246,0.397599995136261
57,3.108842134475708,10.804359436035156,14.688358306884766,0.9787999987602234,0.9824000000953674,0.02120000123977661,0.01759999990463257,0.3659000098705292,0.3799999952316284
58,3.1231000423431396,9.671189308166504,13.497716903686523,0.9781000018119812,0.9832000136375427,0.0218999981880188,0.016799986362457275,0.3887999951839447,0.4058000147342682
59,3.0985774993896484,9.661789894104004,13.230880737304688,0.9768000245094299,0.9829999804496765,0.02319997549057007,0.017000019550323486,0.43059998750686646,0.4505000114440918
60,3.13037109375,9.927419662475586,13.902726173400879,0.9789000153541565,0.9835000038146973,0.021099984645843506,0.016499996185302734,0.4465999901294708,0.4607999920845032
