t,IZY,IXZ_1,IZ_1Z_2,IZ_2Z_3,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,3.1062169075012207,2161.44140625,1214.22509765625,659.5010375976562,0.9535999894142151,0.9538000226020813,0.04640001058578491,0.0461999773979187,0.02449999935925007,0.024299999698996544
2,3.1605467796325684,2023.4788818359375,1116.9384765625,637.8603515625,0.9650999903678894,0.965499997138977,0.034900009632110596,0.03450000286102295,0.01590000092983246,0.01590000092983246
3,3.197936534881592,1966.302734375,1070.8822021484375,618.301025390625,0.9735999703407288,0.9733999967575073,0.02640002965927124,0.026600003242492676,0.014800000004470348,0.014800000004470348
4,3.1924474239349365,1925.083984375,1028.6353759765625,601.1768798828125,0.9713000059127808,0.9717000126838684,0.02869999408721924,0.028299987316131592,0.017799999564886093,0.017899999395012856
5,3.1781504154205322,1883.9737548828125,991.1168823242188,589.3087158203125,0.9675999879837036,0.9674000144004822,0.03240001201629639,0.03259998559951782,0.022600000724196434,0.022600000724196434
6,3.226358413696289,1868.8232421875,968.3536376953125,573.438720703125,0.9807000160217285,0.9805999994277954,0.019299983978271484,0.01940000057220459,0.01679999940097332,0.01679999940097332
7,3.222334861755371,1828.073974609375,934.5765991210938,566.8585815429688,0.9801999926567078,0.9800000190734863,0.019800007343292236,0.019999980926513672,0.019500000402331352,0.01940000057220459
8,3.157630205154419,1806.0753173828125,903.2968139648438,566.4362182617188,0.9677000045776367,0.9681000113487244,0.03229999542236328,0.031899988651275635,0.040699999779462814,0.04089999943971634
9,3.1703248023986816,1801.3939208984375,892.4342651367188,540.2666625976562,0.9714000225067139,0.9717000126838684,0.028599977493286133,0.028299987316131592,0.05310000106692314,0.053199999034404755
10,3.212968587875366,1781.9932861328125,869.7774658203125,529.284912109375,0.9797999858856201,0.9794999957084656,0.020200014114379883,0.020500004291534424,0.033799998462200165,0.033900000154972076
11,3.205368995666504,1760.3004150390625,842.6015014648438,518.7277221679688,0.979200005531311,0.979200005531311,0.020799994468688965,0.020799994468688965,0.03290000185370445,0.0333000011742115
12,3.1905055046081543,1750.14013671875,834.6472778320312,499.3504333496094,0.9754999876022339,0.975600004196167,0.024500012397766113,0.024399995803833008,0.04270000010728836,0.04280000180006027
13,3.202378273010254,1735.83984375,811.171630859375,491.10711669921875,0.9782999753952026,0.9783999919891357,0.021700024604797363,0.021600008010864258,0.06319999694824219,0.06400000303983688
14,3.206529140472412,1691.7447509765625,779.1923828125,487.53125,0.9807999730110168,0.9805999994277954,0.019200026988983154,0.01940000057220459,0.06469999998807907,0.06469999998807907
15,3.209657669067383,1672.7032470703125,764.5404052734375,479.3122863769531,0.9817000031471252,0.9815999865531921,0.018299996852874756,0.01840001344680786,0.07930000126361847,0.07829999923706055
16,3.201225519180298,1672.5010986328125,763.164794921875,465.3638916015625,0.979200005531311,0.9790999889373779,0.020799994468688965,0.02090001106262207,0.0674000009894371,0.06840000301599503
17,3.1824324131011963,1644.1741943359375,738.3895263671875,464.8360900878906,0.9767000079154968,0.9767000079154968,0.023299992084503174,0.023299992084503174,0.057100001722574234,0.05689999833703041
18,3.1907742023468018,1600.479248046875,705.8968505859375,460.62432861328125,0.9807000160217285,0.9803000092506409,0.019299983978271484,0.01969999074935913,0.08730000257492065,0.08730000257492065
19,3.2127790451049805,1573.729248046875,695.9072265625,446.2334899902344,0.9819999933242798,0.9819999933242798,0.018000006675720215,0.018000006675720215,0.08810000121593475,0.08780000358819962
20,3.2137603759765625,1561.9276123046875,679.488037109375,441.63824462890625,0.9829999804496765,0.9832000136375427,0.017000019550323486,0.016799986362457275,0.11800000071525574,0.11800000071525574
21,3.2177226543426514,1574.09716796875,683.2093505859375,431.4556884765625,0.9804999828338623,0.9805999994277954,0.019500017166137695,0.01940000057220459,0.09489999711513519,0.09459999948740005
22,3.1629250049591064,1554.412841796875,663.1495361328125,424.79327392578125,0.9726999998092651,0.9728999733924866,0.027300000190734863,0.027100026607513428,0.13449999690055847,0.13439999520778656
23,3.210268974304199,1543.4266357421875,658.3214721679688,421.0750732421875,0.9819999933242798,0.9819999933242798,0.018000006675720215,0.018000006675720215,0.1145000010728836,0.11590000241994858
24,3.2139673233032227,1499.9371337890625,632.311279296875,413.639892578125,0.9829000234603882,0.982699990272522,0.017099976539611816,0.017300009727478027,0.14480000734329224,0.14489999413490295
