  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     77   3.20   162.89  0.9860     0.9861  0.0140     0.0139     0.3463         0.3469
     78   3.20   160.88  0.9863     0.9864  0.0137     0.0136     0.3960         0.3965
     79   3.19   162.47  0.9862     0.9863  0.0138     0.0137     0.4704         0.4717
     80   3.19   168.40  0.9862     0.9865  0.0138     0.0135     0.5231         0.5245
     81   3.18   175.39  0.9870     0.9867  0.0130     0.0133     0.5605         0.5604
     82   3.18   182.12  0.9870     0.9870  0.0130     0.0130     0.5833         0.5839
     83   3.18   187.17  0.9867     0.9869  0.0133     0.0131     0.6031         0.6045
     84   3.18   188.00  0.9870     0.9867  0.0130     0.0133     0.6018         0.6029
     85   3.18   188.09  0.9869     0.9868  0.0131     0.0132     0.6032         0.6041
     86   3.18   186.83  0.9873     0.9870  0.0127     0.0130     0.6035         0.6031
     87   3.18   184.50  0.9871     0.9869  0.0129     0.0131     0.6004         0.6006
     88   3.18   179.81  0.9871     0.9871  0.0129     0.0129     0.5890         0.5891
     89   3.18   178.32  0.9869     0.9871  0.0131     0.0129     0.5921         0.5917
     90   3.18   175.08  0.9870     0.9873  0.0130     0.0127     0.5786         0.5785
     91   3.18   171.57  0.9872     0.9871  0.0128     0.0129     0.5727         0.5736
     92   3.18   168.35  0.9872     0.9872  0.0128     0.0128     0.5583         0.5588
     93   3.18   165.10  0.9876     0.9875  0.0124     0.0125     0.5576         0.5577
     94   3.18   161.65  0.9874     0.9874  0.0126     0.0126     0.5481         0.5475
     95   3.18   158.16  0.9876     0.9876  0.0124     0.0124     0.5473         0.5475
     96   3.18   154.21  0.9877     0.9879  0.0123     0.0121     0.5494         0.5493
     97   3.18   149.01  0.9878     0.9877  0.0122     0.0123     0.5435         0.5446
     98   3.18   143.62  0.9875     0.9877  0.0125     0.0123     0.5519         0.5525
     99   3.18   138.37  0.9877     0.9877  0.0123     0.0123     0.5525         0.5553
    100   3.19   132.94  0.9877     0.9877  0.0123     0.0123     0.5510         0.5521
    101   3.18   127.92  0.9880     0.9878  0.0120     0.0122     0.5475         0.5479
    102   3.18   122.92  0.9877     0.9881  0.0123     0.0119     0.5481         0.5485
    103   3.18   117.78  0.9878     0.9878  0.0122     0.0122     0.5414         0.5403
    104   3.18   113.09  0.9876     0.9878  0.0124     0.0122     0.5429         0.5412
    105   3.18   108.90  0.9877     0.9881  0.0123     0.0119     0.5225         0.5242
    106   3.18   104.39  0.9875     0.9879  0.0125     0.0121     0.5282         0.5278
    107   3.18   100.43  0.9873     0.9874  0.0127     0.0126     0.5193         0.5216
    108   3.19   159.79  0.9842     0.9843  0.0158     0.0157     0.1089         0.1089
    109   3.19   152.79  0.9847     0.9847  0.0153     0.0153     0.1434         0.1436
    110   3.20   142.45  0.9865     0.9866  0.0135     0.0134     0.2059         0.2065
    111   3.20   137.17  0.9866     0.9862  0.0134     0.0138     0.2436         0.2440
    112   3.19   133.40  0.9865     0.9865  0.0135     0.0135     0.2820         0.2818
    113   3.19   130.59  0.9865     0.9868  0.0135     0.0132     0.3256         0.3264
    114   3.19   128.60  0.9865     0.9866  0.0135     0.0134     0.3766         0.3760
    115   3.19   127.73  0.9866     0.9865  0.0134     0.0135     0.4248         0.4256
    116   3.18   127.93  0.9864     0.9866  0.0136     0.0134     0.4695         0.4722
    117   3.18   128.60  0.9864     0.9866  0.0136     0.0134     0.5064         0.5076
    118   3.18   128.63  0.9868     0.9865  0.0132     0.0135     0.5225         0.5237
    119   3.18   128.26  0.9870     0.9865  0.0130     0.0135     0.5388         0.5397
