  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     64   3.05    15.67      14.71      13.20  0.9653     0.9718  0.0347     0.0282     0.1158         0.1151
     65   3.06    15.56      15.07      13.06  0.9650     0.9721  0.0350     0.0279     0.1113         0.1114
     66   3.05    16.41      14.61      13.24  0.9691     0.9732  0.0309     0.0268     0.1210         0.1176
     67   3.08    16.44      15.00      12.60  0.9705     0.9756  0.0295     0.0244     0.1154         0.1150
     68   3.09    15.82      15.79      12.73  0.9741     0.9768  0.0259     0.0232     0.1057         0.1002
     69   3.07    15.15      14.19      13.00  0.9691     0.9733  0.0309     0.0267     0.1158         0.1130
     70   3.07    15.79      14.45      12.54  0.9693     0.9750  0.0307     0.0250     0.1128         0.1089
     71   3.06    15.01      13.97      12.55  0.9676     0.9741  0.0324     0.0259     0.1221         0.1209
     72   3.08    15.91      13.70      12.50  0.9711     0.9747  0.0289     0.0253     0.1200         0.1184
     73   3.06    15.30      13.59      12.42  0.9659     0.9734  0.0341     0.0266     0.1253         0.1263
     74   3.07    14.58      13.64      12.54  0.9706     0.9748  0.0294     0.0252     0.1249         0.1273
     75   3.05    13.92      13.26      12.38  0.9668     0.9729  0.0332     0.0271     0.1222         0.1238
     76   3.05    15.06      13.48      12.18  0.9671     0.9728  0.0329     0.0272     0.1198         0.1183
     77   3.07    14.17      13.37      12.00  0.9686     0.9745  0.0314     0.0255     0.1254         0.1275
     78   3.09    14.64      13.73      12.14  0.9719     0.9769  0.0281     0.0231     0.1170         0.1163
     79   3.08    15.85      14.60      12.28  0.9713     0.9751  0.0287     0.0249     0.1128         0.1099
     80   3.07    14.73      12.88      12.15  0.9696     0.9753  0.0304     0.0247     0.1304         0.1287
     81   3.06    14.19      12.99      12.28  0.9672     0.9728  0.0328     0.0272     0.1276         0.1271
     82   3.08    13.92      13.17      11.83  0.9709     0.9768  0.0291     0.0232     0.1201         0.1194
     83   3.05    14.28      13.04      12.01  0.9667     0.9725  0.0333     0.0275     0.1219         0.1227
     84   3.09    14.55      13.03      11.82  0.9731     0.9787  0.0269     0.0213     0.1238         0.1211
     85   3.05    14.53      12.58      12.00  0.9679     0.9741  0.0321     0.0259     0.1364         0.1366
     86   3.07    14.10      13.04      11.86  0.9712     0.9753  0.0288     0.0247     0.1281         0.1264
     87   3.06    14.28      12.99      12.05  0.9722     0.9762  0.0278     0.0238     0.1192         0.1192
     88   3.07    14.43      13.41      11.86  0.9707     0.9755  0.0293     0.0245     0.1147         0.1139
     89   3.04    13.26      12.36      11.63  0.9658     0.9719  0.0342     0.0281     0.1315         0.1337
     90   3.06    13.46      12.58      11.89  0.9709     0.9753  0.0291     0.0247     0.1316         0.1328
     91   3.07    13.75      12.93      11.88  0.9696     0.9749  0.0304     0.0251     0.1194         0.1174
     92   3.05    13.53      12.20      11.63  0.9666     0.9743  0.0334     0.0257     0.1270         0.1281
     93   3.08    13.59      12.51      11.81  0.9721     0.9780  0.0279     0.0220     0.1190         0.1184
     94   3.08    13.68      12.46      11.72  0.9719     0.9774  0.0281     0.0226     0.1215         0.1224
     95   3.07    13.68      12.70      11.86  0.9715     0.9768  0.0285     0.0232     0.1243         0.1232
