  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     63   3.21   608.50     352.63     320.60  0.9859     0.9856  0.0141     0.0144     0.3807         0.3944
     64   3.21   812.48     386.37     288.06  0.9821     0.9822  0.0179     0.0178     0.2664         0.2728
     65   3.21   884.84     414.89     291.28  0.9836     0.9832  0.0164     0.0168     0.2441         0.2481
     66   3.22   788.46     379.95     294.65  0.9861     0.9860  0.0139     0.0140     0.3417         0.3526
     67   3.21   667.67     356.04     307.97  0.9866     0.9866  0.0134     0.0134     0.3827         0.3989
     68   3.16   826.49     386.75     295.13  0.9784     0.9785  0.0216     0.0215     0.3179         0.3280
     69   3.20   779.22     368.41     292.57  0.9845     0.9846  0.0155     0.0154     0.3574         0.3703
     70   3.21   753.40     361.42     294.79  0.9850     0.9851  0.0150     0.0149     0.3566         0.3663
     71   3.20   672.46     354.02     298.34  0.9841     0.9844  0.0159     0.0156     0.3622         0.3768
     72   3.20   766.43     380.07     280.23  0.9837     0.9837  0.0163     0.0163     0.2779         0.2847
     73   3.21   707.94     355.90     278.51  0.9847     0.9846  0.0153     0.0154     0.3370         0.3482
     74   3.21   650.24     347.58     291.12  0.9859     0.9857  0.0141     0.0143     0.3849         0.4001
     75   3.17   646.55     352.30     296.19  0.9835     0.9833  0.0165     0.0167     0.3489         0.3638
     76   3.22   690.02     361.53     267.61  0.9843     0.9847  0.0157     0.0153     0.2458         0.2530
     77   3.19   711.72     355.39     275.63  0.9831     0.9832  0.0169     0.0168     0.3008         0.3116
     78   3.21   640.82     335.13     280.05  0.9861     0.9861  0.0139     0.0139     0.3753         0.3912
     79   3.19   672.78     357.83     270.65  0.9825     0.9826  0.0175     0.0174     0.2907         0.2981
     80   3.21   639.80     334.39     271.13  0.9856     0.9857  0.0144     0.0143     0.3783         0.3936
     81   3.20   543.93     320.80     279.50  0.9857     0.9856  0.0143     0.0144     0.4003         0.4234
     82   3.21   479.13     310.78     276.17  0.9865     0.9864  0.0135     0.0136     0.3868         0.4127
     83   3.21   629.46     334.42     258.02  0.9849     0.9850  0.0151     0.0150     0.3370         0.3529
     84   3.21   658.51     341.39     259.88  0.9847     0.9846  0.0153     0.0154     0.3368         0.3502
     85   3.20   603.29     325.56     269.39  0.9847     0.9846  0.0153     0.0154     0.3722         0.3913
     86   3.21   652.46     333.98     260.62  0.9851     0.9849  0.0149     0.0151     0.3667         0.3808
     87   3.20   572.84     322.73     273.11  0.9846     0.9847  0.0154     0.0153     0.3932         0.4234
     88   3.21   488.96     311.86     268.53  0.9860     0.9859  0.0140     0.0141     0.3866         0.4179
     89   3.17   585.56     329.75     257.17  0.9796     0.9798  0.0204     0.0202     0.3384         0.3630
     90   3.22   594.03     319.91     252.77  0.9860     0.9860  0.0140     0.0140     0.3371         0.3617
     91   3.21   548.45     311.21     255.15  0.9857     0.9856  0.0143     0.0144     0.3469         0.3764
     92   3.21   466.24     304.74     266.11  0.9857     0.9857  0.0143     0.0143     0.3657         0.4028
     93   3.20   566.31     318.68     245.48  0.9850     0.9850  0.0150     0.0150     0.3371         0.3610
     94   3.21   615.04     317.27     240.81  0.9842     0.9843  0.0158     0.0157     0.3075         0.3285
     95   3.21   498.73     298.77     257.06  0.9865     0.9863  0.0135     0.0137     0.3781         0.4118
     96   3.22   492.86     298.09     243.05  0.9864     0.9865  0.0136     0.0135     0.3540         0.3824
     97   3.19   530.06     304.19     241.50  0.9840     0.9840  0.0160     0.0160     0.3201         0.3519
     98   3.20   561.68     305.59     245.61  0.9850     0.9851  0.0150     0.0149     0.3386         0.3699
     99   3.21   558.59     301.42     246.09  0.9854     0.9854  0.0146     0.0146     0.3490         0.3810
    100   3.20   627.09     322.26     241.35  0.9842     0.9842  0.0158     0.0158     0.3203         0.3455
    101   3.21   576.74     297.40     244.36  0.9867     0.9868  0.0133     0.0132     0.3647         0.3938
    102   3.20   538.13     294.80     248.24  0.9848     0.9849  0.0152     0.0151     0.3502         0.3861
    103   3.20   500.68     288.28     247.84  0.9865     0.9863  0.0135     0.0137     0.3817         0.4220
    104   3.20   535.52     293.88     240.49  0.9855     0.9856  0.0145     0.0144     0.3804         0.4167
    105   3.21   507.63     290.17     240.78  0.9863     0.9863  0.0137     0.0137     0.3848         0.4209
    106   3.21   523.81     293.47     232.91  0.9857     0.9859  0.0143     0.0141     0.3581         0.3959
    107   3.21   465.99     285.21     239.61  0.9866     0.9866  0.0134     0.0134     0.3689         0.4095
    108   3.21   430.71     279.98     238.26  0.9868     0.9868  0.0132     0.0132     0.3757         0.4192
    109   3.21   392.91     273.36     236.64  0.9867     0.9869  0.0133     0.0131     0.3718         0.4185
    110   3.20   454.31     290.73     224.93  0.9853     0.9851  0.0147     0.0149     0.3200         0.3558
    111   3.21   518.15     295.66     223.98  0.9858     0.9857  0.0142     0.0143     0.3381         0.3704
    112   3.20   504.07     292.30     220.66  0.9858     0.9858  0.0142     0.0142     0.3391         0.3675
    113   3.21   496.13     296.82     220.56  0.9855     0.9858  0.0145     0.0142     0.3136         0.3384
    114   3.21   451.11     278.88     223.60  0.9871     0.9870  0.0129     0.0130     0.3453         0.3854
    115   3.22   458.98     292.70     219.53  0.9873     0.9872  0.0127     0.0128     0.2945         0.3227
    116   3.21   504.44     289.95     218.49  0.9867     0.9866  0.0133     0.0134     0.3201         0.3536
    117   3.19   516.89     285.55     222.12  0.9846     0.9849  0.0154     0.0151     0.3393         0.3750
    118   3.19   429.62     269.93     231.67  0.9853     0.9853  0.0147     0.0147     0.3366         0.3886
    119   3.21   425.10     270.54     221.86  0.9857     0.9857  0.0143     0.0143     0.3251         0.3669
    120   3.21   455.70     270.64     218.87  0.9867     0.9868  0.0133     0.0132     0.3271         0.3702
