t,IZY,IXZ_1,IZ_1Z_2,IZ_2Z_3,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,2.869764804840088,174.75994873046875,138.95193481445312,65.8644790649414,0.90829998254776,0.9204000234603882,0.09170001745223999,0.07959997653961182,0.07339999824762344,0.07419999688863754
2,2.8885419368743896,136.10227966308594,98.16556549072266,57.620235443115234,0.9132999777793884,0.9376999735832214,0.08670002222061157,0.062300026416778564,0.09109999984502792,0.09179999679327011
3,3.0787978172302246,119.7779769897461,103.45281219482422,54.842811584472656,0.9516000151634216,0.9584000110626221,0.04839998483657837,0.04159998893737793,0.055799998342990875,0.05770000070333481
4,3.0378201007843018,111.42032623291016,91.8299560546875,48.6447868347168,0.9438999891281128,0.9524000287055969,0.05610001087188721,0.047599971294403076,0.0632999986410141,0.06759999692440033
5,3.050182342529297,93.42040252685547,81.64226531982422,44.07892608642578,0.9485999941825867,0.9613999724388123,0.05140000581741333,0.038600027561187744,0.09009999781847,0.09969999641180038
6,3.1127331256866455,91.58123016357422,83.43518829345703,42.540985107421875,0.9599999785423279,0.967199981212616,0.04000002145767212,0.03280001878738403,0.08070000261068344,0.08649999648332596
7,3.1124813556671143,88.2037582397461,75.70048522949219,39.58529281616211,0.9598000049591064,0.9666000008583069,0.040199995040893555,0.033399999141693115,0.07900000363588333,0.08619999885559082
8,3.094666004180908,77.69986724853516,65.86196899414062,37.486846923828125,0.9559999704360962,0.9682000279426575,0.04400002956390381,0.03179997205734253,0.10760000348091125,0.12129999697208405
9,3.1230506896972656,78.68820190429688,69.04085540771484,35.34038162231445,0.9642999768257141,0.9678999781608582,0.03570002317428589,0.032100021839141846,0.1151999980211258,0.12530000507831573
10,3.1536664962768555,84.87242889404297,72.45929718017578,35.68419647216797,0.9704999923706055,0.974399983882904,0.02950000762939453,0.025600016117095947,0.11599999666213989,0.12250000238418579
11,3.126922845840454,80.61121368408203,64.08695220947266,31.72958755493164,0.9674999713897705,0.9715999960899353,0.03250002861022949,0.028400003910064697,0.1451999992132187,0.15809999406337738
12,3.134554624557495,77.38162994384766,63.39630889892578,31.6456356048584,0.967199981212616,0.97079998254776,0.03280001878738403,0.02920001745223999,0.13359999656677246,0.14470000565052032
13,3.081554412841797,65.12570190429688,52.76646423339844,28.67713165283203,0.9599999785423279,0.9700999855995178,0.04000002145767212,0.029900014400482178,0.18000000715255737,0.19779999554157257
14,3.099609613418579,68.78799438476562,53.0170783996582,27.755863189697266,0.9635999798774719,0.9700000286102295,0.036400020122528076,0.029999971389770508,0.18250000476837158,0.1949000060558319
15,3.1555681228637695,71.16307067871094,59.968223571777344,29.460186004638672,0.9732000231742859,0.9765999913215637,0.02679997682571411,0.02340000867843628,0.21860000491142273,0.22579999268054962
16,3.148653745651245,65.18460083007812,52.45228576660156,26.654170989990234,0.9728000164031982,0.9764000177383423,0.027199983596801758,0.023599982261657715,0.2289000004529953,0.24210000038146973
