t,IZY,IXZ_1,IZ_1Z_2,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,3.107448101043701,351.11273193359375,246.725341796875,0.9526000022888184,0.9531000256538391,0.04739999771118164,0.04689997434616089,0.024000000208616257,0.023499999195337296
2,3.150437116622925,252.7292022705078,201.43402099609375,0.9617000222206116,0.9614999890327454,0.03829997777938843,0.03850001096725464,0.02669999934732914,0.028200000524520874
3,3.1973891258239746,216.958740234375,175.14324951171875,0.9721999764442444,0.9735000133514404,0.027800023555755615,0.02649998664855957,0.02800000086426735,0.029600000008940697
4,3.1664860248565674,181.11363220214844,155.05564880371094,0.96670001745224,0.9666000008583069,0.03329998254776001,0.033399999141693115,0.03790000081062317,0.04259999841451645
5,3.1897120475769043,182.26943969726562,147.81126403808594,0.9717000126838684,0.9722999930381775,0.028299987316131592,0.02770000696182251,0.04500000178813934,0.05609999969601631
6,3.2109951972961426,181.7738037109375,147.3677978515625,0.9757999777793884,0.9764999747276306,0.024200022220611572,0.023500025272369385,0.03790000081062317,0.04439999908208847
7,3.223634719848633,171.0341796875,138.68063354492188,0.9793000221252441,0.9794999957084656,0.02069997787475586,0.020500004291534424,0.03909999877214432,0.04740000143647194
8,3.1691527366638184,181.87493896484375,147.26419067382812,0.9707000255584717,0.9711999893188477,0.02929997444152832,0.028800010681152344,0.05079999938607216,0.05979999899864197
9,3.1954269409179688,153.43768310546875,129.22891235351562,0.975600004196167,0.9753999710083008,0.024399995803833008,0.02460002899169922,0.06120000034570694,0.07339999824762344
10,3.1989505290985107,138.6073760986328,128.64454650878906,0.9761000275611877,0.9764000177383423,0.023899972438812256,0.023599982261657715,0.05700000002980232,0.07339999824762344
11,3.217294931411743,192.85232543945312,149.18601989746094,0.9810000061988831,0.9807999730110168,0.018999993801116943,0.019200026988983154,0.03189999982714653,0.03480000048875809
12,3.2142062187194824,192.05899047851562,146.62225341796875,0.9801999926567078,0.9801999926567078,0.019800007343292236,0.019800007343292236,0.026200000196695328,0.030400000512599945
13,3.2186410427093506,120.77531433105469,108.38062286376953,0.9818000197410583,0.9819999933242798,0.01819998025894165,0.018000006675720215,0.06499999761581421,0.08259999752044678
14,3.2099177837371826,171.94430541992188,135.6036376953125,0.9787999987602234,0.978600025177002,0.02120000123977661,0.021399974822998047,0.04050000011920929,0.04729999974370003
15,3.215224504470825,138.14573669433594,113.28111267089844,0.9807000160217285,0.9805999994277954,0.019299983978271484,0.01940000057220459,0.06750000268220901,0.08959999680519104
16,3.218353748321533,114.21630859375,98.1208724975586,0.9814000129699707,0.9815000295639038,0.018599987030029297,0.01849997043609619,0.07970000058412552,0.1031000018119812
17,3.2156829833984375,110.26191711425781,99.30939483642578,0.9818999767303467,0.9818999767303467,0.01810002326965332,0.01810002326965332,0.07199999690055847,0.09619999676942825
18,3.2045326232910156,106.28507232666016,104.32307434082031,0.9817000031471252,0.9812999963760376,0.018299996852874756,0.018700003623962402,0.10249999910593033,0.14110000431537628
19,3.2123754024505615,95.46105194091797,96.49764251708984,0.9819999933242798,0.9821000099182129,0.018000006675720215,0.01789999008178711,0.10279999673366547,0.13650000095367432
20,3.2025675773620605,99.36083984375,92.37281799316406,0.9815000295639038,0.9811999797821045,0.01849997043609619,0.018800020217895508,0.10970000177621841,0.14489999413490295
21,3.2034037113189697,116.30416107177734,97.7009506225586,0.9797999858856201,0.9803000092506409,0.020200014114379883,0.01969999074935913,0.08410000056028366,0.10300000011920929
22,3.2043137550354004,88.25985717773438,89.27894592285156,0.9815000295639038,0.9814000129699707,0.01849997043609619,0.018599987030029297,0.11969999969005585,0.15219999849796295
23,3.209944009780884,90.73664093017578,85.19750213623047,0.9818999767303467,0.9821000099182129,0.01810002326965332,0.01789999008178711,0.11140000075101852,0.14259999990463257
24,3.1906204223632812,96.56824493408203,93.35289001464844,0.9789999723434448,0.978600025177002,0.021000027656555176,0.021399974822998047,0.1354999989271164,0.1753000020980835
25,3.1769421100616455,100.68474578857422,88.17753601074219,0.9778000116348267,0.9782000184059143,0.02219998836517334,0.021799981594085693,0.1111999973654747,0.1387999951839447
26,3.2021825313568115,85.81684875488281,83.51124572753906,0.9818999767303467,0.9821000099182129,0.01810002326965332,0.01789999008178711,0.14350000023841858,0.16920000314712524
27,3.191488027572632,82.5980224609375,81.29791259765625,0.9814000129699707,0.9812999963760376,0.018599987030029297,0.018700003623962402,0.17090000212192535,0.20600000023841858
28,3.204442262649536,81.22267150878906,83.6712875366211,0.9818999767303467,0.982699990272522,0.01810002326965332,0.017300009727478027,0.1665000021457672,0.21220000088214874
29,3.1943342685699463,91.74874877929688,87.32063293457031,0.9811999797821045,0.9812999963760376,0.018800020217895508,0.018700003623962402,0.1582999974489212,0.18870000541210175
30,3.225120782852173,73.98741149902344,76.89739990234375,0.9847999811172485,0.9840999841690063,0.015200018882751465,0.015900015830993652,0.20029999315738678,0.24709999561309814
31,3.2030482292175293,80.47711944580078,79.20195007324219,0.9812999963760376,0.9814000129699707,0.018700003623962402,0.018599987030029297,0.16419999301433563,0.1996999979019165
32,3.2035305500030518,90.05963897705078,79.15765380859375,0.9821000099182129,0.9825999736785889,0.01789999008178711,0.017400026321411133,0.16099999845027924,0.1941000074148178
33,3.1932578086853027,68.08922576904297,72.64216613769531,0.9807999730110168,0.9804999828338623,0.019200026988983154,0.019500017166137695,0.21140000224113464,0.25189998745918274
34,3.1903574466705322,69.32927703857422,78.51815032958984,0.9817000031471252,0.982200026512146,0.018299996852874756,0.017799973487854004,0.2087000012397766,0.24860000610351562
35,3.1970648765563965,86.19343566894531,84.71288299560547,0.980400025844574,0.9810000061988831,0.019599974155426025,0.018999993801116943,0.1881999969482422,0.2304999977350235
36,3.192951202392578,68.93836975097656,73.35099792480469,0.9821000099182129,0.9818000197410583,0.01789999008178711,0.01819998025894165,0.24609999358654022,0.2904999852180481
37,3.185204029083252,74.92008972167969,75.44204711914062,0.9822999835014343,0.9821000099182129,0.017700016498565674,0.01789999008178711,0.23250000178813934,0.2865000069141388
38,3.196009397506714,58.41888427734375,73.63728332519531,0.9830999970436096,0.9836000204086304,0.01690000295639038,0.01639997959136963,0.25270000100135803,0.31839999556541443
39,3.1914148330688477,70.38658905029297,75.10845184326172,0.982699990272522,0.9830999970436096,0.017300009727478027,0.01690000295639038,0.24120000004768372,0.2815999984741211
40,3.2068867683410645,58.993709564208984,69.658935546875,0.9836999773979187,0.9840999841690063,0.0163000226020813,0.015900015830993652,0.24480000138282776,0.29190000891685486
41,3.20275616645813,62.51879119873047,70.65631103515625,0.9836000204086304,0.9836999773979187,0.01639997959136963,0.0163000226020813,0.2551000118255615,0.30000001192092896
42,3.2197368144989014,67.40679168701172,72.04322052001953,0.9846000075340271,0.9850999712944031,0.0153999924659729,0.014900028705596924,0.24699999392032623,0.28870001435279846
43,3.1975317001342773,77.33155059814453,72.2030029296875,0.9821000099182129,0.9825000166893005,0.01789999008178711,0.017499983310699463,0.2328999936580658,0.26460000872612
44,3.2143874168395996,57.72065734863281,65.6587905883789,0.984000027179718,0.9839000105857849,0.015999972820281982,0.016099989414215088,0.27300000190734863,0.33340001106262207
45,3.2222557067871094,58.83100128173828,65.79383087158203,0.9861999750137329,0.98580002784729,0.01380002498626709,0.014199972152709961,0.26829999685287476,0.31779998540878296
46,3.213118553161621,70.52801513671875,71.19464111328125,0.9835000038146973,0.9836000204086304,0.016499996185302734,0.01639997959136963,0.2865000069141388,0.3215999901294708
47,3.212397575378418,60.13280487060547,66.97882843017578,0.9837999939918518,0.9837999939918518,0.016200006008148193,0.016200006008148193,0.2773999869823456,0.34630000591278076
48,3.2147715091705322,58.85009765625,66.33967590332031,0.984499990940094,0.9846000075340271,0.015500009059906006,0.0153999924659729,0.2806999981403351,0.33709999918937683
49,3.216822862625122,56.150081634521484,67.7509536743164,0.9847000241279602,0.9847999811172485,0.015299975872039795,0.015200018882751465,0.3109999895095825,0.36469998955726624
50,3.1969830989837646,57.74674606323242,67.23924255371094,0.9829999804496765,0.9829999804496765,0.017000019550323486,0.017000019550323486,0.32679998874664307,0.38040000200271606
51,3.2102625370025635,53.23411178588867,63.300209045410156,0.9843000173568726,0.9847000241279602,0.01569998264312744,0.015299975872039795,0.31470000743865967,0.3686999976634979
52,3.1834635734558105,65.92889404296875,67.47884368896484,0.9828000068664551,0.9828000068664551,0.017199993133544922,0.017199993133544922,0.335099995136261,0.3808000087738037
53,3.1827890872955322,59.129486083984375,65.52381896972656,0.9817000031471252,0.9825000166893005,0.018299996852874756,0.017499983310699463,0.2824000120162964,0.32249999046325684
54,3.2051689624786377,57.71140670776367,63.51506042480469,0.9836000204086304,0.9836999773979187,0.01639997959136963,0.0163000226020813,0.3073999881744385,0.35589998960494995
55,3.2081339359283447,52.43243408203125,63.543880462646484,0.9848999977111816,0.9840999841690063,0.01510000228881836,0.015900015830993652,0.32409998774528503,0.3718999922275543
56,3.1990880966186523,54.76820373535156,64.23194122314453,0.9840999841690063,0.984000027179718,0.015900015830993652,0.015999972820281982,0.30070000886917114,0.36320000886917114
57,3.2060322761535645,47.07383346557617,62.144866943359375,0.9847999811172485,0.9850000143051147,0.015200018882751465,0.014999985694885254,0.36340001225471497,0.43070000410079956
58,3.212644577026367,43.15610122680664,60.91291809082031,0.9857000112533569,0.9855999946594238,0.014299988746643066,0.014400005340576172,0.3774000108242035,0.4415999948978424
59,3.113478660583496,67.41453552246094,78.03954315185547,0.9747999906539917,0.9751999974250793,0.0252000093460083,0.024800002574920654,0.3100999891757965,0.3456000089645386
60,3.195852518081665,53.84333801269531,63.21173858642578,0.9850000143051147,0.984499990940094,0.014999985694885254,0.015500009059906006,0.32989999651908875,0.3765000104904175
61,3.2057571411132812,74.76591491699219,73.93122863769531,0.9840999841690063,0.9840999841690063,0.015900015830993652,0.015900015830993652,0.30000001192092896,0.3244999945163727
62,3.181021213531494,48.473045349121094,62.7153434753418,0.9825000166893005,0.982200026512146,0.017499983310699463,0.017799973487854004,0.3675999939441681,0.4320000112056732
63,3.1980106830596924,44.93102264404297,58.32379150390625,0.984499990940094,0.9847999811172485,0.015500009059906006,0.015200018882751465,0.4011000096797943,0.46459999680519104
64,3.201608180999756,72.2767562866211,70.33793640136719,0.9833999872207642,0.9835000038146973,0.01660001277923584,0.016499996185302734,0.361299991607666,0.38269999623298645
65,3.200625419616699,45.910797119140625,58.02290725708008,0.9842000007629395,0.9843999743461609,0.015799999237060547,0.015600025653839111,0.4090999960899353,0.4731000065803528
66,3.178691864013672,58.65925216674805,61.74723815917969,0.9811000227928162,0.9812999963760376,0.018899977207183838,0.018700003623962402,0.3174000084400177,0.35440000891685486
67,3.2075142860412598,43.33434295654297,58.224998474121094,0.9842000007629395,0.9846000075340271,0.015799999237060547,0.0153999924659729,0.38760000467300415,0.45899999141693115
68,3.2051148414611816,41.394554138183594,58.293670654296875,0.9835000038146973,0.9843000173568726,0.016499996185302734,0.01569998264312744,0.39239999651908875,0.46209999918937683
69,3.210608959197998,41.808780670166016,56.593971252441406,0.9843999743461609,0.9843000173568726,0.015600025653839111,0.01569998264312744,0.40540000796318054,0.47440001368522644
70,3.2078285217285156,35.41999053955078,55.28917694091797,0.9850999712944031,0.9846000075340271,0.014900028705596924,0.0153999924659729,0.42399999499320984,0.5164999961853027
71,3.212222099304199,41.18655776977539,55.28655242919922,0.9847999811172485,0.9851999878883362,0.015200018882751465,0.014800012111663818,0.42080000042915344,0.48260000348091125
72,3.209057569503784,35.521080017089844,55.333641052246094,0.9850999712944031,0.9846000075340271,0.014900028705596924,0.0153999924659729,0.3991999924182892,0.47269999980926514
73,3.1924591064453125,48.689205169677734,63.419525146484375,0.9829000234603882,0.983299970626831,0.017099976539611816,0.016700029373168945,0.36309999227523804,0.4375
74,3.2086775302886963,41.00432586669922,58.90740203857422,0.9843000173568726,0.9848999977111816,0.01569998264312744,0.01510000228881836,0.3612000048160553,0.4375999867916107
75,3.210763692855835,37.35917282104492,54.97127914428711,0.9847000241279602,0.9843000173568726,0.015299975872039795,0.01569998264312744,0.41200000047683716,0.4961000084877014
76,3.201200485229492,43.09967803955078,58.55527114868164,0.9846000075340271,0.9846000075340271,0.0153999924659729,0.0153999924659729,0.4050999879837036,0.47920000553131104
77,3.1910126209259033,41.93954086303711,58.19041442871094,0.9832000136375427,0.9837999939918518,0.016799986362457275,0.016200006008148193,0.3887999951839447,0.4699999988079071
78,3.2100536823272705,39.73930358886719,54.68887710571289,0.986299991607666,0.9864000082015991,0.013700008392333984,0.013599991798400879,0.421099990606308,0.49129998683929443
79,3.2157211303710938,36.559539794921875,55.731536865234375,0.9865000247955322,0.9865999817848206,0.013499975204467773,0.013400018215179443,0.43290001153945923,0.5056999921798706
80,3.2115261554718018,38.84614562988281,53.53369903564453,0.986299991607666,0.986299991607666,0.013700008392333984,0.013700008392333984,0.43160000443458557,0.5023999810218811
81,3.2088027000427246,33.80596923828125,52.87303161621094,0.98580002784729,0.98580002784729,0.014199972152709961,0.014199972152709961,0.42890000343322754,0.508899986743927
82,3.2054548263549805,42.24439239501953,55.614784240722656,0.9855999946594238,0.9854999780654907,0.014400005340576172,0.014500021934509277,0.359499990940094,0.4438000023365021
83,3.2177231311798096,41.87919235229492,54.740386962890625,0.9869999885559082,0.9872000217437744,0.013000011444091797,0.012799978256225586,0.40869998931884766,0.476500004529953
84,3.216573715209961,37.94304656982422,54.669029235839844,0.9872000217437744,0.987500011920929,0.012799978256225586,0.012499988079071045,0.4115999937057495,0.49399998784065247
85,3.202953577041626,34.33172607421875,53.78727340698242,0.9855999946594238,0.9850999712944031,0.014400005340576172,0.014900028705596924,0.4449000060558319,0.5311999917030334
86,3.211380958557129,33.95243453979492,52.93643569946289,0.986299991607666,0.9865999817848206,0.013700008392333984,0.013400018215179443,0.4302999973297119,0.5159000158309937
87,3.2032418251037598,46.89739990234375,58.9324951171875,0.9850999712944031,0.9854000210762024,0.014900028705596924,0.014599978923797607,0.4560999870300293,0.5019000172615051
88,3.1960010528564453,38.79859161376953,55.44384002685547,0.984499990940094,0.9846000075340271,0.015500009059906006,0.0153999924659729,0.4162999987602234,0.49939998984336853
89,3.1978611946105957,41.154850006103516,54.04304504394531,0.9858999848365784,0.9864000082015991,0.01410001516342163,0.013599991798400879,0.3375000059604645,0.41519999504089355
90,3.2161037921905518,34.96651077270508,52.486732482910156,0.9868999719619751,0.9866999983787537,0.013100028038024902,0.013300001621246338,0.4052000045776367,0.5013999938964844
91,3.2106664180755615,37.34111022949219,54.15974044799805,0.9876000285148621,0.987500011920929,0.01239997148513794,0.012499988079071045,0.44940000772476196,0.535099983215332
92,3.213758707046509,34.02903366088867,51.86890411376953,0.9879000186920166,0.9876000285148621,0.012099981307983398,0.01239997148513794,0.42820000648498535,0.5148000121116638
93,3.209800958633423,33.56133270263672,53.263404846191406,0.9865999817848206,0.9868000149726868,0.013400018215179443,0.013199985027313232,0.46959999203681946,0.5637000203132629
94,3.2130179405212402,32.52058029174805,50.39177703857422,0.9872999787330627,0.9868000149726868,0.012700021266937256,0.013199985027313232,0.45570001006126404,0.5425000190734863
95,3.1838128566741943,38.93388366699219,54.793209075927734,0.9850999712944031,0.9850999712944031,0.014900028705596924,0.014900028705596924,0.39329999685287476,0.48399999737739563
96,3.1869957447052,39.15857696533203,52.84465789794922,0.9846000075340271,0.9842000007629395,0.0153999924659729,0.015799999237060547,0.42800000309944153,0.5127000212669373
97,3.184051036834717,38.94161605834961,51.98731994628906,0.9840999841690063,0.9843000173568726,0.015900015830993652,0.01569998264312744,0.4074000120162964,0.492900013923645
98,3.188890218734741,35.71894073486328,52.091121673583984,0.9843000173568726,0.9846000075340271,0.01569998264312744,0.0153999924659729,0.44620001316070557,0.5386000275611877
99,3.188425064086914,38.32682800292969,51.92589569091797,0.984499990940094,0.984499990940094,0.015500009059906006,0.015500009059906006,0.4251999855041504,0.5073000192642212
100,3.1982779502868652,33.63450241088867,49.8428955078125,0.9861999750137329,0.9861000180244446,0.01380002498626709,0.01389998197555542,0.4657999873161316,0.5659999847412109
101,3.2125096321105957,37.41888427734375,55.325252532958984,0.9868000149726868,0.9868999719619751,0.013199985027313232,0.013100028038024902,0.4724999964237213,0.5573999881744385
102,3.177921772003174,35.37465286254883,51.392417907714844,0.9847999811172485,0.9842000007629395,0.015200018882751465,0.015799999237060547,0.46299999952316284,0.552299976348877
103,3.1910743713378906,36.88262939453125,51.48200988769531,0.9847000241279602,0.9843999743461609,0.015299975872039795,0.015600025653839111,0.43320000171661377,0.5157999992370605
104,3.1862642765045166,37.49935531616211,50.70240783691406,0.9842000007629395,0.9843000173568726,0.015799999237060547,0.01569998264312744,0.436599999666214,0.531499981880188
105,3.1986465454101562,31.590049743652344,48.889923095703125,0.9858999848365784,0.9857000112533569,0.01410001516342163,0.014299988746643066,0.4797999858856201,0.5827000141143799
106,3.1960315704345703,39.98454666137695,52.92991638183594,0.9853000044822693,0.9854999780654907,0.014699995517730713,0.014500021934509277,0.46380001306533813,0.5281000137329102
107,3.1951687335968018,30.827682495117188,48.32802200317383,0.9854999780654907,0.9858999848365784,0.014500021934509277,0.01410001516342163,0.4867999851703644,0.5914000272750854
108,3.2015328407287598,31.76820182800293,49.06568145751953,0.9848999977111816,0.9854000210762024,0.01510000228881836,0.014599978923797607,0.489300012588501,0.5771999955177307
109,3.183866262435913,32.866477966308594,48.705970764160156,0.9842000007629395,0.9850000143051147,0.015799999237060547,0.014999985694885254,0.4878000020980835,0.5810999870300293
110,3.2020890712738037,34.5497932434082,48.84434509277344,0.9851999878883362,0.9853000044822693,0.014800012111663818,0.014699995517730713,0.41040000319480896,0.5101000070571899
111,3.199042797088623,31.73774528503418,48.29194259643555,0.986299991607666,0.986299991607666,0.013700008392333984,0.013700008392333984,0.45730000734329224,0.5619999766349792
112,3.2056589126586914,30.09030532836914,47.43439483642578,0.9861000180244446,0.986299991607666,0.01389998197555542,0.013700008392333984,0.4684999883174896,0.5799999833106995
113,3.207932472229004,30.42999267578125,47.124881744384766,0.9855999946594238,0.9858999848365784,0.014400005340576172,0.01410001516342163,0.4611000120639801,0.5631999969482422
114,3.194437265396118,31.225555419921875,48.25004196166992,0.9850000143051147,0.9855999946594238,0.014999985694885254,0.014400005340576172,0.45570001006126404,0.5583999752998352
115,3.201209545135498,29.97525405883789,47.46034622192383,0.986299991607666,0.986299991607666,0.013700008392333984,0.013700008392333984,0.46799999475479126,0.5771999955177307
116,3.186427593231201,34.9079704284668,52.6381721496582,0.9848999977111816,0.9853000044822693,0.01510000228881836,0.014699995517730713,0.48420000076293945,0.5927000045776367
117,3.1925268173217773,32.014381408691406,49.777286529541016,0.98580002784729,0.9860000014305115,0.014199972152709961,0.013999998569488525,0.4747999906539917,0.5813999772071838
118,3.195754289627075,28.24896812438965,46.39983367919922,0.9855999946594238,0.98580002784729,0.014400005340576172,0.014199972152709961,0.48100000619888306,0.5995000004768372
119,3.1988213062286377,28.32097625732422,46.296566009521484,0.9858999848365784,0.98580002784729,0.01410001516342163,0.014199972152709961,0.49309998750686646,0.6031000018119812
120,3.204871654510498,28.507946014404297,46.73780059814453,0.9866999983787537,0.9869999885559082,0.013300001621246338,0.013000011444091797,0.4957999885082245,0.597000002861023
121,3.202878713607788,31.228313446044922,47.37824630737305,0.9869999885559082,0.9868000149726868,0.013000011444091797,0.013199985027313232,0.47130000591278076,0.5781999826431274
122,3.1996428966522217,29.77798843383789,46.985748291015625,0.9858999848365784,0.9861999750137329,0.01410001516342163,0.01380002498626709,0.47380000352859497,0.582099974155426
123,3.1999106407165527,30.998130798339844,47.10667419433594,0.9865000247955322,0.9866999983787537,0.013499975204467773,0.013300001621246338,0.47850000858306885,0.5824000239372253
124,3.1974408626556396,28.694272994995117,46.21820831298828,0.986299991607666,0.9865000247955322,0.013700008392333984,0.013499975204467773,0.4830000102519989,0.5954999923706055
125,3.2025485038757324,27.79644203186035,46.23588562011719,0.9858999848365784,0.9866999983787537,0.01410001516342163,0.013300001621246338,0.4765999913215637,0.5957000255584717
126,3.200248956680298,30.66311264038086,46.01941680908203,0.9871000051498413,0.9869999885559082,0.012899994850158691,0.013000011444091797,0.4738999903202057,0.5752000212669373
127,3.1994450092315674,28.607715606689453,45.5589599609375,0.9864000082015991,0.9865999817848206,0.013599991798400879,0.013400018215179443,0.4700999855995178,0.578000009059906
