  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    105   3.21    69.77      86.78  0.9863     0.9864  0.0137     0.0136     0.2601         0.3084
    106   3.21    77.62      84.53  0.9866     0.9865  0.0134     0.0135     0.2395         0.2798
    107   3.21    63.35      83.67  0.9866     0.9867  0.0134     0.0133     0.2727         0.3189
    108   3.20    69.92      86.46  0.9855     0.9857  0.0145     0.0143     0.2691         0.3269
    109   3.20    66.94      86.02  0.9856     0.9860  0.0144     0.0140     0.2831         0.3312
    110   3.20    76.08      85.30  0.9852     0.9851  0.0148     0.0149     0.2757         0.3226
    111   3.21    69.05      84.06  0.9858     0.9858  0.0142     0.0142     0.2818         0.3336
    112   3.21    64.81      84.37  0.9859     0.9860  0.0141     0.0140     0.2849         0.3368
    113   3.21    93.50      86.81  0.9854     0.9855  0.0146     0.0145     0.2069         0.2346
    114   3.21    74.66      87.58  0.9862     0.9859  0.0138     0.0141     0.2647         0.3183
    115   3.21    94.22      83.27  0.9859     0.9862  0.0141     0.0138     0.2166         0.2454
    116   3.21    71.53      84.79  0.9860     0.9863  0.0140     0.0137     0.2686         0.3175
    117   3.21    66.14      84.58  0.9859     0.9863  0.0141     0.0137     0.2840         0.3424
    118   3.21    68.98      83.30  0.9861     0.9861  0.0139     0.0139     0.2590         0.3083
    119   3.21    62.84      82.26  0.9866     0.9864  0.0134     0.0136     0.2802         0.3337
    120   3.20    66.85      82.76  0.9861     0.9862  0.0139     0.0138     0.2860         0.3361
    121   3.21    60.90      82.07  0.9864     0.9857  0.0136     0.0143     0.2883         0.3435
    122   3.20    82.14      80.92  0.9856     0.9859  0.0144     0.0141     0.2433         0.2749
    123   3.21    58.22      79.52  0.9864     0.9862  0.0136     0.0138     0.2915         0.3436
    124   3.20    63.03      82.26  0.9864     0.9865  0.0136     0.0135     0.2823         0.3425
    125   3.20    68.31      83.61  0.9857     0.9856  0.0143     0.0144     0.2648         0.3165
    126   3.19    98.73      90.84  0.9848     0.9848  0.0152     0.0152     0.2029         0.2273
    127   3.20    65.39      83.33  0.9856     0.9853  0.0144     0.0147     0.2640         0.3228
    128   3.20    73.93      82.19  0.9857     0.9859  0.0143     0.0141     0.2411         0.2892
    129   3.20    65.41      81.17  0.9865     0.9866  0.0135     0.0134     0.2610         0.3134
    130   3.20    63.64      80.50  0.9858     0.9862  0.0142     0.0138     0.2806         0.3438
    131   3.19    59.53      80.29  0.9854     0.9858  0.0146     0.0142     0.2961         0.3573
    132   3.20    58.79      78.48  0.9864     0.9867  0.0136     0.0133     0.2925         0.3467
    133   3.20    56.00      78.26  0.9861     0.9861  0.0139     0.0139     0.3019         0.3610
    134   3.20    57.41      76.95  0.9857     0.9858  0.0143     0.0142     0.2945         0.3528
    135   3.20    57.73      78.44  0.9863     0.9860  0.0137     0.0140     0.3055         0.3595
    136   3.20    65.72      79.15  0.9852     0.9851  0.0148     0.0149     0.2988         0.3467
    137   3.20    56.49      79.70  0.9858     0.9860  0.0142     0.0140     0.3001         0.3659
    138   3.20    54.18      78.51  0.9865     0.9865  0.0135     0.0135     0.3101         0.3761
