t,IZY,IXZ_1,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,2.8878419399261475,15.824113845825195,0.9192000031471252,0.9438999891281128,0.08079999685287476,0.05610001087188721,0.05380000174045563,0.054099999368190765
2,2.996555805206299,13.336143493652344,0.942300021648407,0.961899995803833,0.05769997835159302,0.03810000419616699,0.045499999076128006,0.048700001090765
3,3.1009109020233154,16.768436431884766,0.965399980545044,0.9692000150680542,0.034600019454956055,0.0307999849319458,0.05689999833703041,0.05900000035762787
4,3.117908239364624,13.54430103302002,0.9675999879837036,0.972000002861023,0.03240001201629639,0.02799999713897705,0.11500000208616257,0.11909999698400497
5,3.133072853088379,15.549615859985352,0.9725000262260437,0.9775000214576721,0.0274999737739563,0.02249997854232788,0.16349999606609344,0.1648000031709671
6,3.0833168029785156,13.183530807495117,0.9639999866485596,0.975600004196167,0.03600001335144043,0.024399995803833008,0.2558000087738037,0.2703000009059906
7,3.1142044067382812,11.549177169799805,0.9700000286102295,0.979200005531311,0.029999971389770508,0.020799994468688965,0.3203999996185303,0.33719998598098755
8,3.124220609664917,10.649663925170898,0.9707000255584717,0.9775000214576721,0.02929997444152832,0.02249997854232788,0.3147999942302704,0.32339999079704285
9,3.1495769023895264,12.169279098510742,0.9758999943733215,0.9805999994277954,0.024100005626678467,0.01940000057220459,0.37389999628067017,0.38100001215934753
10,3.1480698585510254,13.969442367553711,0.9764999747276306,0.9797000288963318,0.023500025272369385,0.020299971103668213,0.4496999979019165,0.45509999990463257
11,3.075659990310669,11.058812141418457,0.9639000296592712,0.9729999899864197,0.03609997034072876,0.027000010013580322,0.4198000133037567,0.4311999976634979
12,3.1102139949798584,9.964302062988281,0.9700000286102295,0.9793999791145325,0.029999971389770508,0.02060002088546753,0.47929999232292175,0.4959999918937683
13,3.146360158920288,10.922999382019043,0.9763000011444092,0.9800000190734863,0.02369999885559082,0.019999980926513672,0.5013999938964844,0.5080999732017517
14,3.146056890487671,10.322285652160645,0.9747999906539917,0.9794999957084656,0.0252000093460083,0.020500004291534424,0.5102999806404114,0.5206999778747559
15,3.0426464080810547,11.980793952941895,0.9614999890327454,0.9745000004768372,0.03850001096725464,0.025499999523162842,0.5217999815940857,0.5436999797821045
16,3.1385433673858643,10.542860984802246,0.9760000109672546,0.984000027179718,0.02399998903274536,0.015999972820281982,0.5285000205039978,0.5508999824523926
17,3.132291793823242,9.605125427246094,0.9742000102996826,0.9836000204086304,0.025799989700317383,0.01639997959136963,0.5641999840736389,0.5838000178337097
18,3.1284093856811523,9.669224739074707,0.9739000201225281,0.980400025844574,0.026099979877471924,0.019599974155426025,0.5303000211715698,0.5443999767303467
19,3.0687077045440674,9.98444938659668,0.9671000242233276,0.9747999906539917,0.03289997577667236,0.0252000093460083,0.5253999829292297,0.5403000116348267
20,3.145890235900879,9.682861328125,0.9763000011444092,0.9818999767303467,0.02369999885559082,0.01810002326965332,0.5820000171661377,0.5934000015258789
21,3.141185998916626,9.535715103149414,0.9771000146865845,0.9833999872207642,0.022899985313415527,0.01660001277923584,0.5633000135421753,0.5759000182151794
22,3.162208080291748,11.048505783081055,0.978600025177002,0.9829000234603882,0.021399974822998047,0.017099976539611816,0.5870000123977661,0.5942000150680542
23,3.1497509479522705,9.370885848999023,0.9785000085830688,0.9837999939918518,0.021499991416931152,0.016200006008148193,0.6352999806404114,0.6553999781608582
24,3.1296520233154297,9.561798095703125,0.9753999710083008,0.9815000295639038,0.02460002899169922,0.01849997043609619,0.5715000033378601,0.5842000246047974
25,3.1225922107696533,9.534820556640625,0.9760000109672546,0.9815000295639038,0.02399998903274536,0.01849997043609619,0.578000009059906,0.5903000235557556
26,3.1020188331604004,9.643169403076172,0.9717000126838684,0.9793999791145325,0.028299987316131592,0.02060002088546753,0.6243000030517578,0.6428999900817871
27,3.117903232574463,9.187814712524414,0.9710999727249146,0.9811000227928162,0.02890002727508545,0.018899977207183838,0.6362000107765198,0.6546000242233276
28,3.1023731231689453,9.12938117980957,0.9735000133514404,0.9818000197410583,0.02649998664855957,0.01819998025894165,0.6434000134468079,0.6622999906539917
29,3.126873016357422,9.205402374267578,0.9746000170707703,0.9817000031471252,0.025399982929229736,0.018299996852874756,0.5824000239372253,0.6007999777793884
30,3.085939645767212,9.729730606079102,0.9735999703407288,0.9790999889373779,0.02640002965927124,0.02090001106262207,0.5679000020027161,0.5817999839782715
31,3.128701686859131,8.922979354858398,0.9782000184059143,0.983299970626831,0.021799981594085693,0.016700029373168945,0.708899974822998,0.7261999845504761
32,3.144287109375,9.437387466430664,0.9794999957084656,0.9836000204086304,0.020500004291534424,0.01639997959136963,0.6614999771118164,0.675000011920929
33,3.1419081687927246,9.372676849365234,0.9793999791145325,0.9840999841690063,0.02060002088546753,0.015900015830993652,0.5728999972343445,0.5852000117301941
34,3.1238412857055664,10.052024841308594,0.9764999747276306,0.9818999767303467,0.023500025272369385,0.01810002326965332,0.6021999716758728,0.6122999787330627
35,3.133603572845459,11.0345458984375,0.978600025177002,0.9811999797821045,0.021399974822998047,0.018800020217895508,0.6536999940872192,0.6583999991416931
36,3.148804187774658,9.005351066589355,0.9793999791145325,0.984000027179718,0.02060002088546753,0.015999972820281982,0.5957000255584717,0.6087999939918518
37,3.134854316711426,9.04792594909668,0.9757000207901001,0.9830999970436096,0.024299979209899902,0.01690000295639038,0.6377999782562256,0.6496999859809875
38,3.139803647994995,9.76207160949707,0.9782999753952026,0.9836999773979187,0.021700024604797363,0.0163000226020813,0.5777000188827515,0.5882999897003174
