  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     64   3.20   244.62     124.64      70.73  0.9812     0.9817  0.0188     0.0183     0.1713         0.1838
     65   3.19   249.12     136.83      70.33  0.9829     0.9830  0.0171     0.0170     0.1398         0.1476
     66   3.21   225.30     123.16      67.05  0.9853     0.9857  0.0147     0.0143     0.2022         0.2170
     67   3.20   198.83     114.60      66.88  0.9840     0.9840  0.0160     0.0160     0.2162         0.2341
     68   3.21   254.94     126.86      63.84  0.9856     0.9858  0.0144     0.0142     0.1782         0.1892
     69   3.20   251.40     123.53      62.84  0.9832     0.9829  0.0168     0.0171     0.1935         0.2053
     70   3.20   215.63     115.34      66.74  0.9827     0.9835  0.0173     0.0165     0.2061         0.2239
     71   3.21   221.31     132.24      72.71  0.9850     0.9845  0.0150     0.0155     0.1770         0.1878
     72   3.21   219.46     119.16      67.28  0.9853     0.9852  0.0147     0.0148     0.1832         0.1996
     73   3.20   210.00     115.22      66.47  0.9848     0.9849  0.0152     0.0151     0.2066         0.2244
     74   3.19   222.44     117.53      68.08  0.9836     0.9836  0.0164     0.0164     0.1896         0.2017
     75   3.20   241.11     119.10      64.81  0.9830     0.9834  0.0170     0.0166     0.1953         0.2090
     76   3.20   250.24     115.44      64.19  0.9850     0.9846  0.0150     0.0154     0.2098         0.2219
     77   3.22   192.57     112.15      64.13  0.9862     0.9863  0.0138     0.0137     0.2054         0.2229
     78   3.20   249.38     116.97      63.18  0.9834     0.9836  0.0166     0.0164     0.2063         0.2237
     79   3.20   214.03     111.30      63.51  0.9849     0.9852  0.0151     0.0148     0.2031         0.2231
     80   3.20   213.35     116.67      61.98  0.9843     0.9845  0.0157     0.0155     0.2160         0.2323
     81   3.21   269.70     148.85      66.29  0.9852     0.9852  0.0148     0.0148     0.1504         0.1569
     82   3.19   254.81     143.40      66.56  0.9826     0.9829  0.0174     0.0171     0.1574         0.1652
