  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     77   3.17     9.87  0.9836     0.9880  0.0164     0.0120     0.5954         0.6024
     78   3.01     9.91  0.9709     0.9738  0.0291     0.0262     0.4651         0.4713
     79   3.13    10.67  0.9809     0.9840  0.0191     0.0160     0.5722         0.5786
     80   3.15     9.76  0.9836     0.9857  0.0164     0.0143     0.5387         0.5464
     81   3.17    10.12  0.9835     0.9868  0.0165     0.0132     0.5399         0.5452
     82   3.14     9.58  0.9805     0.9853  0.0195     0.0147     0.5622         0.5708
     83   3.12     9.87  0.9799     0.9840  0.0201     0.0160     0.5582         0.5660
     84   3.15    10.53  0.9823     0.9858  0.0177     0.0142     0.5898         0.5947
     85   3.15     9.67  0.9831     0.9867  0.0169     0.0133     0.6138         0.6225
     86   3.14     9.79  0.9821     0.9853  0.0179     0.0147     0.5668         0.5745
     87   3.15     9.50  0.9830     0.9864  0.0170     0.0136     0.5975         0.6071
     88   3.15     9.53  0.9821     0.9872  0.0179     0.0128     0.6247         0.6322
     89   3.14    10.20  0.9844     0.9863  0.0156     0.0137     0.5727         0.5796
     90   3.14     9.53  0.9814     0.9864  0.0186     0.0136     0.6162         0.6252
     91   3.15     9.61  0.9832     0.9865  0.0168     0.0135     0.5865         0.5952
     92   3.15     9.43  0.9813     0.9859  0.0187     0.0141     0.6096         0.6184
     93   3.13     9.60  0.9790     0.9840  0.0210     0.0160     0.6274         0.6345
     94   3.15     9.63  0.9828     0.9851  0.0172     0.0149     0.6542         0.6619
     95   3.12     9.53  0.9798     0.9836  0.0202     0.0164     0.6190         0.6255
     96   3.15     9.46  0.9849     0.9864  0.0151     0.0136     0.5778         0.5833
     97   3.12     9.37  0.9816     0.9846  0.0184     0.0154     0.5866         0.5937
     98   3.15    10.11  0.9836     0.9863  0.0164     0.0137     0.5760         0.5806
     99   3.16    10.05  0.9854     0.9872  0.0146     0.0128     0.5332         0.5388
    100   3.13     9.62  0.9803     0.9850  0.0197     0.0150     0.5091         0.5157
    101   3.13     9.47  0.9814     0.9857  0.0186     0.0143     0.5035         0.5117
    102   3.15     9.34  0.9826     0.9857  0.0174     0.0143     0.5452         0.5530
    103   3.14     9.29  0.9809     0.9858  0.0191     0.0142     0.5680         0.5707
    104   3.15     9.75  0.9831     0.9863  0.0169     0.0137     0.5362         0.5408
    105   3.14     9.50  0.9825     0.9869  0.0175     0.0131     0.5727         0.5797
    106   3.15     9.62  0.9816     0.9859  0.0184     0.0141     0.5274         0.5322
    107   3.15     9.87  0.9821     0.9855  0.0179     0.0145     0.5275         0.5335
    108   3.16     9.88  0.9840     0.9860  0.0160     0.0140     0.5342         0.5374
    109   3.13     9.46  0.9806     0.9847  0.0194     0.0153     0.5782         0.5855
    110   3.16    10.53  0.9825     0.9855  0.0175     0.0145     0.5690         0.5733
    111   3.14    10.00  0.9826     0.9857  0.0174     0.0143     0.5561         0.5592
    112   3.14     9.63  0.9819     0.9847  0.0181     0.0153     0.5735         0.5777
    113   3.13     9.32  0.9810     0.9860  0.0190     0.0140     0.6496         0.6551
    114   3.13     9.41  0.9821     0.9850  0.0179     0.0150     0.6411         0.6489
    115   3.14     9.68  0.9830     0.9860  0.0170     0.0140     0.6316         0.6401
    116   3.14     9.07  0.9810     0.9865  0.0190     0.0135     0.6114         0.6189
    117   3.15     9.13  0.9805     0.9855  0.0195     0.0145     0.5645         0.5712
    118   3.15    10.16  0.9826     0.9859  0.0174     0.0141     0.5657         0.5722
    119   3.15     9.91  0.9837     0.9866  0.0163     0.0134     0.5696         0.5779
    120   3.16     9.36  0.9838     0.9872  0.0162     0.0128     0.5805         0.5854
    121   3.16     9.77  0.9841     0.9869  0.0159     0.0131     0.4891         0.4955
    122   3.16     9.45  0.9834     0.9867  0.0166     0.0133     0.5201         0.5242
    123   3.15     9.49  0.9824     0.9863  0.0176     0.0137     0.5246         0.5332
    124   3.13     9.48  0.9804     0.9856  0.0196     0.0144     0.5555         0.5603
    125   3.14     9.49  0.9819     0.9854  0.0181     0.0146     0.5883         0.5942
    126   3.14     9.39  0.9815     0.9859  0.0185     0.0141     0.5689         0.5773
    127   3.14     9.21  0.9808     0.9863  0.0192     0.0137     0.6295         0.6354
    128   3.14     9.36  0.9823     0.9855  0.0177     0.0145     0.6100         0.6149
    129   3.15     9.70  0.9835     0.9866  0.0165     0.0134     0.5934         0.5999
    130   3.13     9.39  0.9786     0.9854  0.0214     0.0146     0.5834         0.5897
    131   3.16     9.40  0.9835     0.9871  0.0165     0.0129     0.6108         0.6159
    132   3.15     9.49  0.9826     0.9863  0.0174     0.0137     0.6328         0.6401
    133   3.16     9.49  0.9828     0.9863  0.0172     0.0137     0.5934         0.6007
    134   3.15     9.44  0.9826     0.9869  0.0174     0.0131     0.6157         0.6213
    135   3.14     9.47  0.9828     0.9859  0.0172     0.0141     0.6313         0.6365
    136   3.15     9.28  0.9806     0.9868  0.0194     0.0132     0.6584         0.6646
    137   3.16     9.43  0.9824     0.9866  0.0176     0.0134     0.6282         0.6329
    138   3.14     9.66  0.9819     0.9858  0.0181     0.0142     0.5840         0.5892
    139   3.15     9.40  0.9835     0.9874  0.0165     0.0126     0.6451         0.6513
    140   3.17     9.91  0.9847     0.9872  0.0153     0.0128     0.6043         0.6099
    141   3.15     9.40  0.9828     0.9869  0.0172     0.0131     0.5972         0.6012
    142   3.16     9.11  0.9846     0.9868  0.0154     0.0132     0.6229         0.6306
    143   3.15     9.34  0.9831     0.9872  0.0169     0.0128     0.6322         0.6373
    144   3.16     9.61  0.9830     0.9869  0.0170     0.0131     0.6420         0.6474
    145   3.14     9.48  0.9831     0.9863  0.0169     0.0137     0.6166         0.6251
    146   3.15     9.16  0.9824     0.9873  0.0176     0.0127     0.6590         0.6658
    147   3.15     9.40  0.9829     0.9862  0.0171     0.0138     0.6255         0.6322
    148   3.16     9.51  0.9821     0.9869  0.0179     0.0131     0.6097         0.6149
    149   3.15     9.82  0.9829     0.9865  0.0171     0.0135     0.6026         0.6057
    150   3.15     9.34  0.9823     0.9867  0.0177     0.0133     0.6069         0.6135
    151   3.15     9.40  0.9825     0.9861  0.0175     0.0139     0.6056         0.6118
    152   3.15     9.53  0.9831     0.9869  0.0169     0.0131     0.6013         0.6058
    153   3.15     9.63  0.9835     0.9874  0.0165     0.0126     0.6420         0.6477
    154   3.16     9.67  0.9832     0.9861  0.0168     0.0139     0.6421         0.6456
    155   3.14     9.15  0.9822     0.9861  0.0178     0.0139     0.6579         0.6651
    156   3.15     9.28  0.9824     0.9864  0.0176     0.0136     0.6552         0.6621
    157   3.15     9.17  0.9835     0.9863  0.0165     0.0137     0.6353         0.6433
    158   3.14     9.41  0.9829     0.9861  0.0171     0.0139     0.6427         0.6506
    159   3.15     9.56  0.9847     0.9865  0.0153     0.0135     0.6211         0.6268
    160   3.16     9.13  0.9823     0.9862  0.0177     0.0138     0.6229         0.6271
    161   3.16     9.38  0.9840     0.9864  0.0160     0.0136     0.6150         0.6217
    162   3.14     9.21  0.9806     0.9862  0.0194     0.0138     0.6389         0.6464
    163   3.15     9.32  0.9828     0.9857  0.0172     0.0143     0.6054         0.6127
    164   3.13     9.15  0.9819     0.9867  0.0181     0.0133     0.6201         0.6243
    165   3.15     9.25  0.9827     0.9870  0.0173     0.0130     0.6062         0.6117
    166   3.15     9.93  0.9839     0.9863  0.0161     0.0137     0.6210         0.6298
    167   3.14     9.16  0.9822     0.9863  0.0178     0.0137     0.6219         0.6299
    168   3.15     9.10  0.9823     0.9867  0.0177     0.0133     0.6110         0.6153
    169   3.13     9.08  0.9822     0.9859  0.0178     0.0141     0.6067         0.6159
    170   3.15     9.23  0.9820     0.9869  0.0180     0.0131     0.6291         0.6359
    171   3.15     9.61  0.9826     0.9856  0.0174     0.0144     0.6318         0.6356
    172   3.14     9.17  0.9825     0.9857  0.0175     0.0143     0.6277         0.6344
    173   3.15     9.37  0.9836     0.9864  0.0164     0.0136     0.6039         0.6091
    174   3.14     9.13  0.9813     0.9862  0.0187     0.0138     0.5978         0.6031
    175   3.15     9.27  0.9829     0.9862  0.0171     0.0138     0.6118         0.6171
    176   3.14     9.27  0.9826     0.9865  0.0174     0.0135     0.6025         0.6094
    177   3.16     9.13  0.9830     0.9862  0.0170     0.0138     0.6176         0.6231
    178   3.15     9.42  0.9832     0.9865  0.0168     0.0135     0.5831         0.5881
    179   3.15     9.23  0.9828     0.9867  0.0172     0.0133     0.5825         0.5877
