t,IZY,IXZ_1,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,3.134068250656128,681.466552734375,0.9588000178337097,0.9589999914169312,0.04119998216629028,0.04100000858306885,0.021299999207258224,0.021299999207258224
2,3.151453733444214,692.254150390625,0.9642000198364258,0.9642999768257141,0.03579998016357422,0.03570002317428589,0.01850000023841858,0.01850000023841858
3,3.194023847579956,688.0379028320312,0.9721999764442444,0.9722999930381775,0.027800023555755615,0.02770000696182251,0.01360000018030405,0.01360000018030405
4,3.1801371574401855,698.5919189453125,0.9696000218391418,0.9696000218391418,0.030399978160858154,0.030399978160858154,0.018799999728798866,0.01860000006854534
5,3.199651002883911,714.552490234375,0.9743000268936157,0.9745000004768372,0.025699973106384277,0.025499999523162842,0.0215000007301569,0.021400000900030136
6,3.1920275688171387,728.0465087890625,0.972599983215332,0.972599983215332,0.02740001678466797,0.02740001678466797,0.021800000220537186,0.021800000220537186
7,3.20473575592041,722.427734375,0.9764000177383423,0.9764000177383423,0.023599982261657715,0.023599982261657715,0.025699999183416367,0.025699999183416367
8,3.2004892826080322,718.9443359375,0.9747999906539917,0.9750000238418579,0.0252000093460083,0.02499997615814209,0.03590000048279762,0.0357000008225441
9,3.2143032550811768,745.198486328125,0.9781000018119812,0.9782000184059143,0.0218999981880188,0.021799981594085693,0.05260000005364418,0.05220000073313713
10,3.211597442626953,727.4295654296875,0.978600025177002,0.978600025177002,0.021399974822998047,0.021399974822998047,0.05310000106692314,0.05299999937415123
11,3.2131528854370117,768.2123413085938,0.9794999957084656,0.9796000123023987,0.020500004291534424,0.02039998769760132,0.05590000003576279,0.05620000138878822
12,3.1986165046691895,739.73095703125,0.9768999814987183,0.9768999814987183,0.02310001850128174,0.02310001850128174,0.08320000022649765,0.08309999853372574
13,3.105788230895996,774.8358764648438,0.9682999849319458,0.9682999849319458,0.0317000150680542,0.0317000150680542,0.12160000205039978,0.121799997985363
14,3.21073317527771,760.5169677734375,0.9801999926567078,0.9801999926567078,0.019800007343292236,0.019800007343292236,0.04910000041127205,0.048900000751018524
15,3.2157232761383057,774.76025390625,0.9824000000953674,0.9824000000953674,0.01759999990463257,0.01759999990463257,0.08540000021457672,0.08540000021457672
16,3.19277286529541,761.5408325195312,0.9782999753952026,0.9782999753952026,0.021700024604797363,0.021700024604797363,0.0674000009894371,0.06729999929666519
17,3.2133212089538574,757.5044555664062,0.9801999926567078,0.9801999926567078,0.019800007343292236,0.019800007343292236,0.07440000027418137,0.07440000027418137
18,3.2102251052856445,757.2688598632812,0.982699990272522,0.982699990272522,0.017300009727478027,0.017300009727478027,0.0812000036239624,0.08150000125169754
19,3.195326566696167,797.9608764648438,0.9804999828338623,0.9805999994277954,0.019500017166137695,0.01940000057220459,0.13030000030994415,0.13089999556541443
20,3.224886178970337,782.0093994140625,0.9846000075340271,0.9846000075340271,0.0153999924659729,0.0153999924659729,0.09279999881982803,0.09269999712705612
21,3.2228851318359375,758.36474609375,0.9835000038146973,0.9835000038146973,0.016499996185302734,0.016499996185302734,0.12479999661445618,0.12470000237226486
22,3.1878981590270996,789.2545166015625,0.9800000190734863,0.9800999760627747,0.019999980926513672,0.019900023937225342,0.1598999947309494,0.16050000488758087
23,3.2068514823913574,793.4535522460938,0.9800999760627747,0.9800999760627747,0.019900023937225342,0.019900023937225342,0.13930000364780426,0.13899999856948853
24,3.203198194503784,798.1409912109375,0.98089998960495,0.9810000061988831,0.01910001039505005,0.018999993801116943,0.13910000026226044,0.13930000364780426
25,3.17569637298584,807.7916259765625,0.9782000184059143,0.9782000184059143,0.021799981594085693,0.021799981594085693,0.18400000035762787,0.18379999697208405
26,3.2041420936584473,840.1575317382812,0.9837999939918518,0.9837999939918518,0.016200006008148193,0.016200006008148193,0.19099999964237213,0.1914999932050705
27,3.2163474559783936,790.0182495117188,0.9836999773979187,0.9836000204086304,0.0163000226020813,0.01639997959136963,0.1736000031232834,0.17339999973773956
28,3.2033119201660156,778.311279296875,0.9822999835014343,0.982200026512146,0.017700016498565674,0.017799973487854004,0.19030000269412994,0.19040000438690186
29,3.1497533321380615,802.7916870117188,0.9768999814987183,0.9768000245094299,0.02310001850128174,0.02319997549057007,0.21529999375343323,0.21539999544620514
30,3.2052361965179443,797.642822265625,0.9839000105857849,0.9840999841690063,0.016099989414215088,0.015900015830993652,0.16979999840259552,0.17000000178813934
31,3.221433162689209,806.2254638671875,0.9855999946594238,0.9855999946594238,0.014400005340576172,0.014400005340576172,0.1793999969959259,0.17960000038146973
32,3.208646297454834,801.830322265625,0.983299970626831,0.983299970626831,0.016700029373168945,0.016700029373168945,0.1639000028371811,0.16359999775886536
33,3.2111639976501465,829.1300048828125,0.9846000075340271,0.984499990940094,0.0153999924659729,0.015500009059906006,0.21649999916553497,0.21699999272823334
34,3.221141815185547,820.423095703125,0.9850000143051147,0.9850000143051147,0.014999985694885254,0.014999985694885254,0.25369998812675476,0.2540000081062317
35,3.182063341140747,807.312744140625,0.9794999957084656,0.9796000123023987,0.020500004291534424,0.02039998769760132,0.16349999606609344,0.164000004529953
36,3.216036796569824,814.5725708007812,0.9848999977111816,0.9850000143051147,0.01510000228881836,0.014999985694885254,0.17090000212192535,0.17100000381469727
37,3.1995275020599365,800.93798828125,0.9825999736785889,0.9825999736785889,0.017400026321411133,0.017400026321411133,0.17910000681877136,0.17890000343322754
38,3.208914041519165,776.273681640625,0.9836000204086304,0.9836000204086304,0.01639997959136963,0.01639997959136963,0.20160000026226044,0.20160000026226044
39,3.2074780464172363,792.7837524414062,0.984499990940094,0.9846000075340271,0.015500009059906006,0.0153999924659729,0.2011999934911728,0.20170000195503235
40,3.212669610977173,781.1822509765625,0.984000027179718,0.984000027179718,0.015999972820281982,0.015999972820281982,0.24320000410079956,0.24330000579357147
41,3.1688928604125977,815.4502563476562,0.9793999791145325,0.9793000221252441,0.02060002088546753,0.02069997787475586,0.23999999463558197,0.2402999997138977
42,3.190148115158081,792.6370239257812,0.9812999963760376,0.9812999963760376,0.018700003623962402,0.018700003623962402,0.22609999775886536,0.22619999945163727
43,3.1990866661071777,847.7112426757812,0.9861999750137329,0.9861000180244446,0.01380002498626709,0.01389998197555542,0.2506999969482422,0.2506999969482422
44,3.1955771446228027,783.02490234375,0.9818000197410583,0.9818000197410583,0.01819998025894165,0.01819998025894165,0.13279999792575836,0.13269999623298645
45,3.201369524002075,842.8175048828125,0.9842000007629395,0.9842000007629395,0.015799999237060547,0.015799999237060547,0.21330000460147858,0.21330000460147858
46,3.190368890762329,862.6998291015625,0.9837999939918518,0.9837999939918518,0.016200006008148193,0.016200006008148193,0.2854999899864197,0.2854999899864197
47,3.208009719848633,854.8350830078125,0.9850999712944031,0.9850999712944031,0.014900028705596924,0.014900028705596924,0.1914999932050705,0.19140000641345978
48,3.1881275177001953,831.8867797851562,0.9830999970436096,0.9830999970436096,0.01690000295639038,0.01690000295639038,0.2287999987602234,0.22920000553131104
49,3.1988258361816406,878.718505859375,0.9850000143051147,0.9850000143051147,0.014999985694885254,0.014999985694885254,0.22100000083446503,0.22059999406337738
50,3.212636947631836,862.6111450195312,0.9864000082015991,0.9864000082015991,0.013599991798400879,0.013599991798400879,0.23409999907016754,0.23440000414848328
51,3.184009552001953,858.5844116210938,0.9829999804496765,0.9829999804496765,0.017000019550323486,0.017000019550323486,0.23100000619888306,0.23109999299049377
52,3.2124953269958496,830.1922607421875,0.9854000210762024,0.9854999780654907,0.014599978923797607,0.014500021934509277,0.3181999921798706,0.31839999556541443
53,3.2146260738372803,852.7301025390625,0.9864000082015991,0.9864000082015991,0.013599991798400879,0.013599991798400879,0.34880000352859497,0.3483000099658966
54,3.2116458415985107,892.7410888671875,0.9865999817848206,0.9868000149726868,0.013400018215179443,0.013199985027313232,0.3614000082015991,0.36149999499320984
55,3.2075629234313965,916.0943603515625,0.9868000149726868,0.9866999983787537,0.013199985027313232,0.013300001621246338,0.367000013589859,0.36739999055862427
56,3.2034249305725098,936.7050170898438,0.9865999817848206,0.9865999817848206,0.013400018215179443,0.013400018215179443,0.3695000112056732,0.36980000138282776
57,3.1999001502990723,956.20703125,0.9865000247955322,0.9865000247955322,0.013499975204467773,0.013499975204467773,0.37040001153945923,0.3709000051021576
58,3.196202039718628,975.7098388671875,0.9864000082015991,0.9865000247955322,0.013599991798400879,0.013499975204467773,0.36959999799728394,0.3700999915599823
59,3.1930646896362305,994.9159545898438,0.9864000082015991,0.9864000082015991,0.013599991798400879,0.013599991798400879,0.36959999799728394,0.36910000443458557
