t,IZY,IXZ_1,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,3.0844027996063232,236.83934020996094,0.951200008392334,0.9523000121116638,0.048799991607666016,0.04769998788833618,0.0203000009059906,0.0203000009059906
2,3.1519370079040527,183.328857421875,0.9621999859809875,0.9635000228881836,0.03780001401901245,0.036499977111816406,0.022299999371170998,0.021700000390410423
3,3.128061532974243,143.33206176757812,0.9581999778747559,0.9599000215530396,0.04180002212524414,0.04009997844696045,0.02889999933540821,0.029200000688433647
4,3.1968462467193604,140.74777221679688,0.9731000065803528,0.973800003528595,0.026899993419647217,0.02619999647140503,0.019300000742077827,0.019600000232458115
5,3.200277805328369,124.73307037353516,0.9732999801635742,0.9739999771118164,0.02670001983642578,0.026000022888183594,0.019500000402331352,0.019099999219179153
6,3.201767921447754,110.97773742675781,0.9753999710083008,0.9753000140190125,0.02460002899169922,0.02469998598098755,0.0272000003606081,0.026900000870227814
7,3.1851329803466797,105.78153991699219,0.9724000096321106,0.9731000065803528,0.027599990367889404,0.026899993419647217,0.02810000069439411,0.0284000001847744
8,3.2296926975250244,96.34381103515625,0.9818000197410583,0.9819999933242798,0.01819998025894165,0.018000006675720215,0.02979999966919422,0.03139999881386757
9,3.184743642807007,94.64237976074219,0.9751999974250793,0.9761999845504761,0.024800002574920654,0.023800015449523926,0.038100000470876694,0.039500001817941666
10,3.199336290359497,94.84945678710938,0.9764999747276306,0.9768999814987183,0.023500025272369385,0.02310001850128174,0.03319999948143959,0.03539999946951866
11,3.196406126022339,97.85191345214844,0.9763000011444092,0.9771000146865845,0.02369999885559082,0.022899985313415527,0.023800000548362732,0.024399999529123306
12,3.216935157775879,82.90545654296875,0.9803000092506409,0.980400025844574,0.01969999074935913,0.019599974155426025,0.04769999906420708,0.04919999837875366
13,3.2145330905914307,80.86952209472656,0.9794999957084656,0.9800000190734863,0.020500004291534424,0.019999980926513672,0.040300000458955765,0.040699999779462814
14,3.1995370388031006,80.98922729492188,0.9783999919891357,0.9782999753952026,0.021600008010864258,0.021700024604797363,0.06289999932050705,0.06539999693632126
15,3.2201380729675293,76.81402587890625,0.9810000061988831,0.9810000061988831,0.018999993801116943,0.018999993801116943,0.05209999904036522,0.05429999902844429
16,3.2240865230560303,72.70600128173828,0.9828000068664551,0.9825999736785889,0.017199993133544922,0.017400026321411133,0.06129999831318855,0.06430000066757202
17,3.209091901779175,70.40214538574219,0.9811999797821045,0.9817000031471252,0.018800020217895508,0.018299996852874756,0.04809999838471413,0.050999999046325684
18,3.205876350402832,73.18556213378906,0.979200005531311,0.9793000221252441,0.020799994468688965,0.02069997787475586,0.05040000006556511,0.052000001072883606
19,3.2059497833251953,69.04281616210938,0.9807000160217285,0.9801999926567078,0.019299983978271484,0.019800007343292236,0.0478999987244606,0.05009999871253967
20,3.178209066390991,66.16291809082031,0.978600025177002,0.9787999987602234,0.021399974822998047,0.02120000123977661,0.07660000026226044,0.07970000058412552
21,3.2150261402130127,62.607425689697266,0.9825000166893005,0.9819999933242798,0.017499983310699463,0.018000006675720215,0.065700002014637,0.06800000369548798
