  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     70   3.10    17.70      16.99  0.9793     0.9808  0.0207     0.0192     0.4654         0.4764
     71   3.14    17.30      17.74  0.9827     0.9830  0.0173     0.0170     0.5358         0.5449
     72   3.16    20.87      19.30  0.9841     0.9851  0.0159     0.0149     0.4854         0.4925
     73   3.12    16.32      16.40  0.9811     0.9831  0.0189     0.0169     0.4984         0.5077
     74   3.15    16.48      17.04  0.9843     0.9847  0.0157     0.0153     0.4717         0.4805
     75   3.16    15.85      15.71  0.9842     0.9866  0.0158     0.0134     0.4871         0.5035
     76   3.17    15.56      15.74  0.9854     0.9867  0.0146     0.0133     0.5155         0.5322
     77   3.16    15.27      15.98  0.9844     0.9856  0.0156     0.0144     0.5098         0.5209
     78   3.16    15.40      15.64  0.9844     0.9858  0.0156     0.0142     0.4892         0.5035
     79   3.15    15.01      15.62  0.9838     0.9856  0.0162     0.0144     0.4608         0.4739
     80   3.17    14.88      15.77  0.9853     0.9863  0.0147     0.0137     0.5007         0.5098
     81   3.15    16.15      16.04  0.9848     0.9858  0.0152     0.0142     0.4746         0.4849
     82   3.12    15.72      16.41  0.9806     0.9829  0.0194     0.0171     0.4818         0.4921
     83   3.15    14.46      15.42  0.9834     0.9849  0.0166     0.0151     0.4726         0.4874
     84   3.16    16.44      16.19  0.9850     0.9854  0.0150     0.0146     0.4644         0.4699
     85   3.16    13.98      15.08  0.9840     0.9864  0.0160     0.0136     0.4914         0.5061
     86   3.15    14.63      15.23  0.9845     0.9863  0.0155     0.0137     0.4410         0.4541
     87   3.13    15.27      15.05  0.9821     0.9844  0.0179     0.0156     0.3781         0.3907
     88   3.16    14.90      15.40  0.9842     0.9859  0.0158     0.0141     0.4491         0.4590
     89   3.15    15.80      15.96  0.9848     0.9858  0.0152     0.0142     0.4244         0.4304
     90   3.14    14.38      14.95  0.9824     0.9848  0.0176     0.0152     0.4703         0.4789
     91   3.13    15.43      15.55  0.9825     0.9835  0.0175     0.0165     0.4357         0.4420
     92   3.15    13.92      14.84  0.9840     0.9858  0.0160     0.0142     0.4779         0.4921
     93   3.15    14.92      15.68  0.9846     0.9864  0.0154     0.0136     0.3946         0.4017
     94   3.16    14.28      14.96  0.9858     0.9868  0.0142     0.0132     0.4133         0.4217
     95   3.14    14.38      15.50  0.9842     0.9853  0.0158     0.0147     0.3917         0.4000
     96   3.14    14.75      15.47  0.9843     0.9852  0.0157     0.0148     0.4036         0.4105
     97   3.14    13.66      14.77  0.9823     0.9848  0.0177     0.0152     0.4534         0.4581
     98   3.14    14.35      14.85  0.9839     0.9852  0.0161     0.0148     0.4187         0.4292
     99   3.11    13.45      14.39  0.9823     0.9833  0.0177     0.0167     0.4321         0.4416
    100   3.14    14.23      15.04  0.9834     0.9856  0.0166     0.0144     0.4344         0.4445
    101   3.16    13.65      14.62  0.9852     0.9862  0.0148     0.0138     0.4229         0.4335
    102   3.13    12.91      14.35  0.9827     0.9840  0.0173     0.0160     0.4331         0.4432
    103   3.15    14.67      15.29  0.9856     0.9864  0.0144     0.0136     0.3991         0.4073
