  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     61   3.20  2365.64    1221.28     911.16  0.9869     0.9870  0.0131     0.0130     0.2802         0.2806
     62   3.20  2348.11    1197.07     898.95  0.9870     0.9871  0.0130     0.0129     0.2677         0.2682
     63   3.20  2325.42    1164.59     878.51  0.9870     0.9872  0.0130     0.0128     0.2669         0.2674
     64   3.20  2295.67    1121.05     846.94  0.9873     0.9873  0.0127     0.0127     0.2630         0.2630
     65   3.20  2258.30    1065.89     806.18  0.9873     0.9872  0.0127     0.0128     0.2619         0.2627
     66   3.20  2210.55     995.72     756.68  0.9872     0.9871  0.0128     0.0129     0.2641         0.2638
     67   3.19  2152.12     913.14     705.52  0.9872     0.9871  0.0128     0.0129     0.2665         0.2669
     68   3.19  2079.22     817.36     654.66  0.9872     0.9872  0.0128     0.0128     0.2759         0.2762
     69   3.19  1991.31     717.49     610.04  0.9876     0.9875  0.0124     0.0125     0.3027         0.3036
     70   3.20  1882.30     618.38     567.06  0.9879     0.9876  0.0121     0.0124     0.3135         0.3139
     71   3.19  1747.11     531.15     530.74  0.9878     0.9877  0.0122     0.0123     0.3280         0.3284
     72   3.21  1715.90     557.99     418.08  0.9857     0.9858  0.0143     0.0142     0.2185         0.2182
     73   3.22  1717.84     554.43     424.64  0.9863     0.9863  0.0137     0.0137     0.2365         0.2375
     74   3.22  1716.00     548.04     432.09  0.9876     0.9875  0.0124     0.0125     0.2658         0.2688
     75   3.22  1711.51     544.38     440.12  0.9875     0.9876  0.0125     0.0124     0.2696         0.2694
     76   3.21  1706.93     541.49     448.07  0.9875     0.9876  0.0125     0.0124     0.2812         0.2822
     77   3.21  1701.98     538.76     456.15  0.9874     0.9875  0.0126     0.0125     0.2881         0.2892
     78   3.21  1696.16     536.33     465.37  0.9869     0.9871  0.0131     0.0129     0.2955         0.2978
     79   3.21  1690.00     533.93     474.14  0.9873     0.9872  0.0127     0.0128     0.3091         0.3099
     80   3.21  1681.58     531.27     483.33  0.9871     0.9872  0.0129     0.0128     0.3120         0.3120
     81   3.21  1671.63     529.03     494.68  0.9875     0.9873  0.0125     0.0127     0.3177         0.3197
     82   3.20  1659.21     526.15     505.20  0.9875     0.9874  0.0125     0.0126     0.3348         0.3346
     83   3.20  1643.97     522.01     514.59  0.9875     0.9875  0.0125     0.0125     0.3328         0.3358
     84   3.20  1624.02     517.94     524.43  0.9872     0.9872  0.0128     0.0128     0.3418         0.3435
     85   3.20  1599.49     513.82     532.14  0.9876     0.9876  0.0124     0.0124     0.3382         0.3413
     86   3.20  1573.73     508.48     529.63  0.9870     0.9872  0.0130     0.0128     0.3422         0.3437
     87   3.20  1533.58     501.68     533.42  0.9876     0.9877  0.0124     0.0123     0.3435         0.3431
     88   3.19  1471.61     491.21     533.24  0.9872     0.9870  0.0128     0.0130     0.3434         0.3467
     89   3.19  1385.08     479.95     530.47  0.9873     0.9873  0.0127     0.0127     0.3411         0.3418
     90   3.19  1520.07     533.75     428.43  0.9841     0.9841  0.0159     0.0159     0.2960         0.2958
     91   3.20  1518.65     529.58     431.73  0.9855     0.9857  0.0145     0.0143     0.2737         0.2730
     92   3.20  1513.20     525.42     438.35  0.9865     0.9863  0.0135     0.0137     0.2843         0.2833
     93   3.20  1508.19     523.24     444.98  0.9858     0.9856  0.0142     0.0144     0.2986         0.3002
     94   3.19  1502.09     520.69     451.54  0.9861     0.9861  0.0139     0.0139     0.3001         0.3004
     95   3.19  1494.62     517.75     457.88  0.9862     0.9862  0.0138     0.0138     0.3150         0.3142
     96   3.19  1487.24     515.21     466.41  0.9862     0.9863  0.0138     0.0137     0.3140         0.3145
     97   3.19  1479.24     512.75     473.94  0.9862     0.9860  0.0138     0.0140     0.3248         0.3246
     98   3.19  1467.32     509.88     481.69  0.9861     0.9860  0.0139     0.0140     0.3323         0.3319
     99   3.19  1453.89     506.73     490.96  0.9867     0.9866  0.0133     0.0134     0.3384         0.3384
    100   3.18  1437.02     503.44     500.27  0.9865     0.9865  0.0135     0.0135     0.3476         0.3475
    101   3.18  1412.03     498.92     509.39  0.9871     0.9870  0.0129     0.0130     0.3488         0.3518
    102   3.18  1384.11     495.86     518.40  0.9863     0.9863  0.0137     0.0137     0.3610         0.3622
    103   3.18  1348.63     490.01     524.01  0.9868     0.9869  0.0132     0.0131     0.3641         0.3668
    104   3.18  1298.78     484.04     530.26  0.9864     0.9864  0.0136     0.0136     0.3620         0.3607
    105   3.18  1221.84     477.02     533.58  0.9866     0.9866  0.0134     0.0134     0.3602         0.3617
    106   3.17  1122.28     468.42     534.86  0.9863     0.9861  0.0137     0.0139     0.3670         0.3674
    107   3.18  1243.50     487.09     428.26  0.9846     0.9845  0.0154     0.0155     0.2885         0.2884
    108   3.21  1266.65     491.50     432.27  0.9860     0.9862  0.0140     0.0138     0.3112         0.3102
    109   3.20  1262.30     488.74     434.26  0.9865     0.9865  0.0135     0.0135     0.3032         0.3051
    110   3.21  1258.90     487.64     437.47  0.9870     0.9867  0.0130     0.0133     0.2999         0.3008
    111   3.20  1255.25     486.81     442.20  0.9867     0.9864  0.0133     0.0136     0.3090         0.3080
    112   3.20  1250.88     485.62     445.79  0.9867     0.9865  0.0133     0.0135     0.3142         0.3137
    113   3.20  1246.67     484.52     449.99  0.9866     0.9866  0.0134     0.0134     0.3136         0.3139
    114   3.20  1240.58     483.64     454.89  0.9864     0.9865  0.0136     0.0135     0.3170         0.3187
    115   3.20  1233.72     482.62     460.41  0.9867     0.9867  0.0133     0.0133     0.3262         0.3238
    116   3.20  1224.99     480.83     465.99  0.9866     0.9865  0.0134     0.0135     0.3352         0.3328
    117   3.20  1213.92     479.29     470.47  0.9865     0.9865  0.0135     0.0135     0.3320         0.3319
    118   3.20  1198.63     477.02     476.54  0.9861     0.9862  0.0139     0.0138     0.3417         0.3431
    119   3.19  1182.74     474.95     481.23  0.9861     0.9859  0.0139     0.0141     0.3485         0.3490
    120   3.19  1157.91     471.65     486.71  0.9860     0.9862  0.0140     0.0138     0.3545         0.3566
    121   3.19  1124.30     466.92     489.12  0.9862     0.9863  0.0138     0.0137     0.3564         0.3589
    122   3.19  1077.72     462.00     492.43  0.9864     0.9861  0.0136     0.0139     0.3581         0.3607
    123   3.19  1021.89     455.67     491.18  0.9860     0.9860  0.0140     0.0140     0.3518         0.3534
    124   3.18  1091.50     477.24     429.71  0.9851     0.9850  0.0149     0.0150     0.2651         0.2653
    125   3.18  1094.31     472.76     440.14  0.9844     0.9843  0.0156     0.0157     0.3129         0.3124
    126   3.19  1094.93     473.82     439.60  0.9852     0.9854  0.0148     0.0146     0.3066         0.3079
    127   3.19  1092.85     474.15     442.23  0.9850     0.9850  0.0150     0.0150     0.3107         0.3106
    128   3.19  1089.52     472.41     444.68  0.9855     0.9859  0.0145     0.0141     0.3193         0.3210
    129   3.19  1086.13     471.59     448.47  0.9855     0.9853  0.0145     0.0147     0.3199         0.3214
    130   3.19  1084.84     471.43     452.22  0.9860     0.9855  0.0140     0.0145     0.3219         0.3212
    131   3.19  1079.79     470.05     455.92  0.9860     0.9861  0.0140     0.0139     0.3238         0.3254
    132   3.18  1073.21     468.68     459.07  0.9851     0.9853  0.0149     0.0147     0.3273         0.3276
    133   3.19  1065.40     467.21     462.53  0.9862     0.9859  0.0138     0.0141     0.3288         0.3297
    134   3.19  1055.46     465.40     465.85  0.9863     0.9863  0.0137     0.0137     0.3334         0.3340
    135   3.18  1110.24     471.51     460.13  0.9854     0.9857  0.0146     0.0143     0.3151         0.3156
    136   3.18  1109.46     484.19     462.41  0.9853     0.9850  0.0147     0.0150     0.3298         0.3312
    137   3.18  1123.55     489.86     470.72  0.9853     0.9853  0.0147     0.0147     0.3372         0.3408
    138   3.18  1125.11     483.77     462.10  0.9853     0.9856  0.0147     0.0144     0.3283         0.3298
    139   3.19  1124.89     481.80     462.88  0.9854     0.9853  0.0146     0.0147     0.3279         0.3284
    140   3.19  1122.62     481.14     464.86  0.9856     0.9856  0.0144     0.0144     0.3311         0.3322
    141   3.18  1119.59     479.95     466.59  0.9859     0.9862  0.0141     0.0138     0.3259         0.3275
    142   3.19  1115.73     478.70     467.65  0.9864     0.9866  0.0136     0.0134     0.3330         0.3329
    143   3.19  1110.75     477.04     469.08  0.9860     0.9857  0.0140     0.0143     0.3325         0.3342
    144   3.18  1104.33     475.13     470.28  0.9863     0.9863  0.0137     0.0137     0.3339         0.3361
    145   3.18  1096.12     472.91     472.59  0.9860     0.9859  0.0140     0.0141     0.3300         0.3309
    146   3.18  1085.87     470.72     472.69  0.9857     0.9858  0.0143     0.0142     0.3318         0.3366
    147   3.18  1072.05     466.87     471.84  0.9862     0.9860  0.0138     0.0140     0.3335         0.3375
    148   3.18  1055.29     462.73     471.90  0.9862     0.9862  0.0138     0.0138     0.3368         0.3370
    149   3.16  1088.56     464.37     459.75  0.9833     0.9835  0.0167     0.0165     0.3283         0.3291
    150   3.18  1126.34     472.86     449.77  0.9853     0.9851  0.0147     0.0149     0.3099         0.3094
    151   3.18  1120.85     471.57     456.05  0.9855     0.9853  0.0145     0.0147     0.3139         0.3156
    152   3.18  1115.27     469.58     457.39  0.9856     0.9856  0.0144     0.0144     0.3130         0.3137
    153   3.18  1108.96     467.55     458.31  0.9855     0.9854  0.0145     0.0146     0.3267         0.3281
    154   3.18  1100.82     464.88     458.51  0.9852     0.9851  0.0148     0.0149     0.3267         0.3278
    155   3.18  1090.65     461.82     457.89  0.9857     0.9857  0.0143     0.0143     0.3232         0.3245
    156   3.18  1076.89     457.50     456.25  0.9861     0.9860  0.0139     0.0140     0.3288         0.3309
    157   3.18  1061.40     453.56     454.06  0.9858     0.9858  0.0142     0.0142     0.3343         0.3365
    158   3.18  1040.09     448.17     450.43  0.9861     0.9861  0.0139     0.0139     0.3394         0.3427
    159   3.18  1012.23     441.81     447.24  0.9861     0.9858  0.0139     0.0142     0.3345         0.3357
    160   3.18   971.87     435.28     445.90  0.9874     0.9874  0.0126     0.0126     0.3474         0.3485
    161   3.18   939.33     430.01     444.94  0.9866     0.9865  0.0134     0.0135     0.3556         0.3544
    162   3.18   889.65     419.69     435.77  0.9866     0.9866  0.0134     0.0134     0.3502         0.3528
    163   3.18   852.28     414.36     433.48  0.9863     0.9862  0.0137     0.0138     0.3553         0.3573
    164   3.18   814.99     408.59     426.91  0.9860     0.9861  0.0140     0.0139     0.3454         0.3500
    165   3.16   828.20     412.50     451.84  0.9862     0.9862  0.0138     0.0138     0.3770         0.3832
    166   3.16   886.03     410.03     429.50  0.9852     0.9854  0.0148     0.0146     0.3659         0.3674
    167   3.16   903.42     413.54     422.21  0.9854     0.9854  0.0146     0.0146     0.3592         0.3603
    168   3.17   902.28     412.75     420.51  0.9852     0.9852  0.0148     0.0148     0.3657         0.3697
    169   3.17   900.64     412.06     419.03  0.9852     0.9852  0.0148     0.0148     0.3694         0.3719
    170   3.17   898.50     411.26     418.43  0.9857     0.9853  0.0143     0.0147     0.3594         0.3617
    171   3.17   896.45     410.04     417.60  0.9857     0.9852  0.0143     0.0148     0.3559         0.3571
    172   3.17   892.48     409.40     419.00  0.9845     0.9849  0.0155     0.0151     0.3636         0.3640
    173   3.17   887.82     407.79     417.87  0.9853     0.9855  0.0147     0.0145     0.3659         0.3665
    174   3.17   881.04     406.39     416.90  0.9849     0.9852  0.0151     0.0148     0.3638         0.3635
    175   3.17   872.89     404.98     415.89  0.9860     0.9860  0.0140     0.0140     0.3603         0.3622
    176   3.17   862.29     402.93     415.18  0.9858     0.9859  0.0142     0.0141     0.3625         0.3655
    177   3.18   850.25     400.58     414.14  0.9859     0.9859  0.0141     0.0141     0.3604         0.3631
    178   3.18   831.60     396.27     410.53  0.9859     0.9858  0.0141     0.0142     0.3614         0.3634
    179   3.18   811.87     391.84     407.06  0.9861     0.9862  0.0139     0.0138     0.3611         0.3631
    180   3.18   793.12     390.52     407.48  0.9865     0.9863  0.0135     0.0137     0.3717         0.3743
