  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     70   3.09    14.93      16.05  0.9777     0.9803  0.0223     0.0197     0.4218         0.4320
     71   3.12    14.90      15.93  0.9815     0.9835  0.0185     0.0165     0.4719         0.4840
     72   3.13    15.79      16.14  0.9805     0.9830  0.0195     0.0170     0.4607         0.4765
     73   3.17    16.31      16.66  0.9836     0.9854  0.0164     0.0146     0.4344         0.4431
     74   3.17    15.43      16.48  0.9842     0.9846  0.0158     0.0154     0.4945         0.5026
     75   3.13    15.30      16.44  0.9813     0.9826  0.0187     0.0174     0.4865         0.4981
     76   3.14    14.98      15.79  0.9820     0.9847  0.0180     0.0153     0.5129         0.5256
     77   3.15    14.24      15.61  0.9829     0.9854  0.0171     0.0146     0.4815         0.4913
     78   3.14    14.25      15.61  0.9827     0.9844  0.0173     0.0156     0.4379         0.4504
     79   3.15    13.61      15.21  0.9841     0.9861  0.0159     0.0139     0.4933         0.5060
     80   3.16    15.02      16.44  0.9835     0.9854  0.0165     0.0146     0.4324         0.4384
     81   3.14    13.80      15.45  0.9820     0.9854  0.0180     0.0146     0.4572         0.4733
     82   3.16    14.03      15.76  0.9844     0.9861  0.0156     0.0139     0.4152         0.4208
     83   3.15    14.98      15.29  0.9830     0.9854  0.0170     0.0146     0.4199         0.4265
     84   3.15    13.80      15.36  0.9843     0.9858  0.0157     0.0142     0.4093         0.4178
     85   3.12    15.21      16.28  0.9830     0.9847  0.0170     0.0153     0.3634         0.3690
     86   3.17    15.13      15.84  0.9849     0.9859  0.0151     0.0141     0.3963         0.4030
     87   3.14    14.99      15.77  0.9830     0.9848  0.0170     0.0152     0.4070         0.4139
     88   3.15    14.88      15.85  0.9839     0.9858  0.0161     0.0142     0.4296         0.4377
     89   3.16    13.45      15.12  0.9840     0.9861  0.0160     0.0139     0.4594         0.4698
     90   3.15    13.21      14.93  0.9850     0.9860  0.0150     0.0140     0.4378         0.4465
     91   3.15    12.99      14.84  0.9827     0.9839  0.0173     0.0161     0.4932         0.5056
     92   3.16    12.75      14.91  0.9834     0.9860  0.0166     0.0140     0.4281         0.4397
     93   3.16    13.32      14.70  0.9843     0.9860  0.0157     0.0140     0.4264         0.4326
     94   3.16    13.55      15.10  0.9849     0.9858  0.0151     0.0142     0.4195         0.4263
     95   3.15    12.99      14.60  0.9835     0.9854  0.0165     0.0146     0.4091         0.4160
     96   3.15    12.82      14.72  0.9824     0.9852  0.0176     0.0148     0.4325         0.4440
     97   3.15    13.86      15.08  0.9837     0.9853  0.0163     0.0147     0.3960         0.4013
     98   3.17    13.16      15.20  0.9849     0.9864  0.0151     0.0136     0.3918         0.3959
     99   3.16    13.12      14.79  0.9854     0.9871  0.0146     0.0129     0.3564         0.3633
    100   3.14    12.59      14.25  0.9827     0.9861  0.0173     0.0139     0.3938         0.3975
    101   3.15    13.08      14.64  0.9838     0.9861  0.0162     0.0139     0.3592         0.3679
    102   3.14    13.26      14.65  0.9837     0.9854  0.0163     0.0146     0.3383         0.3433
    103   3.14    13.69      15.37  0.9839     0.9856  0.0161     0.0144     0.4009         0.4080
    104   3.13    12.91      15.09  0.9823     0.9839  0.0177     0.0161     0.4016         0.4075
    105   3.15    12.12      14.04  0.9841     0.9865  0.0159     0.0135     0.4398         0.4498
    106   3.14    12.98      14.46  0.9843     0.9852  0.0157     0.0148     0.3837         0.3906
    107   3.15    13.00      14.54  0.9853     0.9863  0.0147     0.0137     0.3784         0.3824
    108   3.15    12.21      14.08  0.9836     0.9867  0.0164     0.0133     0.3872         0.3932
    109   3.17    13.15      15.12  0.9858     0.9867  0.0142     0.0133     0.3981         0.4052
    110   3.16    12.32      14.28  0.9848     0.9863  0.0152     0.0137     0.3821         0.3884
    111   3.15    12.10      13.89  0.9845     0.9862  0.0155     0.0138     0.3825         0.3916
