t,IZY,IXZ_1,IZ_1Z_2,IZ_2Z_3,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,-0.8883838653564453,82.70511627197266,78.63880920410156,30.249526977539062,0.10080000013113022,0.10029999911785126,0.8991999998688698,0.8997000008821487,0.09880000352859497,0.1023000031709671
2,-0.3954041004180908,61.95533752441406,82.47897338867188,28.84044075012207,0.10130000114440918,0.09920000284910202,0.8986999988555908,0.900799997150898,0.10050000250339508,0.10010000318288803
3,-0.5853939056396484,37.430999755859375,59.76336669921875,21.673816680908203,0.09860000014305115,0.10360000282526016,0.9013999998569489,0.8963999971747398,0.10719999670982361,0.10369999706745148
4,-0.2101738452911377,37.022281646728516,71.53862762451172,23.86932373046875,0.09839999675750732,0.09749999642372131,0.9016000032424927,0.9025000035762787,0.1103999987244606,0.10300000011920929
5,-0.32688260078430176,19.21232032775879,48.46350860595703,14.73947811126709,0.10239999741315842,0.09849999845027924,0.8976000025868416,0.9015000015497208,0.10130000114440918,0.10300000011920929
6,-0.19517159461975098,14.199665069580078,43.13979721069336,9.930760383605957,0.1031000018119812,0.10300000011920929,0.8968999981880188,0.8969999998807907,0.10620000213384628,0.10649999976158142
7,-0.13460230827331543,11.154064178466797,39.80632019042969,7.539755821228027,0.09790000319480896,0.10450000315904617,0.902099996805191,0.8954999968409538,0.10599999874830246,0.11339999735355377
8,-0.08006072044372559,8.445385932922363,38.763427734375,7.456768035888672,0.10409999638795853,0.10300000011920929,0.8959000036120415,0.8969999998807907,0.1046999990940094,0.10559999942779541
9,-0.07778167724609375,6.121829986572266,32.81462860107422,6.345888137817383,0.09860000014305115,0.10920000076293945,0.9013999998569489,0.8907999992370605,0.10599999874830246,0.10999999940395355
10,-0.06333637237548828,5.378358364105225,32.59525680541992,6.7337446212768555,0.10279999673366547,0.10840000212192535,0.8972000032663345,0.8915999978780746,0.11270000040531158,0.11069999635219574
11,-0.041661739349365234,4.701732158660889,29.293550491333008,5.380288600921631,0.09870000183582306,0.11100000143051147,0.9012999981641769,0.8889999985694885,0.10719999670982361,0.11089999973773956
12,-0.02652430534362793,4.663976669311523,26.736896514892578,4.609672546386719,0.10379999876022339,0.11209999769926071,0.8962000012397766,0.8879000023007393,0.10459999740123749,0.10809999704360962
13,-0.024229049682617188,4.325464248657227,25.34227752685547,4.262459754943848,0.10409999638795853,0.10899999737739563,0.8959000036120415,0.8910000026226044,0.10400000214576721,0.10920000076293945
14,-0.014765739440917969,3.7177648544311523,23.69316291809082,3.4245965480804443,0.09910000115633011,0.1096000000834465,0.9008999988436699,0.8903999999165535,0.10689999908208847,0.11089999973773956
15,-0.009166717529296875,6.276375770568848,32.281646728515625,3.930342197418213,0.09969999641180038,0.1137000024318695,0.9003000035881996,0.8862999975681305,0.11129999905824661,0.11400000005960464
16,-0.005953788757324219,3.133652687072754,21.760433197021484,2.924187183380127,0.10480000078678131,0.11190000176429749,0.8951999992132187,0.8880999982357025,0.11020000278949738,0.11429999768733978
17,-0.003879547119140625,3.805769920349121,23.578035354614258,3.064042329788208,0.10949999839067459,0.11389999836683273,0.8905000016093254,0.8861000016331673,0.10750000178813934,0.11330000311136246
18,-0.0022058486938476562,4.124022960662842,23.9632568359375,3.028139114379883,0.10199999809265137,0.11379999667406082,0.8980000019073486,0.8862000033259392,0.10890000313520432,0.11429999768733978
19,-0.001680612564086914,2.9334404468536377,20.850900650024414,3.1071853637695312,0.10450000315904617,0.11270000040531158,0.8954999968409538,0.8872999995946884,0.10729999840259552,0.11429999768733978
20,-0.0002295970916748047,4.868155479431152,24.966419219970703,4.487122535705566,0.11079999804496765,0.11309999972581863,0.8892000019550323,0.8869000002741814,0.11150000244379044,0.1136000007390976
21,0.0012364387512207031,2.7047224044799805,19.6192626953125,2.8186099529266357,0.11379999667406082,0.11320000141859055,0.8862000033259392,0.8867999985814095,0.10570000112056732,0.11339999735355377
22,0.0004305839538574219,2.4938716888427734,17.986055374145508,2.3396096229553223,0.11190000176429749,0.1136000007390976,0.8880999982357025,0.8863999992609024,0.11559999734163284,0.1136000007390976
23,-1.9788742065429688e-05,2.30263614654541,16.616825103759766,1.9577617645263672,0.11219999939203262,0.11320000141859055,0.8878000006079674,0.8867999985814095,0.11060000211000443,0.1136000007390976
24,0.0009076595306396484,2.139038324356079,16.023221969604492,2.0637030601501465,0.11379999667406082,0.11349999904632568,0.8862000033259392,0.8865000009536743,0.11559999734163284,0.11349999904632568
25,0.0002410411834716797,1.9882107973098755,15.638858795166016,2.0560874938964844,0.1143999993801117,0.11339999735355377,0.8856000006198883,0.8866000026464462,0.11659999936819077,0.1137000024318695
26,0.0011417865753173828,2.3799169063568115,15.371543884277344,1.9974627494812012,0.1096000000834465,0.11349999904632568,0.8903999999165535,0.8865000009536743,0.11410000175237656,0.11349999904632568
27,0.0008516311645507812,2.61975359916687,17.87520408630371,1.5097827911376953,0.1111999973654747,0.11349999904632568,0.8888000026345253,0.8865000009536743,0.1120000034570694,0.11349999904632568
28,0.00021457672119140625,2.1550230979919434,14.990760803222656,2.104159355163574,0.11129999905824661,0.11339999735355377,0.8887000009417534,0.8866000026464462,0.11420000344514847,0.11349999904632568
29,-0.00010776519775390625,1.8201338052749634,14.339639663696289,1.5297341346740723,0.11309999972581863,0.11349999904632568,0.8869000002741814,0.8865000009536743,0.11110000312328339,0.1137000024318695
30,0.0017116069793701172,2.0521934032440186,14.302582740783691,1.7640101909637451,0.11429999768733978,0.11349999904632568,0.8857000023126602,0.8865000009536743,0.11349999904632568,0.11349999904632568
31,0.0010635852813720703,1.7264350652694702,12.894286155700684,1.630385398864746,0.10849999636411667,0.11349999904632568,0.8915000036358833,0.8865000009536743,0.11309999972581863,0.11349999904632568
32,0.0018343925476074219,1.5402361154556274,11.660398483276367,1.4516911506652832,0.11500000208616257,0.11349999904632568,0.8849999979138374,0.8865000009536743,0.11299999803304672,0.11349999904632568
33,0.0010318756103515625,1.5626550912857056,11.044312477111816,1.4363280534744263,0.1096000000834465,0.11349999904632568,0.8903999999165535,0.8865000009536743,0.11379999667406082,0.11349999904632568
34,0.0010039806365966797,1.7828748226165771,11.599074363708496,1.302080750465393,0.11180000007152557,0.11349999904632568,0.8881999999284744,0.8865000009536743,0.11010000109672546,0.11349999904632568
35,0.0016808509826660156,1.5294326543807983,9.516278266906738,1.4460242986679077,0.1128000020980835,0.11349999904632568,0.8871999979019165,0.8865000009536743,0.1151999980211258,0.11349999904632568
36,0.0010187625885009766,1.2781504392623901,9.259645462036133,1.151923656463623,0.10930000245571136,0.11349999904632568,0.8906999975442886,0.8865000009536743,0.11309999972581863,0.11349999904632568
37,0.0014824867248535156,1.3180475234985352,9.041536331176758,1.1706666946411133,0.11010000109672546,0.11349999904632568,0.8898999989032745,0.8865000009536743,0.11299999803304672,0.11349999904632568
38,0.0008597373962402344,1.1722482442855835,8.435226440429688,1.1537306308746338,0.1136000007390976,0.11349999904632568,0.8863999992609024,0.8865000009536743,0.11330000311136246,0.11349999904632568
39,0.0016183853149414062,1.337251901626587,7.701135158538818,1.1179747581481934,0.11349999904632568,0.11349999904632568,0.8865000009536743,0.8865000009536743,0.11309999972581863,0.11349999904632568
40,0.001390695571899414,1.2789180278778076,7.41108512878418,0.9341844320297241,0.11079999804496765,0.11349999904632568,0.8892000019550323,0.8865000009536743,0.11460000276565552,0.11349999904632568
41,0.001848459243774414,1.1352853775024414,6.678269386291504,0.81583571434021,0.1143999993801117,0.11349999904632568,0.8856000006198883,0.8865000009536743,0.11159999668598175,0.11349999904632568
42,0.0016427040100097656,1.136312484741211,6.742855548858643,0.78585284948349,0.11240000277757645,0.11349999904632568,0.8875999972224236,0.8865000009536743,0.11270000040531158,0.11349999904632568
43,0.001373291015625,1.0202386379241943,6.432921886444092,0.7914682626724243,0.11299999803304672,0.11349999904632568,0.8870000019669533,0.8865000009536743,0.11240000277757645,0.11349999904632568
44,0.0016427040100097656,1.0391228199005127,6.339957237243652,0.7224987745285034,0.11079999804496765,0.11349999904632568,0.8892000019550323,0.8865000009536743,0.11309999972581863,0.11349999904632568
45,0.0018742084503173828,1.0587258338928223,6.361206531524658,0.8703328967094421,0.11309999972581863,0.11349999904632568,0.8869000002741814,0.8865000009536743,0.1145000010728836,0.11349999904632568
46,0.0013837814331054688,1.040000557899475,6.327027320861816,0.7166144847869873,0.11289999634027481,0.11349999904632568,0.8871000036597252,0.8865000009536743,0.11089999973773956,0.11349999904632568
47,0.0016024112701416016,0.9487656354904175,5.812921047210693,0.7034514546394348,0.11230000108480453,0.11349999904632568,0.8876999989151955,0.8865000009536743,0.11389999836683273,0.11349999904632568
48,0.002618074417114258,0.8745203614234924,5.700450420379639,0.6478845477104187,0.1137000024318695,0.11349999904632568,0.8862999975681305,0.8865000009536743,0.11150000244379044,0.11349999904632568
49,0.002547025680541992,1.4433817863464355,7.955000877380371,0.7104482650756836,0.11389999836683273,0.11349999904632568,0.8861000016331673,0.8865000009536743,0.11259999871253967,0.11349999904632568
50,0.00173187255859375,0.9472872614860535,5.6249284744262695,0.6501253247261047,0.1128000020980835,0.11349999904632568,0.8871999979019165,0.8865000009536743,0.11630000174045563,0.11349999904632568
51,0.0008394718170166016,1.055138349533081,5.820348262786865,0.5883002877235413,0.11299999803304672,0.11349999904632568,0.8870000019669533,0.8865000009536743,0.11230000108480453,0.11349999904632568
52,0.0017282962799072266,1.1780073642730713,6.197072505950928,0.6770473718643188,0.11299999803304672,0.11349999904632568,0.8870000019669533,0.8865000009536743,0.11420000344514847,0.11349999904632568
53,0.0012004375457763672,0.8315520286560059,5.079549312591553,0.561753511428833,0.1136000007390976,0.11349999904632568,0.8863999992609024,0.8865000009536743,0.11140000075101852,0.11349999904632568
54,0.0023467540740966797,1.186957836151123,6.196841716766357,0.6540600061416626,0.11289999634027481,0.11349999904632568,0.8871000036597252,0.8865000009536743,0.1151999980211258,0.11349999904632568
55,0.0010573863983154297,0.7461785078048706,4.811185836791992,0.6370651721954346,0.1137000024318695,0.11349999904632568,0.8862999975681305,0.8865000009536743,0.11400000005960464,0.11349999904632568
56,0.0017566680908203125,0.9421861171722412,5.097104549407959,0.4764830470085144,0.11289999634027481,0.11349999904632568,0.8871000036597252,0.8865000009536743,0.11389999836683273,0.11349999904632568
57,0.0017507076263427734,0.7015390396118164,4.313138484954834,0.5032392740249634,0.11309999972581863,0.11349999904632568,0.8869000002741814,0.8865000009536743,0.1128000020980835,0.11349999904632568
58,0.0018033981323242188,0.6465989351272583,4.0614094734191895,0.5254850387573242,0.11460000276565552,0.11349999904632568,0.8853999972343445,0.8865000009536743,0.11089999973773956,0.11349999904632568
59,0.001543283462524414,1.0047887563705444,4.6224284172058105,0.4660950303077698,0.11490000039339066,0.11349999904632568,0.8850999996066093,0.8865000009536743,0.11330000311136246,0.11349999904632568
60,0.0011188983917236328,0.6346930861473083,2.3476226329803467,0.29604828357696533,0.11230000108480453,0.11349999904632568,0.8876999989151955,0.8865000009536743,0.11230000108480453,0.11349999904632568
61,0.002205371856689453,0.5890306234359741,2.2960023880004883,0.2541830539703369,0.11169999837875366,0.11349999904632568,0.8883000016212463,0.8865000009536743,0.11259999871253967,0.11349999904632568
62,0.0017116069793701172,0.8809181451797485,2.9951834678649902,0.19396957755088806,0.11159999668598175,0.11349999904632568,0.8884000033140182,0.8865000009536743,0.1111999973654747,0.11349999904632568
63,0.0008873939514160156,0.625302791595459,2.2948391437530518,0.20791709423065186,0.11320000141859055,0.11349999904632568,0.8867999985814095,0.8865000009536743,0.1137000024318695,0.11349999904632568
64,0.0026416778564453125,0.5603022575378418,2.124523878097534,0.16478866338729858,0.11249999701976776,0.11349999904632568,0.8875000029802322,0.8865000009536743,0.11389999836683273,0.11349999904632568
65,0.002003192901611328,0.5385792851448059,2.1001100540161133,0.1524089276790619,0.11240000277757645,0.11349999904632568,0.8875999972224236,0.8865000009536743,0.11309999972581863,0.11349999904632568
66,0.0016164779663085938,0.5249334573745728,2.0045483112335205,0.1393100470304489,0.1136000007390976,0.11349999904632568,0.8863999992609024,0.8865000009536743,0.11219999939203262,0.11349999904632568
67,0.0009620189666748047,0.5326644778251648,1.961761236190796,0.13595084846019745,0.11289999634027481,0.11349999904632568,0.8871000036597252,0.8865000009536743,0.1136000007390976,0.11349999904632568
68,0.0014560222625732422,0.5880314707756042,2.053736686706543,0.11269868910312653,0.11219999939203262,0.11349999904632568,0.8878000006079674,0.8865000009536743,0.11150000244379044,0.11349999904632568
69,0.0015480518341064453,0.6945393085479736,2.214299201965332,0.09718187898397446,0.11230000108480453,0.11349999904632568,0.8876999989151955,0.8865000009536743,0.1143999993801117,0.11349999904632568
70,0.0027048587799072266,0.7407930493354797,2.314263105392456,0.08954626321792603,0.11389999836683273,0.11349999904632568,0.8861000016331673,0.8865000009536743,0.1111999973654747,0.11349999904632568
71,0.0010993480682373047,0.5247197151184082,2.131031036376953,0.10196945071220398,0.1111999973654747,0.11349999904632568,0.8888000026345253,0.8865000009536743,0.11330000311136246,0.11349999904632568
72,0.0017125606536865234,0.4444073736667633,1.7112691402435303,0.09350045770406723,0.1128000020980835,0.11349999904632568,0.8871999979019165,0.8865000009536743,0.11259999871253967,0.11349999904632568
73,0.0021758079528808594,0.41665586829185486,1.738739252090454,0.07771437615156174,0.11240000277757645,0.11349999904632568,0.8875999972224236,0.8865000009536743,0.1136000007390976,0.11349999904632568
74,0.001699209213256836,0.40036773681640625,1.6736562252044678,0.07878139615058899,0.11330000311136246,0.11349999904632568,0.8866999968886375,0.8865000009536743,0.11309999972581863,0.11349999904632568
75,0.0015485286712646484,0.37839993834495544,1.6381255388259888,0.06259746849536896,0.11140000075101852,0.11349999904632568,0.8885999992489815,0.8865000009536743,0.1143999993801117,0.11349999904632568
76,0.002012491226196289,0.4416775107383728,1.8408620357513428,0.06617830693721771,0.11420000344514847,0.11349999904632568,0.8857999965548515,0.8865000009536743,0.11180000007152557,0.11349999904632568
77,0.0017197132110595703,0.537004828453064,1.9016391038894653,0.04739300161600113,0.11249999701976776,0.11349999904632568,0.8875000029802322,0.8865000009536743,0.1128000020980835,0.11349999904632568
78,0.0015113353729248047,0.6450421214103699,2.1092629432678223,0.042695075273513794,0.11270000040531158,0.11349999904632568,0.8872999995946884,0.8865000009536743,0.11410000175237656,0.11349999904632568
79,0.0015215873718261719,0.36720845103263855,1.5425416231155396,0.042601827532052994,0.1143999993801117,0.11349999904632568,0.8856000006198883,0.8865000009536743,0.11289999634027481,0.11349999904632568
