  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     70   3.14    15.03      16.01  0.9803     0.9843  0.0197     0.0157     0.5583         0.5815
     71   3.16    15.59      16.49  0.9823     0.9846  0.0177     0.0154     0.5631         0.5780
     72   3.14    16.42      17.52  0.9826     0.9835  0.0174     0.0165     0.5356         0.5440
     73   3.10    15.24      16.09  0.9772     0.9803  0.0228     0.0197     0.5393         0.5547
     74   3.16    15.43      16.49  0.9826     0.9854  0.0174     0.0146     0.5844         0.5950
     75   3.15    14.66      16.38  0.9838     0.9851  0.0162     0.0149     0.5728         0.5852
     76   3.14    15.17      16.13  0.9836     0.9852  0.0164     0.0148     0.4889         0.4988
     77   3.15    14.94      15.72  0.9837     0.9855  0.0163     0.0145     0.4324         0.4472
     78   3.15    14.78      16.17  0.9848     0.9859  0.0152     0.0141     0.4849         0.4952
     79   3.15    15.29      15.60  0.9835     0.9850  0.0165     0.0150     0.4520         0.4624
     80   3.15    13.78      15.34  0.9835     0.9847  0.0165     0.0153     0.5267         0.5419
     81   3.14    15.72      16.01  0.9828     0.9837  0.0172     0.0163     0.4495         0.4567
     82   3.15    14.96      15.93  0.9823     0.9840  0.0177     0.0160     0.5096         0.5156
     83   3.12    14.48      15.45  0.9795     0.9821  0.0205     0.0179     0.4827         0.4930
     84   3.11    14.39      15.24  0.9814     0.9825  0.0186     0.0175     0.5585         0.5697
     85   3.16    14.00      15.60  0.9843     0.9869  0.0157     0.0131     0.5813         0.5910
     86   3.17    13.75      15.06  0.9853     0.9864  0.0147     0.0136     0.5706         0.5801
     87   3.09    14.66      15.79  0.9804     0.9823  0.0196     0.0177     0.4328         0.4405
     88   3.15    13.26      14.83  0.9837     0.9862  0.0163     0.0138     0.4872         0.4980
     89   3.17    13.79      15.16  0.9838     0.9858  0.0162     0.0142     0.4324         0.4417
     90   3.17    13.36      14.91  0.9830     0.9866  0.0170     0.0134     0.4665         0.4755
     91   3.18    14.31      15.38  0.9862     0.9869  0.0138     0.0131     0.4369         0.4475
     92   3.13    14.80      15.15  0.9828     0.9832  0.0172     0.0168     0.4397         0.4469
     93   3.15    13.25      14.64  0.9825     0.9848  0.0175     0.0152     0.4947         0.5068
     94   3.16    13.15      15.31  0.9847     0.9856  0.0153     0.0144     0.5145         0.5226
     95   3.16    13.55      15.65  0.9850     0.9870  0.0150     0.0130     0.4690         0.4737
     96   3.16    13.79      14.99  0.9847     0.9863  0.0153     0.0137     0.4484         0.4553
     97   3.11    14.61      15.25  0.9809     0.9811  0.0191     0.0189     0.4357         0.4425
     98   3.14    13.98      14.46  0.9827     0.9848  0.0173     0.0152     0.4499         0.4591
     99   3.15    12.96      14.39  0.9838     0.9853  0.0162     0.0147     0.4590         0.4663
    100   3.16    13.90      14.80  0.9846     0.9854  0.0154     0.0146     0.4076         0.4135
    101   3.16    13.04      14.41  0.9838     0.9857  0.0162     0.0143     0.4184         0.4282
    102   3.16    12.94      14.68  0.9839     0.9867  0.0161     0.0133     0.4225         0.4298
    103   3.15    14.24      15.42  0.9831     0.9850  0.0169     0.0150     0.3733         0.3802
    104   3.15    13.41      14.62  0.9837     0.9852  0.0163     0.0148     0.4209         0.4275
    105   3.15    12.67      14.00  0.9847     0.9865  0.0153     0.0135     0.4359         0.4433
    106   3.17    12.58      14.42  0.9847     0.9863  0.0153     0.0137     0.4266         0.4358
    107   3.17    12.48      14.39  0.9851     0.9867  0.0149     0.0133     0.4466         0.4536
    108   3.16    12.96      14.44  0.9847     0.9870  0.0153     0.0130     0.4258         0.4345
    109   3.15    12.57      14.39  0.9833     0.9857  0.0167     0.0143     0.4072         0.4134
    110   3.16    13.49      15.35  0.9862     0.9871  0.0138     0.0129     0.3967         0.3994
    111   3.17    12.30      14.10  0.9851     0.9873  0.0149     0.0127     0.4294         0.4343
    112   3.17    13.80      14.95  0.9854     0.9873  0.0146     0.0127     0.4079         0.4143
    113   3.16    12.85      14.15  0.9833     0.9853  0.0167     0.0147     0.3965         0.4029
    114   3.16    11.98      14.23  0.9846     0.9861  0.0154     0.0139     0.4538         0.4612
    115   3.14    12.26      14.02  0.9820     0.9858  0.0180     0.0142     0.4489         0.4587
    116   3.16    12.40      14.31  0.9845     0.9870  0.0155     0.0130     0.4306         0.4347
    117   3.15    12.46      13.94  0.9845     0.9863  0.0155     0.0137     0.4257         0.4319
    118   3.15    11.89      13.81  0.9837     0.9855  0.0163     0.0145     0.4286         0.4353
    119   3.16    12.65      14.23  0.9845     0.9869  0.0155     0.0131     0.4262         0.4332
    120   3.18    11.64      13.78  0.9853     0.9874  0.0147     0.0126     0.4586         0.4667
    121   3.15    13.09      14.17  0.9846     0.9866  0.0154     0.0134     0.3853         0.3879
    122   3.17    12.09      14.17  0.9847     0.9868  0.0153     0.0132     0.4189         0.4257
    123   3.17    12.34      14.01  0.9848     0.9869  0.0152     0.0131     0.4141         0.4197
    124   3.17    12.64      14.02  0.9842     0.9868  0.0158     0.0132     0.4076         0.4139
    125   3.16    12.75      15.02  0.9848     0.9853  0.0152     0.0147     0.4142         0.4175
    126   3.17    11.98      13.72  0.9835     0.9862  0.0165     0.0138     0.4497         0.4576
    127   3.15    12.29      14.44  0.9828     0.9852  0.0172     0.0148     0.4543         0.4604
    128   3.15    12.31      14.10  0.9840     0.9857  0.0160     0.0143     0.4681         0.4740
    129   3.16    11.82      13.90  0.9838     0.9857  0.0162     0.0143     0.4376         0.4442
    130   3.16    11.68      13.95  0.9843     0.9853  0.0157     0.0147     0.4196         0.4241
    131   3.15    11.93      14.05  0.9851     0.9862  0.0149     0.0138     0.4458         0.4506
