t,IZY,IXZ_1,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,3.105746030807495,683.2069702148438,0.951200008392334,0.9509999752044678,0.048799991607666016,0.04900002479553223,0.026499999687075615,0.026399999856948853
2,3.173274278640747,684.1253662109375,0.9674000144004822,0.9674999713897705,0.03259998559951782,0.03250002861022949,0.017400000244379044,0.017400000244379044
3,3.1798877716064453,692.3225708007812,0.9688000082969666,0.9689000248908997,0.031199991703033447,0.031099975109100342,0.017799999564886093,0.017799999564886093
4,3.181077241897583,693.9264526367188,0.9718000292778015,0.9715999960899353,0.028199970722198486,0.028400003910064697,0.022199999541044235,0.022199999541044235
5,3.186220407485962,700.0030517578125,0.9724000096321106,0.9726999998092651,0.027599990367889404,0.027300000190734863,0.017100000753998756,0.017000000923871994
6,3.1992719173431396,729.83740234375,0.9750000238418579,0.9750000238418579,0.02499997615814209,0.02499997615814209,0.026900000870227814,0.026900000870227814
7,3.2048141956329346,706.24365234375,0.9758999943733215,0.9760000109672546,0.024100005626678467,0.02399998903274536,0.023600000888109207,0.023399999365210533
8,3.219576358795166,697.969970703125,0.979200005531311,0.9793999791145325,0.020799994468688965,0.02060002088546753,0.029600000008940697,0.029600000008940697
9,3.2032599449157715,712.0045166015625,0.9782999753952026,0.9782999753952026,0.021700024604797363,0.021700024604797363,0.03750000149011612,0.03750000149011612
10,3.226370334625244,711.0863647460938,0.9815999865531921,0.9815000295639038,0.01840001344680786,0.01849997043609619,0.05730000138282776,0.05739999935030937
11,3.216787099838257,734.0958251953125,0.98089998960495,0.98089998960495,0.01910001039505005,0.01910001039505005,0.07090000063180923,0.0706000030040741
12,3.2088470458984375,720.768310546875,0.9805999994277954,0.9805999994277954,0.01940000057220459,0.01940000057220459,0.0754999965429306,0.07569999992847443
13,3.2131378650665283,713.8887939453125,0.9796000123023987,0.9794999957084656,0.02039998769760132,0.020500004291534424,0.08550000190734863,0.08529999852180481
14,3.2092983722686768,724.5941162109375,0.9781000018119812,0.9782000184059143,0.0218999981880188,0.021799981594085693,0.06809999793767929,0.0681999996304512
