  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     77   3.19    15.85  0.9858     0.9870  0.0142     0.0130     0.3636         0.3698
     78   3.15    17.59  0.9824     0.9829  0.0176     0.0171     0.3400         0.3439
     79   3.19    16.46  0.9858     0.9859  0.0142     0.0141     0.2841         0.2913
     80   3.20    17.17  0.9868     0.9871  0.0132     0.0129     0.3164         0.3182
     81   3.20    17.00  0.9868     0.9872  0.0132     0.0128     0.3391         0.3449
     82   3.19    15.87  0.9868     0.9869  0.0132     0.0131     0.3651         0.3693
     83   3.20    15.91  0.9868     0.9873  0.0132     0.0127     0.3544         0.3594
     84   3.20    15.52  0.9870     0.9874  0.0130     0.0126     0.3942         0.3977
     85   3.19    16.72  0.9871     0.9876  0.0129     0.0124     0.4014         0.4030
     86   3.19    15.59  0.9863     0.9873  0.0137     0.0127     0.4372         0.4429
     87   3.19    15.05  0.9868     0.9870  0.0132     0.0130     0.4237         0.4262
     88   3.20    16.07  0.9870     0.9874  0.0130     0.0126     0.3702         0.3740
     89   3.19    17.18  0.9856     0.9859  0.0144     0.0141     0.2982         0.3053
     90   3.19    15.68  0.9863     0.9869  0.0137     0.0131     0.3251         0.3281
     91   3.20    17.12  0.9864     0.9865  0.0136     0.0135     0.3697         0.3731
     92   3.19    15.59  0.9862     0.9864  0.0138     0.0136     0.3537         0.3584
     93   3.19    15.36  0.9865     0.9865  0.0135     0.0135     0.3571         0.3635
     94   3.19    15.56  0.9872     0.9873  0.0128     0.0127     0.3580         0.3638
     95   3.19    14.98  0.9870     0.9876  0.0130     0.0124     0.3999         0.4013
     96   3.19    15.85  0.9862     0.9871  0.0138     0.0129     0.3777         0.3791
     97   3.20    17.04  0.9868     0.9879  0.0132     0.0121     0.3367         0.3395
     98   3.19    15.16  0.9860     0.9863  0.0140     0.0137     0.3827         0.3859
     99   3.20    15.23  0.9867     0.9870  0.0133     0.0130     0.3857         0.3886
    100   3.19    15.68  0.9857     0.9871  0.0143     0.0129     0.3758         0.3783
    101   3.16    15.91  0.9839     0.9846  0.0161     0.0154     0.3754         0.3808
    102   3.17    16.27  0.9844     0.9849  0.0156     0.0151     0.3986         0.4030
    103   3.17    14.78  0.9849     0.9861  0.0151     0.0139     0.3730         0.3773
    104   3.18    15.75  0.9856     0.9869  0.0144     0.0131     0.3852         0.3894
    105   3.18    15.79  0.9859     0.9865  0.0141     0.0135     0.3950         0.3960
    106   3.19    15.07  0.9863     0.9865  0.0137     0.0135     0.4040         0.4099
    107   3.18    15.05  0.9851     0.9862  0.0149     0.0138     0.4126         0.4188
    108   3.19    16.28  0.9872     0.9867  0.0128     0.0133     0.3771         0.3813
    109   3.18    15.32  0.9859     0.9869  0.0141     0.0131     0.3805         0.3836
