t,IZY,IXZ_1,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,3.0681703090667725,449.143798828125,0.9456999897956848,0.9455000162124634,0.054300010204315186,0.05449998378753662,0.020800000056624413,0.0210999995470047
2,3.1477935314178467,368.2138671875,0.9624999761581421,0.961899995803833,0.03750002384185791,0.03810000419616699,0.020400000736117363,0.02019999921321869
3,3.2037336826324463,302.02960205078125,0.973800003528595,0.9742000102996826,0.02619999647140503,0.025799989700317383,0.014700000174343586,0.014600000344216824
4,3.18198299407959,282.98101806640625,0.9704999923706055,0.9692999720573425,0.02950000762939453,0.03070002794265747,0.019300000742077827,0.019200000911951065
5,3.2156753540039062,250.47511291503906,0.9781000018119812,0.9782000184059143,0.0218999981880188,0.021799981594085693,0.017500000074505806,0.01769999973475933
6,3.20902419090271,241.0698699951172,0.9769999980926514,0.9769999980926514,0.023000001907348633,0.023000001907348633,0.02449999935925007,0.024800000712275505
7,3.2129414081573486,215.2947540283203,0.9797999858856201,0.9796000123023987,0.020200014114379883,0.02039998769760132,0.035599999129772186,0.03579999879002571
8,3.214524507522583,210.89205932617188,0.9783999919891357,0.9786999821662903,0.021600008010864258,0.021300017833709717,0.04740000143647194,0.04690000042319298
9,3.1823222637176514,201.13381958007812,0.9726999998092651,0.9726999998092651,0.027300000190734863,0.027300000190734863,0.027400000020861626,0.027400000020861626
10,3.2210402488708496,194.87008666992188,0.978600025177002,0.9789999723434448,0.021399974822998047,0.021000027656555176,0.039400000125169754,0.03999999910593033
11,3.210554599761963,176.3883514404297,0.9815000295639038,0.9818000197410583,0.01849997043609619,0.01819998025894165,0.06790000200271606,0.06949999928474426
12,3.2079577445983887,172.62640380859375,0.9799000024795532,0.9797000288963318,0.020099997520446777,0.020299971103668213,0.035599999129772186,0.03590000048279762
13,3.189345121383667,166.64085388183594,0.9772999882698059,0.9769999980926514,0.022700011730194092,0.023000001907348633,0.059300001710653305,0.05959999933838844
14,3.21878719329834,156.55575561523438,0.9839000105857849,0.9842000007629395,0.016099989414215088,0.015799999237060547,0.0989999994635582,0.0997999981045723
15,3.213618755340576,152.76202392578125,0.982200026512146,0.982200026512146,0.017799973487854004,0.017799973487854004,0.0820000022649765,0.0828000009059906
16,3.210552215576172,153.54107666015625,0.9796000123023987,0.9796000123023987,0.02039998769760132,0.02039998769760132,0.09309999644756317,0.09510000050067902
17,3.1975808143615723,156.81201171875,0.9789999723434448,0.979200005531311,0.021000027656555176,0.020799994468688965,0.07729999721050262,0.07769999653100967
18,3.210629940032959,151.19491577148438,0.9817000031471252,0.9817000031471252,0.018299996852874756,0.018299996852874756,0.09070000052452087,0.09189999848604202
19,3.2011239528656006,138.32940673828125,0.9797999858856201,0.9801999926567078,0.020200014114379883,0.019800007343292236,0.09269999712705612,0.09309999644756317
20,3.2189714908599854,133.65475463867188,0.9829999804496765,0.9836000204086304,0.017000019550323486,0.01639997959136963,0.08160000294446945,0.08290000259876251
21,3.2215681076049805,128.27284240722656,0.983299970626831,0.9836000204086304,0.016700029373168945,0.01639997959136963,0.07209999859333038,0.07259999960660934
22,3.17488169670105,138.85171508789062,0.9769999980926514,0.9771999716758728,0.023000001907348633,0.022800028324127197,0.10029999911785126,0.10260000079870224
23,3.227973461151123,126.08829498291016,0.9836000204086304,0.9843999743461609,0.01639997959136963,0.015600025653839111,0.07079999893903732,0.07159999758005142
24,3.1998374462127686,125.90730285644531,0.9807000160217285,0.9807000160217285,0.019299983978271484,0.019299983978271484,0.10750000178813934,0.11100000143051147
25,3.205639600753784,125.50602722167969,0.9825000166893005,0.982699990272522,0.017499983310699463,0.017300009727478027,0.09380000084638596,0.09589999914169312
26,3.2243316173553467,114.71161651611328,0.9843999743461609,0.9840999841690063,0.015600025653839111,0.015900015830993652,0.06710000336170197,0.06830000132322311
27,3.2079036235809326,114.90206146240234,0.982699990272522,0.9825999736785889,0.017300009727478027,0.017400026321411133,0.06669999659061432,0.06870000064373016
28,3.176926374435425,119.04280090332031,0.9793000221252441,0.9796000123023987,0.02069997787475586,0.02039998769760132,0.08349999785423279,0.08609999716281891
29,3.205061674118042,111.63333129882812,0.982699990272522,0.9825999736785889,0.017300009727478027,0.017400026321411133,0.08829999715089798,0.0908999964594841
30,3.2077293395996094,115.01327514648438,0.9811000227928162,0.9812999963760376,0.018899977207183838,0.018700003623962402,0.046799998730421066,0.04769999906420708
31,3.20617938041687,104.7254638671875,0.9833999872207642,0.9836000204086304,0.01660001277923584,0.01639997959136963,0.10189999639987946,0.10369999706745148
32,3.194749593734741,110.57656860351562,0.9789000153541565,0.9789999723434448,0.021099984645843506,0.021000027656555176,0.08510000258684158,0.08720000088214874
33,3.162904977798462,111.51371002197266,0.9761999845504761,0.9771000146865845,0.023800015449523926,0.022899985313415527,0.0934000015258789,0.09690000116825104
34,3.2174220085144043,94.99320983886719,0.9854999780654907,0.9851999878883362,0.014500021934509277,0.014800012111663818,0.08020000159740448,0.08179999887943268
35,3.215467929840088,104.27812194824219,0.9824000000953674,0.9822999835014343,0.01759999990463257,0.017700016498565674,0.05009999871253967,0.051600001752376556
36,3.2143213748931885,94.42845153808594,0.983299970626831,0.9830999970436096,0.016700029373168945,0.01690000295639038,0.07349999994039536,0.07599999755620956
37,3.2201321125030518,96.31716918945312,0.9850999712944031,0.9843999743461609,0.014900028705596924,0.015600025653839111,0.07569999992847443,0.07999999821186066
38,3.2296340465545654,92.68744659423828,0.9861000180244446,0.9860000014305115,0.01389998197555542,0.013999998569488525,0.053300000727176666,0.055399999022483826
39,3.2254440784454346,90.52183532714844,0.9850000143051147,0.9848999977111816,0.014999985694885254,0.01510000228881836,0.06369999796152115,0.06549999862909317
40,3.195586681365967,89.99444580078125,0.9814000129699707,0.9812999963760376,0.018599987030029297,0.018700003623962402,0.08900000154972076,0.09040000289678574
41,3.2102365493774414,90.21440124511719,0.9821000099182129,0.9818000197410583,0.01789999008178711,0.01819998025894165,0.06419999897480011,0.06599999964237213
42,3.215096950531006,103.76155090332031,0.9835000038146973,0.9836000204086304,0.016499996185302734,0.01639997959136963,0.05900000035762787,0.05999999865889549
43,3.222147226333618,83.46307373046875,0.9854000210762024,0.9854999780654907,0.014599978923797607,0.014500021934509277,0.08950000256299973,0.09229999780654907
44,3.1855132579803467,101.53715515136719,0.9779999852180481,0.9782000184059143,0.022000014781951904,0.021799981594085693,0.05169999971985817,0.052799999713897705
45,3.2162349224090576,80.80892944335938,0.9847999811172485,0.9846000075340271,0.015200018882751465,0.0153999924659729,0.07689999788999557,0.07810000330209732
46,3.2207837104797363,74.97207641601562,0.98580002784729,0.9858999848365784,0.014199972152709961,0.01410001516342163,0.08139999955892563,0.08380000293254852
47,3.226670742034912,66.77473449707031,0.9868999719619751,0.9866999983787537,0.013100028038024902,0.013300001621246338,0.08209999650716782,0.08320000022649765
48,3.223755121231079,60.92902755737305,0.9865000247955322,0.9868000149726868,0.013499975204467773,0.013199985027313232,0.08810000121593475,0.08950000256299973
49,3.220263957977295,57.62934875488281,0.9864000082015991,0.9861999750137329,0.013599991798400879,0.01380002498626709,0.0885000005364418,0.08940000087022781
50,3.2169113159179688,53.84645080566406,0.9861000180244446,0.9861999750137329,0.01389998197555542,0.01380002498626709,0.10029999911785126,0.10199999809265137
