t,IZY,IXZ_1,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,3.1053380966186523,648.4754638671875,0.9524000287055969,0.9520000219345093,0.047599971294403076,0.04799997806549072,0.019600000232458115,0.019500000402331352
2,3.1816627979278564,593.4509887695312,0.968999981880188,0.9692000150680542,0.03100001811981201,0.0307999849319458,0.017999999225139618,0.01810000091791153
3,3.202160358428955,566.5571899414062,0.9749000072479248,0.9751999974250793,0.025099992752075195,0.024800002574920654,0.012799999676644802,0.012799999676644802
4,3.1781997680664062,531.9066772460938,0.9697999954223633,0.9700999855995178,0.03020000457763672,0.029900014400482178,0.017500000074505806,0.017500000074505806
5,3.1873459815979004,506.91387939453125,0.9714999794960022,0.9715999960899353,0.028500020503997803,0.028400003910064697,0.017799999564886093,0.017999999225139618
6,3.223313093185425,489.398681640625,0.9811000227928162,0.9811000227928162,0.018899977207183838,0.018899977207183838,0.013799999840557575,0.013799999840557575
7,3.2247233390808105,478.1311340332031,0.9793999791145325,0.9793000221252441,0.02060002088546753,0.02069997787475586,0.026599999517202377,0.02669999934732914
8,3.2181637287139893,458.72454833984375,0.9789999723434448,0.9789000153541565,0.021000027656555176,0.021099984645843506,0.026100000366568565,0.026100000366568565
9,3.221968173980713,444.22088623046875,0.9800999760627747,0.9800999760627747,0.019900023937225342,0.019900023937225342,0.04089999943971634,0.04039999842643738
10,3.206756114959717,427.7521667480469,0.9794999957084656,0.9794999957084656,0.020500004291534424,0.020500004291534424,0.09160000085830688,0.09179999679327011
11,3.216564178466797,411.724609375,0.980400025844574,0.9801999926567078,0.019599974155426025,0.019800007343292236,0.07660000026226044,0.07670000195503235
12,3.1896071434020996,400.56085205078125,0.9768999814987183,0.9769999980926514,0.02310001850128174,0.023000001907348633,0.07069999724626541,0.07020000368356705
13,3.192126512527466,384.14544677734375,0.9779999852180481,0.9781000018119812,0.022000014781951904,0.0218999981880188,0.12309999763965607,0.12269999831914902
14,3.2121834754943848,369.3673095703125,0.9824000000953674,0.9825000166893005,0.01759999990463257,0.017499983310699463,0.1251000016927719,0.12409999966621399
15,3.203461170196533,379.2755432128906,0.9794999957084656,0.9797000288963318,0.020500004291534424,0.020299971103668213,0.1598999947309494,0.16009999811649323
16,3.1931166648864746,362.14739990234375,0.9765999913215637,0.9764999747276306,0.02340000867843628,0.023500025272369385,0.13019999861717224,0.13050000369548798
17,3.2053513526916504,348.3380126953125,0.9810000061988831,0.9811000227928162,0.018999993801116943,0.018899977207183838,0.13449999690055847,0.13420000672340393
18,3.182783603668213,338.67333984375,0.9797000288963318,0.9796000123023987,0.020299971103668213,0.02039998769760132,0.18469999730587006,0.18549999594688416
19,3.219270944595337,328.0964660644531,0.9832000136375427,0.9832000136375427,0.016799986362457275,0.016799986362457275,0.17980000376701355,0.17990000545978546
20,3.203946590423584,320.9585266113281,0.9801999926567078,0.9799000024795532,0.019800007343292236,0.020099997520446777,0.15940000116825104,0.15929999947547913
21,3.20733642578125,309.263916015625,0.9815999865531921,0.9818000197410583,0.01840001344680786,0.01819998025894165,0.1492999941110611,0.1500999927520752
22,3.2251193523406982,308.21636962890625,0.984499990940094,0.984499990940094,0.015500009059906006,0.015500009059906006,0.2232999950647354,0.22339999675750732
23,3.2067582607269287,295.90252685546875,0.9824000000953674,0.9825999736785889,0.01759999990463257,0.017400026321411133,0.19099999964237213,0.19130000472068787
24,3.2185592651367188,293.69610595703125,0.9836999773979187,0.9836999773979187,0.0163000226020813,0.0163000226020813,0.20149999856948853,0.20200000703334808
25,3.1949784755706787,285.28912353515625,0.98089998960495,0.9811000227928162,0.01910001039505005,0.018899977207183838,0.2282000035047531,0.2282000035047531
26,3.1832797527313232,280.0648498535156,0.9794999957084656,0.9793999791145325,0.020500004291534424,0.02060002088546753,0.21060000360012054,0.20980000495910645
27,3.214667797088623,274.6838684082031,0.9836000204086304,0.9836999773979187,0.01639997959136963,0.0163000226020813,0.18569999933242798,0.1858000010251999
28,3.2146332263946533,267.73895263671875,0.9843999743461609,0.984499990940094,0.015600025653839111,0.015500009059906006,0.2515999972820282,0.2515999972820282
29,3.2163431644439697,263.1586608886719,0.9832000136375427,0.9828000068664551,0.016799986362457275,0.017199993133544922,0.2484000027179718,0.2493000030517578
