  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     64   3.20    97.64      94.00      70.33  0.9845     0.9843  0.0155     0.0157     0.1728         0.2014
     65   3.19   132.29     114.50      78.56  0.9819     0.9820  0.0181     0.0180     0.1465         0.1617
     66   3.20   100.07      92.29      73.87  0.9840     0.9844  0.0160     0.0156     0.1636         0.1991
     67   3.21   103.13      93.18      71.81  0.9848     0.9853  0.0152     0.0147     0.1640         0.1963
     68   3.21    97.84      91.24      71.01  0.9845     0.9846  0.0155     0.0154     0.1698         0.2020
     69   3.19   107.39     104.91      78.29  0.9820     0.9828  0.0180     0.0172     0.1578         0.1772
     70   3.18   118.18     100.50      67.72  0.9836     0.9837  0.0164     0.0163     0.1567         0.1780
     71   3.21    98.12      90.67      70.46  0.9838     0.9842  0.0162     0.0158     0.1778         0.2047
     72   3.18   108.13      91.18      69.46  0.9822     0.9820  0.0178     0.0180     0.1783         0.1998
     73   3.21    99.08      89.09      71.00  0.9843     0.9850  0.0157     0.0150     0.1839         0.2173
     74   3.21   109.24      87.71      71.46  0.9855     0.9852  0.0145     0.0148     0.1708         0.2010
     75   3.21    90.78      86.94      69.31  0.9850     0.9850  0.0150     0.0150     0.1742         0.2026
     76   3.19   103.81      90.94      67.91  0.9841     0.9838  0.0159     0.0162     0.1793         0.2106
     77   3.19   103.25      90.20      69.18  0.9822     0.9827  0.0178     0.0173     0.1696         0.2012
     78   3.20    95.19      90.49      66.74  0.9841     0.9841  0.0159     0.0159     0.1754         0.2023
     79   3.20    88.79      84.14      68.36  0.9845     0.9844  0.0155     0.0156     0.1782         0.2090
     80   3.20    89.67      85.35      68.23  0.9848     0.9846  0.0152     0.0154     0.1731         0.2004
     81   3.21    93.02      86.49      67.04  0.9859     0.9865  0.0141     0.0135     0.1734         0.1991
     82   3.21    97.70      88.49      65.08  0.9856     0.9858  0.0144     0.0142     0.1700         0.1975
     83   3.20    84.66      82.73      67.95  0.9851     0.9853  0.0149     0.0147     0.1829         0.2122
     84   3.19    87.41      84.73      66.39  0.9840     0.9837  0.0160     0.0163     0.1817         0.2150
     85   3.21    96.51      87.23      68.57  0.9850     0.9850  0.0150     0.0150     0.1611         0.1850
     86   3.21    98.81      94.42      62.56  0.9857     0.9858  0.0143     0.0142     0.1520         0.1727
