t,IZY,IXZ_1,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,3.108701229095459,669.3031005859375,0.954200029373169,0.9541000127792358,0.045799970626831055,0.04589998722076416,0.0210999995470047,0.0210999995470047
2,3.182171106338501,668.315673828125,0.9704999923706055,0.9703999757766724,0.02950000762939453,0.029600024223327637,0.01489999983459711,0.01489999983459711
3,3.1754369735717773,665.7813720703125,0.9681000113487244,0.9679999947547913,0.031899988651275635,0.03200000524520874,0.018200000748038292,0.01810000091791153
4,3.207886219024658,650.8309326171875,0.9757999777793884,0.9758999943733215,0.024200022220611572,0.024100005626678467,0.01360000018030405,0.01360000018030405
5,3.2167434692382812,670.389404296875,0.9789000153541565,0.9789000153541565,0.021099984645843506,0.021099984645843506,0.014000000432133675,0.014000000432133675
6,3.178297281265259,665.5966186523438,0.9713000059127808,0.9711999893188477,0.02869999408721924,0.028800010681152344,0.03539999946951866,0.03539999946951866
7,3.2170772552490234,645.7415771484375,0.9775000214576721,0.977400004863739,0.02249997854232788,0.022599995136260986,0.03009999915957451,0.029899999499320984
8,3.2066383361816406,651.7140502929688,0.979200005531311,0.9789000153541565,0.020799994468688965,0.021099984645843506,0.03460000082850456,0.03449999913573265
9,3.232325792312622,639.93115234375,0.9818000197410583,0.9819999933242798,0.01819998025894165,0.018000006675720215,0.050200000405311584,0.049800001084804535
10,3.171772003173828,637.2944946289062,0.9732999801635742,0.9732000231742859,0.02670001983642578,0.02679997682571411,0.09099999815225601,0.09080000221729279
11,3.2175090312957764,634.6051635742188,0.9818999767303467,0.9818999767303467,0.01810002326965332,0.01810002326965332,0.08209999650716782,0.08150000125169754
12,3.216318368911743,615.8890380859375,0.9804999828338623,0.9804999828338623,0.019500017166137695,0.019500017166137695,0.06880000233650208,0.06920000165700912
13,3.211202621459961,625.9793701171875,0.9801999926567078,0.9801999926567078,0.019800007343292236,0.019800007343292236,0.09290000051259995,0.09290000051259995
14,3.1900100708007812,612.759521484375,0.9783999919891357,0.9782000184059143,0.021600008010864258,0.021799981594085693,0.12309999763965607,0.12319999933242798
15,3.215214490890503,605.3062133789062,0.9833999872207642,0.983299970626831,0.01660001277923584,0.016700029373168945,0.14010000228881836,0.1404000073671341
16,3.2207717895507812,606.9379272460938,0.982699990272522,0.9825999736785889,0.017300009727478027,0.017400026321411133,0.12690000236034393,0.12710000574588776
17,3.2276220321655273,601.1231689453125,0.9848999977111816,0.9850999712944031,0.01510000228881836,0.014900028705596924,0.15219999849796295,0.15209999680519104
18,3.1349902153015137,593.4261474609375,0.9732999801635742,0.9733999967575073,0.02670001983642578,0.026600003242492676,0.15160000324249268,0.15199999511241913
19,3.2224984169006348,577.0047607421875,0.9848999977111816,0.9847999811172485,0.01510000228881836,0.015200018882751465,0.19280000030994415,0.19259999692440033
20,3.1754024028778076,571.635498046875,0.9772999882698059,0.977400004863739,0.022700011730194092,0.022599995136260986,0.16689999401569366,0.16689999401569366
21,3.195490598678589,561.3742065429688,0.9789999723434448,0.9793000221252441,0.021000027656555176,0.02069997787475586,0.13899999856948853,0.13920000195503235
22,3.2153024673461914,556.7861328125,0.9836999773979187,0.9839000105857849,0.0163000226020813,0.016099989414215088,0.19599999487400055,0.1956000030040741
23,3.2059555053710938,556.2879028320312,0.9814000129699707,0.9817000031471252,0.018599987030029297,0.018299996852874756,0.21780000627040863,0.218299999833107
24,3.226879835128784,538.600341796875,0.9853000044822693,0.9850999712944031,0.014699995517730713,0.014900028705596924,0.2071000039577484,0.20679999887943268
25,3.192232370376587,538.0724487304688,0.9810000061988831,0.9811000227928162,0.018999993801116943,0.018899977207183838,0.21969999372959137,0.21969999372959137
26,3.2135167121887207,531.0631103515625,0.984000027179718,0.984000027179718,0.015999972820281982,0.015999972820281982,0.17870000004768372,0.18029999732971191
