  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     70   3.17    26.12      31.77  0.9837     0.9837  0.0163     0.0163     0.5046         0.5163
     71   3.15    18.08      26.33  0.9820     0.9822  0.0180     0.0178     0.5830         0.6188
     72   3.17    19.21      26.92  0.9845     0.9857  0.0155     0.0143     0.6153         0.6459
     73   3.17    16.83      25.31  0.9841     0.9855  0.0159     0.0145     0.6292         0.6741
     74   3.16    19.62      27.27  0.9820     0.9824  0.0180     0.0176     0.4854         0.5100
     75   3.15    17.37      25.23  0.9836     0.9840  0.0164     0.0160     0.5922         0.6340
     76   3.16    26.71      34.07  0.9843     0.9841  0.0157     0.0159     0.5690         0.5757
     77   3.18    17.41      25.43  0.9836     0.9842  0.0164     0.0158     0.5547         0.5853
     78   3.17    18.99      26.95  0.9841     0.9844  0.0159     0.0156     0.5593         0.5823
     79   3.18    16.46      24.16  0.9851     0.9865  0.0149     0.0135     0.5633         0.6017
     80   3.18    17.97      25.63  0.9853     0.9859  0.0147     0.0141     0.5578         0.5803
     81   3.18    17.23      25.11  0.9855     0.9858  0.0145     0.0142     0.5485         0.5743
     82   3.19    18.38      25.66  0.9860     0.9872  0.0140     0.0128     0.5383         0.5600
     83   3.18    16.30      24.51  0.9853     0.9860  0.0147     0.0140     0.5463         0.5775
     84   3.18    17.33      25.30  0.9855     0.9855  0.0145     0.0145     0.5332         0.5559
     85   3.17    17.04      24.38  0.9847     0.9849  0.0153     0.0151     0.5521         0.5821
     86   3.18    18.27      25.79  0.9859     0.9864  0.0141     0.0136     0.5332         0.5527
     87   3.16    17.05      24.77  0.9840     0.9848  0.0160     0.0152     0.5194         0.5435
     88   3.17    18.46      25.32  0.9847     0.9860  0.0153     0.0140     0.5244         0.5396
     89   3.18    17.13      25.10  0.9852     0.9861  0.0148     0.0139     0.5338         0.5538
     90   3.15    16.47      23.89  0.9843     0.9845  0.0157     0.0155     0.5541         0.5827
     91   3.16    16.48      23.78  0.9846     0.9849  0.0154     0.0151     0.5415         0.5606
     92   3.17    15.73      23.64  0.9863     0.9870  0.0137     0.0130     0.5343         0.5599
     93   3.15    19.25      26.60  0.9827     0.9826  0.0173     0.0174     0.5100         0.5216
     94   3.16    17.55      25.01  0.9836     0.9847  0.0164     0.0153     0.5447         0.5587
     95   3.17    15.42      23.34  0.9855     0.9860  0.0145     0.0140     0.5453         0.5678
     96   3.17    19.95      27.27  0.9858     0.9859  0.0142     0.0141     0.4858         0.4945
     97   3.17    15.63      23.58  0.9860     0.9863  0.0140     0.0137     0.5197         0.5389
     98   3.17    15.81      23.79  0.9862     0.9872  0.0138     0.0128     0.4830         0.5002
     99   3.16    15.55      23.15  0.9834     0.9849  0.0166     0.0151     0.5573         0.5781
    100   3.16    20.10      26.96  0.9857     0.9863  0.0143     0.0137     0.4645         0.4743
    101   3.17    15.74      23.14  0.9855     0.9859  0.0145     0.0141     0.5190         0.5382
    102   3.17    15.52      23.17  0.9863     0.9865  0.0137     0.0135     0.4863         0.5041
    103   3.17    15.52      23.31  0.9853     0.9865  0.0147     0.0135     0.4892         0.5056
    104   3.18    15.45      22.57  0.9858     0.9865  0.0142     0.0135     0.5224         0.5408
    105   3.17    14.92      22.75  0.9857     0.9861  0.0143     0.0139     0.5266         0.5446
    106   3.18    14.67      22.65  0.9854     0.9859  0.0146     0.0141     0.5262         0.5464
    107   3.18    15.30      22.66  0.9855     0.9860  0.0145     0.0140     0.5283         0.5429
    108   3.17    14.79      22.55  0.9858     0.9861  0.0142     0.0139     0.5700         0.5895
    109   3.18    15.89      22.98  0.9856     0.9863  0.0144     0.0137     0.5519         0.5686
    110   3.16    15.41      22.62  0.9858     0.9860  0.0142     0.0140     0.5264         0.5407
    111   3.16    14.90      22.08  0.9849     0.9857  0.0151     0.0143     0.5380         0.5530
    112   3.17    14.98      22.11  0.9855     0.9852  0.0145     0.0148     0.5079         0.5237
    113   3.16    14.72      22.05  0.9840     0.9850  0.0160     0.0150     0.5218         0.5384
    114   3.17    14.24      22.06  0.9853     0.9856  0.0147     0.0144     0.5074         0.5228
    115   3.16    14.77      21.75  0.9835     0.9845  0.0165     0.0155     0.5449         0.5676
    116   3.17    15.92      22.49  0.9856     0.9863  0.0144     0.0137     0.4788         0.4893
    117   3.17    14.24      22.24  0.9865     0.9867  0.0135     0.0133     0.5294         0.5461
    118   3.15    14.14      21.76  0.9839     0.9849  0.0161     0.0151     0.5506         0.5667
    119   3.14    15.19      22.74  0.9837     0.9839  0.0163     0.0161     0.4996         0.5112
    120   3.17    15.44      22.18  0.9852     0.9859  0.0148     0.0141     0.4773         0.4913
    121   3.16    14.67      22.08  0.9852     0.9858  0.0148     0.0142     0.4799         0.4921
    122   3.17    14.94      21.87  0.9848     0.9849  0.0152     0.0151     0.4675         0.4831
    123   3.15    14.29      21.76  0.9837     0.9849  0.0163     0.0151     0.5064         0.5229
    124   3.16    15.71      23.21  0.9846     0.9850  0.0154     0.0150     0.4588         0.4676
    125   3.15    14.77      21.87  0.9854     0.9853  0.0146     0.0147     0.4698         0.4812
    126   3.16    14.21      21.20  0.9850     0.9856  0.0150     0.0144     0.4958         0.5111
    127   3.16    14.32      21.70  0.9840     0.9845  0.0160     0.0155     0.4861         0.4976
    128   3.17    13.72      21.39  0.9842     0.9851  0.0158     0.0149     0.4995         0.5147
    129   3.17    14.03      21.57  0.9854     0.9867  0.0146     0.0133     0.4896         0.5017
    130   3.16    14.83      22.24  0.9853     0.9856  0.0147     0.0144     0.5014         0.5114
    131   3.17    13.76      21.47  0.9854     0.9856  0.0146     0.0144     0.4947         0.5120
    132   3.18    14.12      21.39  0.9854     0.9864  0.0146     0.0136     0.4628         0.4770
    133   3.18    14.04      21.23  0.9854     0.9862  0.0146     0.0138     0.4823         0.4981
    134   3.18    13.70      20.85  0.9863     0.9868  0.0137     0.0132     0.4609         0.4729
    135   3.17    14.84      22.15  0.9865     0.9864  0.0135     0.0136     0.4404         0.4480
    136   3.16    14.04      21.04  0.9846     0.9856  0.0154     0.0144     0.4454         0.4568
    137   3.17    14.55      21.48  0.9861     0.9856  0.0139     0.0144     0.4390         0.4510
    138   3.15    13.58      21.07  0.9846     0.9853  0.0154     0.0147     0.4722         0.4830
    139   3.18    14.11      21.53  0.9860     0.9869  0.0140     0.0131     0.4295         0.4379
    140   3.17    13.93      21.28  0.9850     0.9856  0.0150     0.0144     0.4115         0.4223
    141   3.18    13.78      21.33  0.9858     0.9863  0.0142     0.0137     0.4289         0.4371
    142   3.19    14.09      21.27  0.9865     0.9861  0.0135     0.0139     0.4397         0.4493
    143   3.18    14.50      22.00  0.9870     0.9868  0.0130     0.0132     0.4329         0.4427
    144   3.18    13.79      20.98  0.9859     0.9875  0.0141     0.0125     0.4385         0.4496
    145   3.17    14.28      21.63  0.9860     0.9869  0.0140     0.0131     0.4252         0.4317
    146   3.19    14.67      22.13  0.9861     0.9868  0.0139     0.0132     0.4422         0.4473
    147   3.17    13.52      20.54  0.9854     0.9857  0.0146     0.0143     0.4554         0.4690
    148   3.18    13.36      20.65  0.9857     0.9868  0.0143     0.0132     0.4563         0.4652
    149   3.18    13.82      21.13  0.9859     0.9868  0.0141     0.0132     0.4265         0.4356
    150   3.17    13.14      20.37  0.9852     0.9855  0.0148     0.0145     0.4857         0.5017
    151   3.17    13.35      20.88  0.9853     0.9864  0.0147     0.0136     0.4478         0.4567
    152   3.18    15.40      22.87  0.9852     0.9854  0.0148     0.0146     0.4457         0.4514
    153   3.17    13.95      20.72  0.9851     0.9865  0.0149     0.0135     0.4504         0.4616
    154   3.18    13.48      20.63  0.9863     0.9872  0.0137     0.0128     0.4800         0.4909
    155   3.17    12.89      20.07  0.9853     0.9854  0.0147     0.0146     0.4862         0.4978
    156   3.18    13.56      20.97  0.9869     0.9866  0.0131     0.0134     0.4470         0.4539
    157   3.17    12.99      20.34  0.9847     0.9854  0.0153     0.0146     0.4791         0.4948
    158   3.17    13.21      20.61  0.9846     0.9851  0.0154     0.0149     0.4636         0.4729
    159   3.16    13.32      20.51  0.9854     0.9858  0.0146     0.0142     0.4506         0.4615
    160   3.17    13.99      21.17  0.9852     0.9863  0.0148     0.0137     0.4227         0.4301
    161   3.17    13.45      20.71  0.9860     0.9856  0.0140     0.0144     0.4360         0.4466
    162   3.17    14.15      21.60  0.9857     0.9868  0.0143     0.0132     0.4077         0.4107
    163   3.17    13.16      20.25  0.9843     0.9854  0.0157     0.0146     0.4459         0.4577
    164   3.17    12.83      20.06  0.9856     0.9860  0.0144     0.0140     0.4661         0.4750
    165   3.17    13.78      21.06  0.9846     0.9858  0.0154     0.0142     0.4476         0.4528
    166   3.16    13.43      20.83  0.9855     0.9859  0.0145     0.0141     0.4297         0.4376
    167   3.15    13.21      20.66  0.9852     0.9858  0.0148     0.0142     0.4661         0.4772
    168   3.16    13.27      20.37  0.9850     0.9859  0.0150     0.0141     0.4727         0.4843
    169   3.16    12.81      20.06  0.9849     0.9865  0.0151     0.0135     0.4805         0.4946
    170   3.16    13.88      21.06  0.9852     0.9857  0.0148     0.0143     0.4547         0.4617
    171   3.15    13.27      20.08  0.9842     0.9856  0.0158     0.0144     0.4524         0.4600
    172   3.17    12.98      20.29  0.9855     0.9864  0.0145     0.0136     0.4539         0.4663
    173   3.15    13.16      20.35  0.9842     0.9852  0.0158     0.0148     0.4271         0.4364
