  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     69   3.21   232.76     226.72  0.9872     0.9872  0.0128     0.0128     0.4121         0.4475
     70   3.22   220.47     221.31  0.9878     0.9877  0.0122     0.0123     0.4097         0.4501
     71   3.22   211.41     216.12  0.9875     0.9874  0.0125     0.0126     0.4057         0.4459
     72   3.22   207.44     205.83  0.9880     0.9881  0.0120     0.0119     0.3622         0.3965
     73   3.22   187.90     200.64  0.9878     0.9879  0.0122     0.0121     0.3562         0.4103
     74   3.22   179.82     192.35  0.9872     0.9872  0.0128     0.0128     0.3258         0.3735
     75   3.22   250.66     196.61  0.9852     0.9852  0.0148     0.0148     0.2023         0.2189
     76   3.20   229.70     211.97  0.9848     0.9850  0.0152     0.0150     0.3454         0.3907
     77   3.21   221.99     202.49  0.9864     0.9866  0.0136     0.0134     0.3454         0.3877
     78   3.21   213.17     201.04  0.9872     0.9870  0.0128     0.0130     0.3769         0.4255
     79   3.22   227.52     194.67  0.9864     0.9863  0.0136     0.0137     0.3001         0.3332
     80   3.21   240.05     195.53  0.9856     0.9859  0.0144     0.0141     0.2724         0.2958
     81   3.21   225.24     201.11  0.9862     0.9864  0.0138     0.0136     0.3146         0.3478
     82   3.22   206.49     196.48  0.9875     0.9875  0.0125     0.0125     0.3637         0.4145
     83   3.22   197.25     195.42  0.9875     0.9872  0.0125     0.0128     0.3604         0.4180
     84   3.22   190.10     191.48  0.9876     0.9875  0.0124     0.0125     0.3579         0.4068
     85   3.22   178.41     186.81  0.9874     0.9876  0.0126     0.0124     0.3388         0.3998
     86   3.21   222.70     198.59  0.9855     0.9853  0.0145     0.0147     0.3169         0.3594
     87   3.20   224.70     194.16  0.9856     0.9856  0.0144     0.0144     0.2988         0.3397
     88   3.20   203.13     198.28  0.9866     0.9865  0.0134     0.0135     0.3743         0.4355
     89   3.22   227.38     189.87  0.9869     0.9870  0.0131     0.0130     0.2909         0.3181
     90   3.22   209.23     190.72  0.9872     0.9872  0.0128     0.0128     0.3455         0.3899
     91   3.21   195.01     191.46  0.9869     0.9871  0.0131     0.0129     0.3643         0.4193
     92   3.22   190.73     186.13  0.9872     0.9873  0.0128     0.0127     0.3482         0.3945
     93   3.22   176.90     183.87  0.9877     0.9876  0.0123     0.0124     0.3471         0.4040
     94   3.22   168.49     179.49  0.9873     0.9872  0.0127     0.0128     0.3270         0.3846
     95   3.22   156.76     173.05  0.9876     0.9877  0.0124     0.0123     0.3073         0.3672
     96   3.21   191.11     175.77  0.9866     0.9866  0.0134     0.0134     0.2372         0.2779
     97   3.22   177.01     178.72  0.9871     0.9871  0.0129     0.0129     0.3221         0.3833
     98   3.21   179.57     174.80  0.9875     0.9874  0.0125     0.0126     0.3038         0.3611
     99   3.21   169.21     173.16  0.9870     0.9869  0.0130     0.0131     0.3142         0.3785
    100   3.21   160.96     169.79  0.9874     0.9872  0.0126     0.0128     0.3053         0.3691
    101   3.21   152.36     165.33  0.9871     0.9871  0.0129     0.0129     0.2841         0.3511
    102   3.20   176.46     169.23  0.9850     0.9852  0.0150     0.0148     0.2216         0.2641
    103   3.21   187.59     164.92  0.9854     0.9852  0.0146     0.0148     0.2074         0.2368
    104   3.22   175.64     167.40  0.9875     0.9875  0.0125     0.0125     0.2792         0.3299
    105   3.21   169.90     162.13  0.9869     0.9870  0.0131     0.0130     0.2669         0.3129
    106   3.21   164.46     162.03  0.9873     0.9870  0.0127     0.0130     0.2825         0.3399
    107   3.21   168.75     160.75  0.9887     0.9884  0.0113     0.0116     0.2939         0.3450
    108   3.21   158.32     160.64  0.9880     0.9882  0.0120     0.0118     0.3087         0.3653
    109   3.21   148.86     157.18  0.9877     0.9879  0.0123     0.0121     0.2787         0.3420
    110   3.22   141.70     154.07  0.9884     0.9883  0.0116     0.0117     0.2713         0.3303
    111   3.21   149.30     153.90  0.9871     0.9872  0.0129     0.0128     0.2618         0.3219
    112   3.21   181.87     155.13  0.9877     0.9877  0.0123     0.0123     0.1924         0.2262
    113   3.21   164.60     155.16  0.9873     0.9874  0.0127     0.0126     0.2566         0.3153
    114   3.21   155.49     153.82  0.9880     0.9878  0.0120     0.0122     0.2718         0.3359
    115   3.21   147.65     151.98  0.9876     0.9874  0.0124     0.0126     0.2736         0.3358
    116   3.21   140.74     151.18  0.9879     0.9881  0.0121     0.0119     0.2749         0.3402
    117   3.21   136.89     147.00  0.9880     0.9880  0.0120     0.0120     0.2549         0.3106
    118   3.21   137.68     146.99  0.9881     0.9879  0.0119     0.0121     0.2515         0.3086
    119   3.18   173.15     155.04  0.9837     0.9837  0.0163     0.0163     0.2040         0.2479
    120   3.21   151.33     148.47  0.9874     0.9874  0.0126     0.0126     0.2562         0.3149
    121   3.21   146.98     148.54  0.9871     0.9870  0.0129     0.0130     0.2751         0.3418
    122   3.21   142.32     147.08  0.9876     0.9875  0.0124     0.0125     0.2656         0.3323
    123   3.21   133.29     144.01  0.9879     0.9879  0.0121     0.0121     0.2667         0.3314
    124   3.21   128.79     140.97  0.9879     0.9880  0.0121     0.0120     0.2450         0.3046
    125   3.22   152.24     144.44  0.9878     0.9875  0.0122     0.0125     0.1759         0.2106
    126   3.21   146.55     142.19  0.9871     0.9871  0.0129     0.0129     0.2138         0.2622
    127   3.21   136.86     139.83  0.9870     0.9872  0.0130     0.0128     0.2191         0.2694
    128   3.21   129.12     137.35  0.9875     0.9874  0.0125     0.0126     0.2298         0.2857
    129   3.21   126.78     136.88  0.9867     0.9867  0.0133     0.0133     0.2391         0.2964
    130   3.22   175.71     142.24  0.9865     0.9867  0.0135     0.0133     0.1265         0.1488
    131   3.21   131.36     136.48  0.9869     0.9867  0.0131     0.0133     0.2279         0.2897
    132   3.21   131.85     134.52  0.9868     0.9869  0.0132     0.0131     0.2347         0.2920
    133   3.21   124.71     133.09  0.9876     0.9873  0.0124     0.0127     0.2374         0.3027
    134   3.20   146.00     135.26  0.9866     0.9867  0.0134     0.0133     0.1992         0.2433
    135   3.21   130.53     133.33  0.9872     0.9873  0.0128     0.0127     0.2448         0.3127
    136   3.20   124.94     132.39  0.9868     0.9870  0.0132     0.0130     0.2419         0.3120
    137   3.21   128.15     131.52  0.9873     0.9872  0.0127     0.0128     0.2397         0.3007
    138   3.21   120.05     131.11  0.9874     0.9869  0.0126     0.0131     0.2476         0.3140
    139   3.20   117.73     130.05  0.9870     0.9870  0.0130     0.0130     0.2415         0.3079
    140   3.20   112.58     129.60  0.9869     0.9868  0.0131     0.0132     0.2318         0.2963
    141   3.21   123.30     128.25  0.9878     0.9876  0.0122     0.0124     0.2084         0.2553
    142   3.20   125.98     128.62  0.9867     0.9868  0.0133     0.0132     0.2012         0.2527
    143   3.20   110.53     127.52  0.9868     0.9870  0.0132     0.0130     0.2370         0.3037
    144   3.21   109.67     126.73  0.9871     0.9871  0.0129     0.0129     0.2449         0.3146
    145   3.20   107.63     125.07  0.9876     0.9872  0.0124     0.0128     0.2434         0.3104
    146   3.21   100.78     122.42  0.9878     0.9875  0.0122     0.0125     0.2478         0.3146
    147   3.20   112.79     124.54  0.9868     0.9868  0.0132     0.0132     0.2273         0.2921
    148   3.21   116.25     121.37  0.9863     0.9864  0.0137     0.0136     0.2187         0.2722
    149   3.21   110.88     121.06  0.9863     0.9863  0.0137     0.0137     0.2282         0.2862
    150   3.21   100.62     120.08  0.9871     0.9868  0.0129     0.0132     0.2413         0.3085
    151   3.20    96.60     118.45  0.9872     0.9880  0.0128     0.0120     0.2310         0.2994
    152   3.21    95.76     117.66  0.9871     0.9875  0.0129     0.0125     0.2289         0.2903
    153   3.20    97.47     116.14  0.9868     0.9864  0.0132     0.0136     0.2349         0.2898
    154   3.20    99.53     113.67  0.9865     0.9867  0.0135     0.0133     0.2187         0.2741
    155   3.21    92.17     112.82  0.9875     0.9872  0.0125     0.0128     0.2377         0.2992
    156   3.20    93.75     112.49  0.9871     0.9872  0.0129     0.0128     0.2392         0.3028
    157   3.21    93.15     110.44  0.9882     0.9887  0.0118     0.0113     0.2288         0.2941
    158   3.21    88.35     109.84  0.9873     0.9876  0.0127     0.0124     0.2429         0.3081
    159   3.21    85.89     108.68  0.9878     0.9877  0.0122     0.0123     0.2437         0.3058
    160   3.21    88.65     108.16  0.9877     0.9878  0.0123     0.0122     0.2458         0.3095
    161   3.20    82.64     107.27  0.9880     0.9879  0.0120     0.0121     0.2473         0.3219
    162   3.21   100.17     108.26  0.9881     0.9879  0.0119     0.0121     0.2075         0.2568
    163   3.21    89.27     107.61  0.9880     0.9883  0.0120     0.0117     0.2525         0.3166
    164   3.21    84.27     107.40  0.9877     0.9880  0.0123     0.0120     0.2531         0.3253
    165   3.22    79.74     106.36  0.9880     0.9883  0.0120     0.0117     0.2535         0.3201
    166   3.21    84.97     106.44  0.9875     0.9873  0.0125     0.0127     0.2522         0.3191
    167   3.20    84.92     104.26  0.9876     0.9878  0.0124     0.0122     0.2420         0.3083
    168   3.20    81.98     105.63  0.9874     0.9874  0.0126     0.0126     0.2593         0.3262
    169   3.20    78.20     105.02  0.9870     0.9874  0.0130     0.0126     0.2565         0.3311
    170   3.20    78.49     103.68  0.9868     0.9867  0.0132     0.0133     0.2575         0.3292
    171   3.20    78.86     102.65  0.9871     0.9871  0.0129     0.0129     0.2530         0.3213
    172   3.20    77.08     102.48  0.9870     0.9875  0.0130     0.0125     0.2628         0.3340
    173   3.21    73.45     101.95  0.9872     0.9869  0.0128     0.0131     0.2663         0.3436
    174   3.20    76.64     100.82  0.9876     0.9877  0.0124     0.0123     0.2397         0.3006
    175   3.20    75.33      99.91  0.9874     0.9872  0.0126     0.0128     0.2673         0.3271
    176   3.20    74.07     101.08  0.9879     0.9876  0.0121     0.0124     0.2797         0.3534
    177   3.20    73.96     100.66  0.9875     0.9873  0.0125     0.0127     0.2707         0.3388
    178   3.20    73.29      99.07  0.9872     0.9874  0.0128     0.0126     0.2582         0.3270
    179   3.20    82.34      99.96  0.9865     0.9864  0.0135     0.0136     0.2541         0.3159
    180   3.20    75.61     100.94  0.9862     0.9864  0.0138     0.0136     0.2605         0.3365
    181   3.20    79.45     100.99  0.9865     0.9862  0.0135     0.0138     0.2523         0.3258
    182   3.20    81.03     100.89  0.9864     0.9864  0.0136     0.0136     0.2516         0.3137
    183   3.20    73.16     100.37  0.9868     0.9866  0.0132     0.0134     0.2630         0.3403
    184   3.19    70.46     100.35  0.9871     0.9871  0.0129     0.0129     0.2714         0.3478
    185   3.20    74.61      99.89  0.9870     0.9869  0.0130     0.0131     0.2601         0.3276
    186   3.20    71.12      99.96  0.9861     0.9860  0.0139     0.0140     0.2757         0.3544
    187   3.20    70.64      99.44  0.9867     0.9868  0.0133     0.0132     0.2757         0.3568
    188   3.19    68.86      98.74  0.9863     0.9864  0.0137     0.0136     0.2790         0.3528
    189   3.19    72.44      97.97  0.9866     0.9866  0.0134     0.0134     0.2664         0.3435
    190   3.19    70.26      98.23  0.9867     0.9869  0.0133     0.0131     0.2857         0.3651
    191   3.20    92.30      97.47  0.9865     0.9866  0.0135     0.0134     0.2007         0.2414
    192   3.20    71.09      97.91  0.9869     0.9869  0.0131     0.0131     0.2833         0.3629
    193   3.20    72.76      97.88  0.9871     0.9867  0.0129     0.0133     0.2715         0.3479
    194   3.19    69.88      98.13  0.9863     0.9862  0.0137     0.0138     0.2849         0.3627
    195   3.20    69.56      97.16  0.9870     0.9872  0.0130     0.0128     0.2752         0.3497
    196   3.20    74.71      96.66  0.9868     0.9866  0.0132     0.0134     0.2575         0.3245
    197   3.20    69.65      97.80  0.9876     0.9875  0.0124     0.0125     0.2775         0.3530
    198   3.20    69.39      97.17  0.9875     0.9875  0.0125     0.0125     0.2744         0.3577
    199   3.20    66.57      96.70  0.9866     0.9872  0.0134     0.0128     0.2869         0.3685
    200   3.20    71.57      95.88  0.9874     0.9873  0.0126     0.0127     0.2850         0.3634
    201   3.20    69.00      96.37  0.9869     0.9869  0.0131     0.0131     0.2959         0.3747
    202   3.19    74.61      96.85  0.9869     0.9867  0.0131     0.0133     0.2742         0.3528
    203   3.20    70.60      96.01  0.9872     0.9874  0.0128     0.0126     0.2869         0.3621
    204   3.20    68.20      96.01  0.9877     0.9875  0.0123     0.0125     0.2839         0.3597
    205   3.20    75.73      96.11  0.9874     0.9874  0.0126     0.0126     0.2492         0.3123
