  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     64   3.15    35.33      34.24      30.78  0.9800     0.9805  0.0200     0.0195     0.2904         0.3044
     65   3.15    36.51      34.74      30.93  0.9791     0.9796  0.0209     0.0204     0.3103         0.3263
     66   3.15    33.17      33.80      29.57  0.9795     0.9810  0.0205     0.0190     0.3011         0.3136
     67   3.17    32.61      33.05      29.32  0.9814     0.9822  0.0186     0.0178     0.3193         0.3361
     68   3.17    34.10      32.81      29.84  0.9815     0.9829  0.0185     0.0171     0.2838         0.2964
     69   3.16    34.82      32.35      29.42  0.9803     0.9809  0.0197     0.0191     0.3123         0.3266
     70   3.16    31.45      31.20      29.27  0.9817     0.9828  0.0183     0.0172     0.2932         0.3065
     71   3.14    36.04      32.27      28.63  0.9787     0.9802  0.0213     0.0198     0.3080         0.3186
     72   3.17    32.87      31.68      28.27  0.9828     0.9833  0.0172     0.0167     0.2993         0.3119
     73   3.17    34.50      35.44      28.47  0.9839     0.9838  0.0161     0.0162     0.2666         0.2748
     74   3.13    33.14      29.99      28.42  0.9786     0.9802  0.0214     0.0198     0.3000         0.3164
     75   3.16    30.75      31.00      27.82  0.9816     0.9822  0.0184     0.0178     0.2808         0.2901
     76   3.17    34.02      29.80      28.56  0.9817     0.9812  0.0183     0.0188     0.3107         0.3201
     77   3.17    30.18      29.51      27.95  0.9824     0.9829  0.0176     0.0171     0.2720         0.2864
     78   3.16    30.37      29.89      28.06  0.9819     0.9828  0.0181     0.0172     0.2729         0.2800
     79   3.17    32.14      31.05      27.80  0.9817     0.9829  0.0183     0.0171     0.2843         0.2951
     80   3.16    36.92      36.48      26.36  0.9817     0.9817  0.0183     0.0183     0.2676         0.2739
     81   3.17    34.76      33.43      26.14  0.9831     0.9830  0.0169     0.0170     0.2795         0.2840
     82   3.17    31.34      29.13      27.11  0.9818     0.9821  0.0182     0.0179     0.2990         0.3096
     83   3.16    30.29      29.39      28.20  0.9816     0.9816  0.0184     0.0184     0.2789         0.2867
