  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     70   3.04     8.60       8.42  0.9614     0.9826  0.0386     0.0174     0.3811         0.4021
     71   3.00     8.88       8.38  0.9569     0.9808  0.0431     0.0192     0.3962         0.4148
     72   3.01     9.19       8.41  0.9602     0.9823  0.0398     0.0177     0.4058         0.4252
     73   3.04     9.11       8.41  0.9621     0.9827  0.0379     0.0173     0.3916         0.4053
     74   3.03     9.42       8.60  0.9641     0.9803  0.0359     0.0197     0.3878         0.4046
     75   3.03     8.88       8.28  0.9635     0.9819  0.0365     0.0181     0.3957         0.4143
     76   3.01     8.14       8.17  0.9595     0.9818  0.0405     0.0182     0.3724         0.3943
     77   3.04     8.56       8.25  0.9610     0.9832  0.0390     0.0168     0.3877         0.4077
     78   3.04     8.90       8.20  0.9614     0.9824  0.0386     0.0176     0.3727         0.3880
     79   3.03     8.72       8.35  0.9668     0.9831  0.0332     0.0169     0.3953         0.4142
     80   3.02     8.52       8.07  0.9578     0.9825  0.0422     0.0175     0.3922         0.4111
     81   3.06     8.28       8.17  0.9638     0.9841  0.0362     0.0159     0.3569         0.3769
     82   3.02     8.12       8.06  0.9608     0.9821  0.0392     0.0179     0.3996         0.4210
     83   3.04     8.54       8.07  0.9641     0.9835  0.0359     0.0165     0.3575         0.3806
     84   3.03     8.44       8.13  0.9610     0.9815  0.0390     0.0185     0.4127         0.4382
     85   2.99     8.34       8.11  0.9588     0.9795  0.0412     0.0205     0.3800         0.4002
     86   3.04     8.32       8.04  0.9647     0.9823  0.0353     0.0177     0.3763         0.4002
     87   3.04     8.12       8.07  0.9640     0.9832  0.0360     0.0168     0.3683         0.3862
     88   3.04     8.00       8.22  0.9644     0.9834  0.0356     0.0166     0.3607         0.3836
     89   3.05     8.26       8.23  0.9667     0.9826  0.0333     0.0174     0.3418         0.3602
     90   3.03     8.37       7.97  0.9628     0.9827  0.0372     0.0173     0.3695         0.3912
     91   3.05     8.22       7.88  0.9621     0.9830  0.0379     0.0170     0.3816         0.4051
     92   3.05     8.39       8.12  0.9669     0.9843  0.0331     0.0157     0.3618         0.3830
     93   3.05     8.00       7.90  0.9657     0.9837  0.0343     0.0163     0.3664         0.3934
     94   3.02     8.31       7.87  0.9650     0.9836  0.0350     0.0164     0.3576         0.3745
     95   3.01     7.77       7.63  0.9591     0.9826  0.0409     0.0174     0.4232         0.4505
     96   3.03     8.12       7.82  0.9642     0.9839  0.0358     0.0161     0.3781         0.4026
     97   3.06     8.41       8.01  0.9668     0.9837  0.0332     0.0163     0.3331         0.3510
     98   3.04     8.11       7.96  0.9679     0.9830  0.0321     0.0170     0.3505         0.3777
     99   3.07     8.20       8.06  0.9706     0.9844  0.0294     0.0156     0.3471         0.3702
    100   3.04     8.12       7.84  0.9658     0.9830  0.0342     0.0170     0.3506         0.3737
    101   3.05     7.76       7.97  0.9654     0.9830  0.0346     0.0170     0.3795         0.4028
    102   3.03     7.79       7.82  0.9656     0.9836  0.0344     0.0164     0.3762         0.4051
    103   3.01     8.26       7.85  0.9649     0.9826  0.0351     0.0174     0.3675         0.3950
    104   3.04     8.18       8.02  0.9685     0.9831  0.0315     0.0169     0.3691         0.3969
    105   3.04     7.68       7.65  0.9636     0.9833  0.0364     0.0167     0.3745         0.4067
    106   3.04     7.78       7.78  0.9628     0.9835  0.0372     0.0165     0.3749         0.4040
    107   3.05     7.64       7.80  0.9661     0.9830  0.0339     0.0170     0.3750         0.4057
    108   3.03     7.50       7.63  0.9615     0.9836  0.0385     0.0164     0.3931         0.4251
    109   3.06     8.00       8.25  0.9714     0.9836  0.0286     0.0164     0.3414         0.3743
    110   3.06     7.98       8.24  0.9686     0.9836  0.0314     0.0164     0.3263         0.3496
    111   3.02     7.83       7.57  0.9636     0.9830  0.0364     0.0170     0.3371         0.3629
    112   3.05     7.52       7.73  0.9648     0.9842  0.0352     0.0158     0.3488         0.3744
    113   3.04     7.58       7.88  0.9636     0.9831  0.0364     0.0169     0.3492         0.3845
    114   3.05     7.82       7.80  0.9666     0.9839  0.0334     0.0161     0.3338         0.3624
    115   3.03     7.36       7.52  0.9612     0.9838  0.0388     0.0162     0.3733         0.4086
    116   3.06     7.81       7.62  0.9663     0.9840  0.0337     0.0160     0.3539         0.3821
    117   3.04     7.47       7.61  0.9629     0.9835  0.0371     0.0165     0.3488         0.3729
    118   3.04     7.47       7.45  0.9620     0.9829  0.0380     0.0171     0.3440         0.3660
    119   3.04     7.85       7.85  0.9664     0.9832  0.0336     0.0168     0.3405         0.3625
