t,IZY,IXZ_1,IZ_1Z_2,IZ_2Z_3,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,2.962831497192383,188.08486938476562,180.6287841796875,92.8680648803711,0.9273999929428101,0.9348000288009644,0.07260000705718994,0.06519997119903564,0.0414000004529953,0.041999999433755875
2,2.961893081665039,124.72193145751953,107.09185791015625,56.87004089355469,0.9312000274658203,0.9445000290870667,0.06879997253417969,0.05549997091293335,0.07159999758005142,0.07620000094175339
3,3.0845746994018555,131.66537475585938,113.44126892089844,56.08795928955078,0.9539999961853027,0.9575999975204468,0.046000003814697266,0.04240000247955322,0.05220000073313713,0.05260000005364418
4,3.037740468978882,105.69921112060547,87.22173309326172,48.65007019042969,0.9474999904632568,0.9577000141143799,0.052500009536743164,0.04229998588562012,0.07729999721050262,0.08209999650716782
5,2.961909294128418,96.48759460449219,75.10136413574219,55.50553512573242,0.9301000237464905,0.9559000134468079,0.06989997625350952,0.04409998655319214,0.13609999418258667,0.15129999816417694
6,3.070089340209961,86.76081848144531,77.5066146850586,42.55926513671875,0.9521999955177307,0.9627000093460083,0.04780000448226929,0.0372999906539917,0.10320000350475311,0.11379999667406082
7,3.089951992034912,89.5749740600586,72.97564697265625,39.01105499267578,0.9577999711036682,0.9664000272750854,0.04220002889633179,0.03359997272491455,0.11949999630451202,0.1307000070810318
8,3.0581114292144775,76.27607727050781,64.7572250366211,36.999183654785156,0.9516000151634216,0.9628000259399414,0.04839998483657837,0.037199974060058594,0.1062999963760376,0.11429999768733978
9,3.099396228790283,81.17036437988281,68.11543273925781,35.581443786621094,0.9617000222206116,0.9678000211715698,0.03829997777938843,0.032199978828430176,0.11760000139474869,0.12710000574588776
10,3.1111326217651367,73.20504760742188,62.85447692871094,33.058074951171875,0.9628999829292297,0.97079998254776,0.037100017070770264,0.02920001745223999,0.12070000171661377,0.13570000231266022
11,3.1236445903778076,74.22179412841797,60.78026580810547,31.545093536376953,0.9649999737739563,0.972100019454956,0.0350000262260437,0.027899980545043945,0.1477999985218048,0.16369999945163727
12,3.117119312286377,68.64546203613281,58.358375549316406,29.110843658447266,0.9667999744415283,0.9729999899864197,0.03320002555847168,0.027000010013580322,0.1476999968290329,0.16030000150203705
