t,IZY,IXZ_1,IZ_1Z_2,acc,avg_acc,err,avg_err,adv_acc,avg_adv_acc
1,3.0697031021118164,117.54652404785156,77.18099975585938,0.9466999769210815,0.9528999924659729,0.05330002307891846,0.0471000075340271,0.03310000151395798,0.0333000011742115
2,3.027158737182617,68.0281753540039,57.82951354980469,0.9429000020027161,0.957099974155426,0.057099997997283936,0.042900025844573975,0.08420000225305557,0.09359999746084213
3,3.1281144618988037,58.59429168701172,49.745975494384766,0.9624999761581421,0.9674000144004822,0.03750002384185791,0.03259998559951782,0.06949999928474426,0.07490000128746033
4,3.1354918479919434,59.04888916015625,47.57855987548828,0.9643999934196472,0.9696000218391418,0.03560000658035278,0.030399978160858154,0.08619999885559082,0.10090000182390213
5,3.188412666320801,55.49684524536133,45.57858657836914,0.9754999876022339,0.9763000011444092,0.024500012397766113,0.02369999885559082,0.08829999715089798,0.09860000014305115
6,3.1618833541870117,46.10918045043945,40.49531936645508,0.9714999794960022,0.9743000268936157,0.028500020503997803,0.025699973106384277,0.13989999890327454,0.15919999778270721
7,3.197077751159668,49.900325775146484,41.433998107910156,0.9769999980926514,0.9789000153541565,0.023000001907348633,0.021099984645843506,0.15360000729560852,0.16699999570846558
8,3.1853842735290527,47.60980224609375,42.575828552246094,0.9761999845504761,0.9782999753952026,0.023800015449523926,0.021700024604797363,0.1965000033378601,0.20990000665187836
9,3.1841201782226562,40.442474365234375,39.104103088378906,0.9758999943733215,0.9778000116348267,0.024100005626678467,0.02219998836517334,0.257999986410141,0.27709999680519104
10,3.188163995742798,34.32322692871094,34.312530517578125,0.977400004863739,0.9799000024795532,0.022599995136260986,0.020099997520446777,0.28760001063346863,0.32749998569488525
11,3.141428232192993,36.90937042236328,33.72247314453125,0.9711999893188477,0.9724000096321106,0.028800010681152344,0.027599990367889404,0.2833999991416931,0.3221000134944916
12,3.1650781631469727,33.83594512939453,32.69854736328125,0.9763000011444092,0.9772999882698059,0.02369999885559082,0.022700011730194092,0.32919999957084656,0.3763999938964844
13,3.1427953243255615,67.71992492675781,59.370967864990234,0.9721999764442444,0.9732000231742859,0.027800023555755615,0.02679997682571411,0.31630000472068787,0.3215999901294708
14,3.154500961303711,29.669368743896484,34.97284698486328,0.9742000102996826,0.9812999963760376,0.025799989700317383,0.018700003623962402,0.4050999879837036,0.49380001425743103
15,3.094167947769165,35.37359619140625,33.31256103515625,0.9674999713897705,0.9686999917030334,0.03250002861022949,0.03130000829696655,0.3824000060558319,0.41350001096725464
16,3.188230276107788,37.8250732421875,34.103973388671875,0.9811000227928162,0.9815000295639038,0.018899977207183838,0.01849997043609619,0.46239998936653137,0.4846999943256378
17,3.1649768352508545,26.418264389038086,28.744495391845703,0.9781000018119812,0.9815000295639038,0.0218999981880188,0.01849997043609619,0.47850000858306885,0.5422000288963318
18,3.1816658973693848,33.70201873779297,34.325157165527344,0.9797999858856201,0.9801999926567078,0.020200014114379883,0.019800007343292236,0.5288000106811523,0.5532000064849854
